NA	NA	1.73943138847803	0.872176920905016	2.4810435061712	NA	1.30543523663585	0.873713579940438	NA	NA	NA	1.63224289737969	1.66986498102936	1.36975018567684	0.675391536795159	1.21869971230435	1.12996246342116	0.313133391823117	1.31890505752044	0.687765507930181	1.48007786053645	NA	NA	NA	NA	0.67981049370227	0.687765507930181	NA	1.21805251267014	1.21620184578253	2.05061683206603	1.54597948550855	NA	NA	0.495182548369933	1.13737799343677	NA	NA	NA	0.495182548369933	1.10397038459948	NA	1.15931444605873	1.15269006380215	0.487318390127433	0.841063978933927	0.47033992867538	1.11792469921437	0.744085804356281	0.218418497537529	3.22741666877485	0.399972361304301	NA	NA	0.218418497537529	NA	0.218418497537529	1.61300749423233	NA	NA	1.00817620891763	NA	1.56456429215311	NA	0.589822135776825	NA	NA	NA	NA	NA	0.477802818521356	0.940070314235388	1.6743508927865	NA	NA
0.695924016269001	NA	1.74710785662942	1.40892198792886	1.3709734201109	NA	0.874365090273948	NA	1.33542028814098	NA	NA	NA	NA	1.6777709682883	1.49676034331307	1.4795490444196	NA	0.443140771868518	1.21193679459583	2.05107849359125	0.688611100132472	0.894613164777434	NA	NA	NA	NA	1.52156455096035	NA	1.52156455096035	NA	NA	1.42298543940379	0.67800219170063	1.28247174160969	NA	2.24070352892915	NA	2.26648305007129	NA	NA	1.13002007986408	1.98867806705752	NA	NA	NA	0.579590136507752	NA	0.340555693052843	0.952548393626695	2.08863330490517	2.12858911851131	0.339457663703559	NA	NA	NA	NA	NA	1.29238633966661	1.17221800527342	NA	0.435666640387012	NA	1.28556555211224	NA	0.705223615470983	NA	NA	NA	NA	NA	1.69799868315869	1.29540682762345	1.70123724106336	1.16183087736629	NA
0.948950027891027	NA	1.24093381915898	NA	1.31842995494817	NA	1.2889269004979	NA	1.56549430138043	NA	NA	1.2386282226871	1.2386282226871	2.07917228704309	1.9827066547061	1.98956777709439	NA	2.8842806508787	1.8638332734643	NA	0.746280035739297	1.36580447087923	NA	NA	NA	NA	2.01190113771995	NA	2.01190113771995	NA	NA	1.48580343683347	NA	2.09747697518827	0.325688844408954	0.903796032587086	NA	NA	NA	0.325688844408954	1.13939273705897	NA	3.14916610689046	3.14916610689046	1.29367900671204	0.435283396257983	1.46370840338461	2.86957501416134	1.47744261376228	2.31716018225932	2.24455503996166	1.25675404861772	NA	NA	NA	NA	NA	0.881761239113776	1.92150473830876	NA	1.20280213946596	0.663292790006151	0.880134895406498	NA	NA	NA	NA	NA	NA	NA	1.85677242374971	NA	NA	NA	NA
0.960549133402241	NA	0.66320519026149	1.30052212930463	1.03158321135312	NA	1.1297157336412	NA	1.63079644379627	NA	NA	1.45931812545588	2.49100548993846	NA	1.44306452103405	1.45205712816071	NA	2.4107430687087	1.25314119768224	1.38048905501882	1.26660476379612	1.30961633759657	NA	NA	NA	1.46275408924923	1.48319778805148	NA	1.48319778805148	1.58566563212713	2.38378445531217	1.14638028036666	NA	NA	0.540596730818359	NA	NA	2.3524005618412	NA	0.540596730818359	1.17699966798736	NA	1.9267806191104	2.78618055394819	1.66759186120455	0.555709599208116	1.84303533472024	0.98702181276073	NA	2.03072164107548	2.10429421597758	NA	NA	NA	1.52527040969515	NA	1.55644002539362	1.48741961567461	NA	NA	NA	1.07579066002912	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14651281711169	NA	NA	NA
1.36194276532382	NA	0.244502250509122	0.702317564356955	1.17701181092088	NA	0.591090193649075	0.591090193649075	1.59419735421556	NA	NA	1.20885517947659	1.20885517947659	2.12829218557393	0.941694384019021	0.930011729850986	NA	0.913697243843833	1.54668402480159	0.953052010664132	0.683026843627063	NA	NA	NA	NA	1.79378355021828	0.953054055485707	NA	0.953054055485707	1.32985218074063	2.1643963178565	1.33833751563089	1.68228915568162	2.2204207432126	0.851524585487975	0.984412199685705	NA	1.81123181177724	NA	0.851524585487975	1.35295205335409	NA	1.55379352120205	0.840762546434754	1.70530886828068	NA	1.80437751190774	0.737943485358955	NA	2.12597442576667	2.38895706382942	1.70918050031402	NA	NA	0.908601044650851	NA	2.17101352322672	1.40977112439148	1.42753073173285	NA	0.31531828475361	1.51079138478759	NA	NA	1.44790446673413	NA	NA	NA	NA	1.50304885624387	NA	1.48496899389002	NA	1.60016174604497	NA
1.58138498403428	NA	0.443609587647833	0.625594759188571	0.812016103640774	NA	0.519782977376319	0.49966885329561	1.21135436123575	NA	NA	1.33409911676351	3.13481326557039	2.52205936991395	1.28593150547653	1.252389412579	NA	0.484499356383552	1.40772833199331	1.2972664758372	0.91079348340314	NA	NA	NA	NA	1.2972664758372	1.2972664758372	NA	1.2972664758372	0.753588331155932	1.53202992222605	1.04870267716755	1.65456465578592	2.44238431607555	0.808643729361534	0.7343638278211	NA	1.68441833395275	NA	0.808881306749222	1.04665947454185	1.69797933079602	1.94002816396434	1.95698703782123	2.15015664997546	1.14457056413906	3.6813916072078	NA	NA	0.794515494108948	2.42661022803286	2.06555793310777	NA	NA	0.812277618953237	NA	0.812277618953237	1.69766520162355	0.740122343506762	NA	0.989216910567164	1.6724062865969	NA	NA	1.73523348792688	NA	NA	NA	NA	1.65093886221396	0.942197485621328	NA	NA	1.61838305757856	NA
1.83371876020605	NA	NA	0.435992703509577	NA	NA	NA	NA	NA	NA	NA	NA	2.59400170035022	2.47110247851051	1.31925985401252	1.29687029549232	NA	NA	1.49771239055373	1.50487831119806	0.366060991075797	0.933284113575753	NA	NA	NA	1.5954927813074	1.32289861730573	NA	NA	1.39592819126284	2.07399598615892	1.08545018014533	1.59404500400599	NA	0.662272356366442	0.875098995571418	NA	1.62747131975978	NA	0.682059028747011	1.10127421302278	NA	1.94667502984549	1.94667502984549	1.46705983245162	0.955385266326184	3.15865403573175	1.22613237530248	NA	2.15528031793391	3.08473850229673	0.930780703372258	NA	NA	NA	NA	2.15528031793391	1.11269749313451	0.945863160968978	NA	0.534210813315418	1.57044765042785	NA	NA	2.24481944872898	NA	NA	NA	NA	1.56239415883365	0.607378989539519	NA	1.80642382058473	1.38906008384261	NA
1.66892855182976	NA	0.70397362752455	NA	1.00463518325268	NA	0.398329276853872	0.398329276853872	1.07947585188197	NA	NA	1.89160610675027	1.963276738123	3.46702936140368	1.20505452816353	1.19377663451822	NA	NA	NA	1.67868120260394	0.672452150102926	1.1076215901015	NA	NA	NA	1.37044184815798	1.67259371693587	NA	1.21064158934002	1.32235161936652	2.11485514275131	1.48474084040359	1.75494328825256	1.72906536138648	NA	NA	NA	1.78834285722222	NA	NA	1.49284007010067	NA	2.57146631918369	2.58921469313934	1.88227737793219	0.515900601165462	2.00075783271838	2.20370053712722	0.826111041312532	1.81598599355413	2.40865559435171	1.49288476775678	NA	NA	1.80447813096405	NA	1.80447813096405	0.994997059848075	1.68395679239575	1.09164778425405	NA	1.34518339838609	0.980058437334898	NA	NA	NA	NA	NA	NA	1.35170836267115	1.14341586143029	NA	NA	1.3098157236048	NA
NA	NA	1.35527549411551	1.70382535912885	1.65126324152394	NA	NA	NA	1.69637116245223	NA	NA	2.10060472675794	2.13224693082857	3.35932274931656	1.64437818356635	1.71735527414539	NA	2.23944006124942	NA	1.73531206980424	1.1937639484531	NA	NA	NA	NA	1.52172747281088	1.73531206980424	NA	NA	NA	NA	0.536440558959322	1.10879034022117	1.60855872710971	NA	1.40748371619912	NA	1.14859041171623	NA	NA	0.532756238911155	1.88558611397722	2.29092275420259	2.31433752792124	1.8683743417263	0.845336684582428	NA	1.58868415410867	1.34358020525364	2.34667152681542	2.82512960898465	NA	NA	NA	NA	NA	NA	2.11975196985006	2.05105212354327	1.74672191988285	0.754482167017152	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.04596714099344	NA	NA	NA	NA
NA	NA	1.23370701897277	1.01623955907655	NA	NA	NA	1.85640783467579	NA	NA	NA	1.07869283030463	2.57371699027192	3.49400778423227	1.30166955232074	1.58265799560589	1.47031373346446	2.44508503577209	1.15633378657571	1.56046547053921	NA	NA	NA	NA	NA	1.56960227096258	NA	NA	1.31146803212786	0.635189704957396	0.680132901389445	2.38507700088557	1.32799304335075	2.01695670266726	0.414417137628296	NA	NA	1.35078953311265	NA	0.414417137628296	NA	2.1114704731165	2.87952908366124	2.91863426166709	NA	NA	NA	0.548318347535144	1.21751751948368	2.19771348532653	NA	3.01699739451003	NA	NA	2.07119456403867	NA	2.19771348532653	2.36553101158077	NA	NA	NA	NA	2.35504125464345	NA	2.14047063633715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
