regionID1	regionID2	DiffScore
14	2	-13.5333774846964
16	5	-12.5122962674088
13	2	-12.2825717723132
12	4	-11.2054701447704
11	2	-11.0510306292609
49	5	-11.0194422113572
6	2	-10.6001692157668
43	11	-10.4293956959276
11	3	-10.3578235767997
49	18	-10.2888178394606
10	2	-9.67669114657444
24	2	-9.60193741940023
16	4	-9.53929898632187
40	23	-9.51530974928159
44	22	-9.38206258575028
43	5	-8.80594983336284
14	5	-8.73224839873895
27	2	-8.65643931907451
49	11	-8.54884018024924
20	2	-8.52361589387409
50	16	-8.51604665998163
17	4	-8.37475146404354
49	15	-8.23574644791631
49	8	-8.17191805186363
24	3	-8.06215226937246
23	6	-8.06150978546931
41	23	-8.025403650359
23	4	-7.98729688454142
16	6	-7.8210294582708
17	5	-7.73957310754998
12	2	-7.72315867590941
49	6	-7.69615008173507
37	14	-7.69102413380388
4	1	-7.62863495204966
43	40	-7.59338605462818
46	14	-7.58671852133723
18	2	-7.57706835685511
48	10	-7.51964915998884
16	2	-7.46707117077081
37	17	-7.39729113458201
33	2	-7.34086707342581
23	2	-7.335335059055
49	16	-7.3311428027344
30	2	-7.32127054101647
49	4	-7.29506630009828
49	10	-7.14948395792412
30	15	-7.08825459495726
22	2	-7.04111283555618
3	1	-6.97027571957321
36	16	-6.94984615453842
43	17	-6.93362044499512
49	2	-6.92870601634041
48	16	-6.91193034247516
40	21	-6.88673286197417
40	14	-6.87834030144096
24	11	-6.87381107173734
42	11	-6.85177890221634
40	16	-6.83794552576018
22	4	-6.83147692507373
24	6	-6.82887511004348
11	4	-6.79810004376896
19	2	-6.75561969723164
18	4	-6.73995542491045
39	11	-6.71216675139791
47	13	-6.70348372130078
6	1	-6.69553611668663
41	16	-6.61880674969817
37	18	-6.53649584173174
17	2	-6.50296148037006
43	18	-6.49889806846492
11	5	-6.45667409061167
50	15	-6.45371659666665
8	2	-6.42401254584968
40	24	-6.36569495196985
32	15	-6.35138803434614
36	17	-6.34944015254272
44	5	-6.32461053998207
24	4	-6.29219346857236
48	14	-6.27172105331343
46	19	-6.25046596799045
46	21	-6.23916122221508
29	2	-6.20227646023462
46	6	-6.20221964524099
37	21	-6.199460519984
16	3	-6.1757499606177
37	32	-6.15573371779493
40	15	-6.15320001281176
50	10	-6.14528364917738
14	7	-6.12267156523477
23	7	-6.11216790370469
36	4	-6.08851359774139
12	5	-6.06773323117531
8	1	-6.05370458718807
37	15	-6.02668122630167
40	11	-6.00908592752474
13	5	-5.95674970444956
49	22	-5.94450268259508
34	2	-5.92498766361877
36	14	-5.92286789555331
40	18	-5.92029940335654
40	9	-5.88095960623116
42	8	-5.8793277972772
16	9	-5.87812889446046
25	2	-5.85614002864846
8	3	-5.83821216784684
18	1	-5.81770797222047
46	5	-5.80049339858332
17	1	-5.75706354481814
15	2	-5.72913188411961
10	3	-5.70488621438371
15	6	-5.68546042977402
37	16	-5.67676405855386
49	13	-5.66829400341132
47	20	-5.65858576938705
37	20	-5.63738733536263
40	22	-5.61452213161043
48	11	-5.61122508262184
48	22	-5.57724560001629
24	18	-5.56424998733226
14	6	-5.56406629094106
41	24	-5.55516560931217
41	22	-5.52236549802728
50	9	-5.51800372269025
46	18	-5.50007301719969
47	21	-5.49564127099278
39	23	-5.44534790992126
14	9	-5.42676134329091
44	11	-5.40587607780542
50	8	-5.37790137241226
9	2	-5.37270486600278
48	13	-5.31248218944507
34	4	-5.30884859226989
11	7	-5.2978020441812
46	17	-5.29476451895411
47	16	-5.28464120952284
39	17	-5.24877918940709
16	1	-5.24762265272524
42	16	-5.2093347824379
4	2	-5.19953591607203
46	10	-5.1720052352613
18	5	-5.17080609318167
33	14	-5.15502616202424
46	7	-5.13501087802701
40	17	-5.11341840369569
15	5	-5.11306485941966
47	8	-5.07234359860032
