regionID1	regionID2	DiffScore
11	2	-17.5718393866687
49	11	-15.8052815314486
49	18	-14.9822387460606
40	18	-14.693236299215
40	24	-14.269649787018
47	21	-14.1051370573986
46	19	-14.0858146037405
40	21	-13.5241204962528
46	21	-13.0416508973494
44	22	-12.2482195038713
42	11	-12.0483933284434
48	19	-12.0414367141403
40	20	-12.0105114859679
43	18	-11.7782725010998
50	19	-11.6254583419084
40	11	-11.3847262549125
40	23	-11.3403245455465
47	20	-11.318745843943
41	24	-11.1437491188287
41	23	-10.9484235398798
50	18	-10.8523005878271
49	19	-10.8226550018056
41	18	-10.7169247637384
48	11	-10.6433184699729
36	16	-10.5798011839459
40	19	-10.4852869116862
39	11	-10.4525880820564
41	19	-10.4268537513159
50	21	-10.4129486791615
46	22	-10.3367204402118
43	22	-10.1780842697282
40	22	-10.0642382943753
49	5	-10.004991238553
46	20	-9.9959598487684
49	21	-9.97750874973988
48	22	-9.88122627938178
40	17	-9.8606044430704
40	9	-9.84582090412222
40	14	-9.64262954714666
42	21	-9.57280671096916
49	15	-9.55321803418155
14	2	-9.5177906438342
49	22	-9.44830399096612
41	20	-9.44552986573649
43	11	-9.41727882293678
39	24	-9.38791096143078
50	16	-9.38060660434101
36	18	-9.34773993319528
43	5	-9.33380753274673
43	21	-9.3135878462471
40	16	-9.27782255263182
11	1	-9.24665785700493
49	16	-9.16633690511351
6	2	-9.1274412463145
24	3	-9.0846282772417
24	4	-9.0724529911177
49	13	-9.05875954005722
44	21	-9.05609901151622
12	4	-9.02856292735488
48	21	-8.99610755110889
37	17	-8.98661332716402
42	20	-8.92593065305608
11	4	-8.86388483528824
36	11	-8.79934853482383
41	16	-8.71537029340988
46	18	-8.70843860630436
49	17	-8.65289332585834
50	8	-8.58240676008924
49	40	-8.56066526314446
50	40	-8.55654464195283
50	11	-8.4797875436814
44	19	-8.45886112450324
11	3	-8.40704380030993
49	7	-8.30712543206723
16	5	-8.28566517162959
47	22	-8.18371972373936
41	22	-8.12165632628723
46	17	-8.05739634348895
39	18	-8.04621063597877
39	17	-7.91735110477299
37	21	-7.90848785807401
24	2	-7.86403972222553
40	30	-7.8591158161155
16	2	-7.83821127868291
39	21	-7.80819028113589
17	4	-7.80119334344292
49	8	-7.77383370427048
44	40	-7.74369749628178
18	2	-7.74346090444355
27	2	-7.6966404200372
41	14	-7.68157270518666
39	19	-7.67344293394591
42	18	-7.66550920960477
24	11	-7.66174475367283
47	19	-7.6225642111207
37	20	-7.60136600487822
39	14	-7.58548015939308
39	13	-7.56401668887495
46	11	-7.56024191212832
12	2	-7.55423028579155
41	17	-7.53270009070198
3	1	-7.50326198439804
16	4	-7.49259398276504
43	19	-7.48075507096778
46	16	-7.42813554023001
37	18	-7.40550728573984
