regionID1	regionID2	DiffScore
6	2	-15.1879123294607
11	2	-12.534581915695
6	1	-10.5600316821799
40	14	-9.95073301525689
13	2	-9.83212710752104
46	21	-9.80676802863741
17	1	-9.0863645022278
16	4	-8.47312078942878
3	1	-8.45167643588474
40	24	-8.24627955407534
43	40	-8.03332386476221
48	22	-7.95508086121091
43	11	-7.95168123784475
40	17	-7.94280145594544
39	33	-7.92108218690085
40	23	-7.83296139578302
20	2	-7.74007025690011
24	4	-7.73737913563257
7	1	-7.72568322808652
44	40	-7.69218902087428
50	13	-7.44355121021208
37	17	-7.42063605318145
44	22	-7.35992740182753
4	1	-7.30454196113936
27	2	-7.2829571471189
8	1	-7.26805573659126
39	24	-7.24961306797926
47	13	-7.19458205300717
39	14	-7.17021568238555
49	13	-7.11703470344333
37	14	-7.00842540396834
43	5	-6.94389003283462
46	19	-6.92581607463308
43	22	-6.90706171727215
45	40	-6.86002112298844
49	18	-6.73400837919838
47	20	-6.71700878911886
37	21	-6.6763297370174
16	1	-6.67157850926826
39	11	-6.61214721433288
48	13	-6.57064175326384
39	13	-6.56963215732549
45	41	-6.52988988878217
40	21	-6.51197140295526
40	13	-6.47493558371559
46	7	-6.4038941412629
40	15	-6.38953943908629
17	2	-6.340347187173
46	40	-6.328247084133
24	6	-6.29275992829049
18	5	-6.29134357174299
41	14	-6.23245546695612
9	1	-6.17234876787608
39	17	-6.10885592215245
49	10	-6.08841774284359
46	22	-6.08363865998462
17	5	-6.06017782741918
40	16	-6.05307535488046
41	16	-6.01521547602964
16	2	-6.01423425624992
24	7	-5.98340050303393
46	13	-5.92817015127658
46	14	-5.91873853483229
46	39	-5.84041466282274
24	3	-5.79941699166306
41	13	-5.68834068919597
49	11	-5.66961568676652
17	4	-5.4857986636289
36	11	-5.48015383253255
16	5	-5.43726784660425
33	2	-5.43159368060248
41	23	-5.42428712024883
49	5	-5.4210202829797
14	7	-5.40211730520872
40	18	-5.3828708263163
41	15	-5.33767957515895
19	2	-5.32509514774161
49	16	-5.32026846206734
50	8	-5.31142366209249
14	2	-5.30938523020516
48	14	-5.30423451397268
19	4	-5.2929248342282
43	10	-5.28233131614805
46	5	-5.23149799500872
40	33	-5.18331650256569
31	2	-5.1827241283302
7	2	-5.16450242732374
19	1	-5.16050710984888
40	11	-5.02714258158666
40	22	-5.01831259172854
11	1	-5.01016621723163
41	38	-4.98175508606801
46	10	-4.97061081338553
18	1	-4.96910290017813
50	40	-4.74635241094776
37	24	-4.74421766990164
39	31	-4.70829981143911
18	2	-4.70733263826626
41	20	-4.66253182029025
43	17	-4.65132802477305
24	5	-4.64832513282517
16	9	-4.64456325641032
12	2	-4.62896560679625
22	2	-4.61422624835917
36	13	-4.56392760061958
36	14	-4.55218000992511
39	16	-4.53978595004843
39	21	-4.5250308107431
24	2	-4.52410812689193
23	7	-4.5137881798988
49	2	-4.49329493916501
44	5	-4.48852243055151
49	14	-4.4668426254979
50	41	-4.40798677536946
6	3	-4.3878390683748
48	17	-4.38544131820918
13	6	-4.38360855003586
47	14	-4.37230267536335
16	3	-4.36521811969222
50	7	-4.35178774263827
8	2	-4.32230961480302
39	2	-4.3166200365636
44	39	-4.31329574687424
46	17	-4.30308498176248
43	21	-4.28314995508231
48	40	-4.28054194690446
49	22	-4.27491857440538
48	19	-4.27051274290366
45	39	-4.24323000130697
37	15	-4.24163580395973
37	13	-4.20819903520758
37	20	-4.1977175226972
48	21	-4.19459350217119
41	24	-4.16644107442584
24	11	-4.16428712893273
25	5	-4.14766222454571
49	17	-4.14145628250303
46	8	-4.12078208015252
40	20	-4.09869957253521
46	11	-4.09753860279926
41	22	-4.08207515486304
31	6	-4.0710361529722
41	17	-4.07066043338955
14	1	-4.05959924428305
5	1	-4.04261323460436
49	21	-4.01758300110184
11	7	-4.00517113617185
17	3	-4.00461137160174
2	1	-3.99885749000195
42	21	-3.99360173040568
36	16	-3.98299747065742
22	1	-3.98214578381008
30	2	-3.96876863974786
23	6	-3.96118296095167
50	12	-3.94621413150311
16	7	-3.94568048717002
18	4	-3.94509701686056
50	38	-3.94090483329766
44	41	-3.9353631512393
33	14	-3.93123341026516
37	18	-3.92504355668319
43	33	-3.92367961321826
17	8	-3.91451560887785
50	21	-3.90835127671626
47	22	-3.89656764964967
50	11	-3.89356879328937
37	2	-3.86366573748701
44	21	-3.8523832509961
45	2	-3.84484591453147
39	30	-3.83048598174441
50	10	-3.8116476990669
43	14	-3.80059557891707
10	1	-3.79669913530094
50	14	-3.79621824203724
21	2	-3.77995837747566
46	30	-3.7755593769937
5	2	-3.77489453011941
46	6	-3.77328067426158
41	21	-3.75098975341116
9	2	-3.74554747560441
39	15	-3.74118929344657
43	7	-3.73644387943475
33	1	-3.7072253931703
41	31	-3.70385463720482
17	6	-3.68013197045262
34	2	-3.67505036542694
47	21	-3.64262073060443
32	2	-3.64261222360065
10	2	-3.6312277351159
41	33	-3.61737669452832
48	11	-3.6116790333203
23	2	-3.6039364053126
42	16	-3.57603095186766
36	4	-3.57528805439335
39	1	-3.56954277768871
36	5	-3.53401464312565
46	37	-3.5284778657147
46	20	-3.52648841810406
15	7	-3.51470366354628
47	19	-3.49382312687145
11	6	-3.49269886938684
13	7	-3.48248791892857
36	17	-3.47913405329507
48	16	-3.46146313442425
39	27	-3.45470490998429
48	37	-3.44430448159553
20	1	-3.44426164161851
13	1	-3.41715244673074
48	18	-3.41144722959091
43	27	-3.36596182177158
50	32	-3.35994742783613
36	22	-3.35723211058419
50	30	-3.34427811004519
46	18	-3.28225584514809
49	15	-3.27794900543222
49	40	-3.27289605302992
39	23	-3.2611049078068
47	40	-3.22240227670493
50	17	-3.21909809503194
11	5	-3.21259171862817
50	23	-3.20788415279326
15	1	-3.20357908139896
50	22	-3.19088233615809
48	20	-3.18099636732657
40	35	-3.18028325759999
36	18	-3.17556117232631
42	20	-3.16477976790294
47	11	-3.14165719180396
37	1	-3.13935380537912
50	16	-3.13525006843965
49	7	-3.11103667837911
44	17	-3.10183243721729
26	2	-3.09293720167744
36	6	-3.08389470922894
24	17	-3.08204151150422
40	9	-3.08019278004506
42	22	-3.07274363104918
42	14	-3.06101897037176
43	9	-3.05402425660685
25	4	-3.04198136413119
43	18	-3.03167398704424
23	4	-3.03052251454622
33	27	-3.02859770071079
32	20	-3.01037009897563
19	5	-2.98728582655752
7	3	-2.98444136140163
43	13	-2.98036120880215
48	7	-2.97498857072861
49	8	-2.97150852587452
44	19	-2.97075420686186
40	30	-2.96731767000653
11	4	-2.96030669471693
41	11	-2.95565945575552
26	1	-2.94591817729297
33	21	-2.94182226664012
40	27	-2.93963200575819
11	3	-2.93358335163883
40	19	-2.93225060395107
16	6	-2.93013456675706
43	12	-2.92957236809309
42	11	-2.92929498917741
34	24	-2.92892400195652
14	9	-2.92338956521288
24	8	-2.91647293236675
49	6	-2.9138987236783
44	16	-2.90055216004597
15	5	-2.89478116805498
43	2	-2.8930341356025
43	16	-2.87981140608356
14	6	-2.87363078249529
34	22	-2.85396376882697
27	9	-2.8502712065578
36	24	-2.84788234526276
21	4	-2.84493497246424
45	17	-2.8446289342561
27	7	-2.82665424207137
25	11	-2.79549782177427
49	39	-2.77417203053546
48	8	-2.77334691407403
43	8	-2.76940620494635
46	23	-2.76583908737765
48	10	-2.76319804418337
47	5	-2.75153222560593
36	27	-2.72477767499958
48	6	-2.68372544426262
39	20	-2.68247592610101
50	27	-2.67438542392232
42	17	-2.65958440794873
41	19	-2.65924561108815
37	34	-2.65602500628622
39	9	-2.65517199992544
39	10	-2.64718431991559
43	41	-2.64244161450188
37	31	-2.6246336642207
49	19	-2.60640069202756
47	2	-2.60593925474861
36	33	-2.59274754132003
47	7	-2.59191843576844
41	35	-2.56881512201078
39	18	-2.56785868703442
45	16	-2.56292806458847
32	16	-2.56201274682267
43	30	-2.53130798610904
32	24	-2.51208659955165
50	15	-2.50293986100789
50	19	-2.49264498728378
32	22	-2.46438216630974
41	30	-2.46245526524998
50	18	-2.45895995993636
48	41	-2.45105611512839
37	22	-2.4426399651059
44	14	-2.43130407843236
44	8	-2.42307303674237
48	27	-2.41669025479889
41	18	-2.39962782515514
32	19	-2.39057397429303
31	3	-2.3905393829504
33	15	-2.3836894671648
43	37	-2.37753480344449
33	22	-2.37393915856885
50	2	-2.3649276449941
42	23	-2.35610611816597
37	10	-2.35596759059599
36	7	-2.34914177297341
21	9	-2.34169197660719
47	38	-2.33669445196397
11	9	-2.33582161979577
31	15	-2.32556623254121
38	33	-2.31374194679996
50	5	-2.31221902671062
4	2	-2.28767151568028
29	2	-2.28616997735112
39	19	-2.28205455614395
35	2	-2.28105881701673
39	34	-2.27806946735708
45	38	-2.26994314767823
43	28	-2.26989347482729
36	2	-2.26110843895021
24	1	-2.2566064405346
44	18	-2.24670272610236
37	8	-2.24077902974573
35	13	-2.2363172463319
37	11	-2.2342725430787
12	9	-2.2312536800188
32	6	-2.22330290679344
24	12	-2.21636034625868
48	36	-2.20606276011771
43	38	-2.20525758413909
37	12	-2.20069565690349
36	19	-2.19756147997033
24	18	-2.1962243452295
31	8	-2.19555381176228
24	10	-2.18733191625879
40	28	-2.17311618881546
49	20	-2.16662281495804
50	20	-2.16398522496528
42	13	-2.15733030412684
43	19	-2.14743413663456
50	9	-2.14638204184233
43	39	-2.10287891753646
49	41	-2.09875386972587
44	2	-2.09420894103714
14	5	-2.08477277882584
37	27	-2.07978245503087
37	16	-2.06690086735084
