regionID1	regionID2	DiffScore
36	18	-13.0391019967324
37	18	-12.911766724483
16	5	-12.7683199660515
50	19	-12.5591551677576
14	5	-12.4746337272579
11	2	-12.4305943432452
49	7	-12.3634299325546
50	21	-12.0470990046983
49	22	-11.9612318816059
49	18	-11.7760267797131
43	11	-11.3386683900185
24	3	-11.1674704225727
37	14	-11.0838477186686
16	4	-10.9168088394266
50	7	-10.9105124710926
37	17	-10.8943996167726
24	6	-10.7516931882027
50	14	-10.734360290217
43	10	-10.6746028447426
50	13	-10.349040129425
49	10	-10.1240621307548
43	21	-10.1191768691672
39	24	-10.0806917432666
18	2	-10.0775061026106
6	2	-10.0438576359181
13	6	-10.0060742334053
40	17	-10.0008031015974
49	16	-9.99648003468314
49	6	-9.94892219864483
13	2	-9.7262451387499
49	11	-9.70543721763725
48	22	-9.64088810396411
8	1	-9.61033379008603
44	22	-9.55729675055449
37	21	-9.55051163360088
46	22	-9.52042670898543
50	22	-9.50750202250035
50	16	-9.48520490816595
43	40	-9.46007507412777
49	13	-9.456782589113
43	22	-9.41183343688664
50	18	-9.40736346227874
4	1	-9.39561389789982
36	14	-9.35660536884062
39	17	-9.33692157499813
46	19	-9.31921061644918
49	4	-9.269635442176
6	1	-9.19479614018193
44	21	-9.11243209494223
16	1	-9.05740884856273
44	40	-9.04644810908139
39	14	-9.03789966689047
24	7	-9.02811594122013
43	5	-9.02740523763973
16	2	-9.02624189737929
40	24	-8.98120364473925
9	2	-8.87159000664279
12	5	-8.85105819464334
49	21	-8.8423219712151
49	17	-8.83322468219667
36	16	-8.81228173715
24	2	-8.79515595259031
36	22	-8.78985284680547
11	4	-8.61241390246679
20	2	-8.5345151724855
43	14	-8.49399157967874
6	3	-8.48276030067496
19	1	-8.45003917301634
43	7	-8.44289595821206
40	14	-8.38495072659984
18	1	-8.33047653554126
50	20	-8.30807259559763
46	14	-8.25020593653598
40	18	-8.21135176584482
16	3	-8.19908934136658
22	1	-8.18623046467008
49	15	-8.11425311124092
46	21	-8.08563452327869
37	22	-8.05713060970223
36	11	-8.03674692449292
49	14	-8.00801899339931
13	5	-7.98128619593812
39	16	-7.95165636021928
44	39	-7.9490660552141
50	12	-7.9162568883398
40	21	-7.91472167029989
50	6	-7.9060036837553
19	2	-7.88060474386987
14	2	-7.85413415208326
49	3	-7.82295285868063
50	10	-7.80901761878429
37	15	-7.80529090751738
44	41	-7.69458409911571
37	24	-7.61120021189987
36	19	-7.5942600330043
49	5	-7.59405334891748
50	17	-7.56281645119317
37	34	-7.55000569736111
50	8	-7.53933917572358
31	2	-7.49940539387209
43	19	-7.49286264195032
11	3	-7.4371033914834
13	7	-7.41992987549366
46	11	-7.39502800909758
24	4	-7.37789783637469
10	2	-7.35439622717431
9	4	-7.35217614684577
41	16	-7.34911617860371
40	16	-7.30913252531419
36	24	-7.29527886460041
10	1	-7.25198254009057
44	34	-7.25023398247808
49	19	-7.22750777825384
46	20	-7.22138530731834
48	14	-7.22109041709408
50	11	-7.20330400413893
24	10	-7.18907868757046
47	20	-7.18428079213118
43	12	-7.18009471552693
43	2	-7.17125528214194
48	19	-7.14983617878006
12	2	-7.13233441158736
33	2	-7.12350552212691
49	8	-7.11437298026777
43	39	-7.07362106077398
7	3	-7.06836160280072
48	18	-7.01975388811882
14	10	-7.00789868255352
48	7	-7.00585453100625
37	11	-6.99316576413219
12	4	-6.94466154701806
36	10	-6.91698845603674
27	2	-6.88625951590607
37	12	-6.85371148245649
39	13	-6.84360066852984
8	5	-6.82528417067073
39	31	-6.81582324155222
41	23	-6.74797953894747
46	7	-6.74246797513934
36	4	-6.67817319654873
40	22	-6.64401841056
48	16	-6.63981479766433
18	3	-6.63610319722085
40	23	-6.62422418533223
22	2	-6.59849295904
43	34	-6.55744026303964
22	11	-6.55230445681367
46	6	-6.54134192322278
33	14	-6.53630936720871
46	10	-6.51922043768336
50	9	-6.51545728180263
44	14	-6.49309595585453
39	18	-6.48426670651641
9	1	-6.4183810994651
36	28	-6.38155093126936
17	1	-6.36671741455129
39	15	-6.3534134189778
37	20	-6.33580928360669
37	13	-6.30447512289342
41	14	-6.29362011323833
46	5	-6.26826693292235
48	21	-6.22443485973
36	17	-6.13852644136385
30	2	-6.11594202450551
8	4	-6.05387132319236
37	19	-5.98911837789759
49	12	-5.96566317406172
48	20	-5.96167373830306
43	28	-5.95259070237036
16	9	-5.9524909959905
15	2	-5.93781282533265
45	41	-5.92900298275065
7	1	-5.92476438852028
16	7	-5.91624447346484
37	16	-5.91304133321535
43	1	-5.87199160970446
8	2	-5.8546378915003
50	27	-5.79831273045455
45	40	-5.78296201032849
10	3	-5.78075244403667
36	6	-5.75233195862024
44	19	-5.74910457389796
41	24	-5.73998153100719
18	5	-5.7165372711657
46	17	-5.71451222065409
43	36	-5.71424227570537
22	3	-5.71089912863929
47	14	-5.69712530333032
14	9	-5.69347163756201
43	16	-5.67410665788957
36	15	-5.66001150450805
41	13	-5.62349098793375
41	15	-5.61145093173439
43	20	-5.60208319661424
50	32	-5.5956049699587
46	13	-5.58772636311874
49	28	-5.56521536887733
50	15	-5.55856333844442
24	11	-5.55035187312205
48	6	-5.5451579588334
24	14	-5.53126167320543
17	2	-5.52875090764986
24	5	-5.51895470646343
49	2	-5.4940905639785
49	27	-5.4927530471622
46	18	-5.46304941308659
40	15	-5.457394356859
46	37	-5.40862258810956
14	6	-5.38234008155966
39	19	-5.35937318400186
3	1	-5.34922800675255
14	11	-5.3476418710883
50	30	-5.34592091979883
48	8	-5.32849777081917
14	4	-5.3223637093185
43	27	-5.30916838416497
50	40	-5.30412642083064
43	13	-5.27414516841179
48	34	-5.27261016344162
44	5	-5.2687102748712
16	11	-5.21740858427935
34	18	-5.21532971075384
14	1	-5.21451671272323
15	5	-5.20793288986569
39	11	-5.20215577096091
46	16	-5.16203273816357
42	21	-5.14779291576364
33	21	-5.138398904466
43	6	-5.12836450299516
40	19	-5.11218409590364
17	5	-5.10350076035322
43	18	-5.08653555747756
19	5	-5.07173318084708
40	13	-5.06394798218489
44	28	-5.04897586047771
43	9	-5.04688537103527
34	2	-5.03895371423207
50	34	-5.03018136807489
44	15	-4.97349898142489
16	6	-4.91864911203557
48	13	-4.89735708011914
39	27	-4.89727675982832
24	9	-4.89360718198366
48	17	-4.87797909044709
47	22	-4.86912814990123
46	2	-4.85461434315795
39	21	-4.85149139357941
39	34	-4.82289640453438
39	30	-4.78944053431663
19	4	-4.73576751705317
24	19	-4.7292605247267
43	8	-4.70783621043646
42	18	-4.70305118969118
11	6	-4.69968208854496
50	41	-4.69841174808289
11	5	-4.68956615445509
11	1	-4.66426019631728
48	11	-4.64947781950592
17	3	-4.64775415990375
42	22	-4.64028953363978
22	10	-4.61807670324198
39	23	-4.59914808027217
8	3	-4.5870937825261
47	13	-4.5866671841206
48	40	-4.57764352287155
40	27	-4.57020860876044
10	7	-4.56610186926851
40	20	-4.55336019068492
22	4	-4.51221980971581
39	33	-4.49680407585465
37	9	-4.49242790373649
7	2	-4.4905170082863
42	14	-4.4903912208211
34	17	-4.47833147119299
41	38	-4.47379868363921
46	39	-4.44795772924867
46	40	-4.42172533871259
10	6	-4.40346572347011
46	12	-4.38597395001744
13	1	-4.36942146095513
29	4	-4.35612610429802
25	3	-4.3503799683709
50	23	-4.31586126914875
40	9	-4.3136412434187
19	6	-4.31188151002275
36	5	-4.30864658409195
24	12	-4.29224689958822
19	11	-4.28934440018494
34	19	-4.28518021296215
43	33	-4.28496412649084
37	4	-4.28308124928966
43	24	-4.26078315739723
21	4	-4.25416697395593
46	27	-4.22648896723774
47	21	-4.21090558920082
41	27	-4.20919444993084
42	13	-4.20323885978963
41	17	-4.17517294394127
21	10	-4.16257667450163
37	10	-4.15392120880656
15	1	-4.14514179127688
47	34	-4.14225208602686
45	17	-4.11979710872206
43	4	-4.11877065758291
47	38	-4.1139432305585
41	22	-4.1105179954771
40	11	-4.09371795666036
30	21	-4.08479489199541
49	9	-4.07215874652345
11	7	-4.06905391229187
36	7	-4.06579997023763
41	19	-4.06479998567659
39	10	-4.06041661611128
46	4	-4.05376659093197
48	37	-4.04976726242355
49	34	-4.0373950837441
12	6	-4.02529365932876
43	37	-3.98937056534783
48	27	-3.9724015865686
34	24	-3.97138660896436
14	7	-3.96244573827263
50	5	-3.95992658284372
44	10	-3.94506062339353
44	37	-3.94037624422444
29	2	-3.93080329030388
31	3	-3.92788222289068
30	22	-3.92451381265665
30	14	-3.92059526196423
42	16	-3.91188043849547
39	22	-3.89460257219044
39	28	-3.88391461000843
5	3	-3.8697374963634
19	3	-3.86588208410322
36	34	-3.85938953651445
47	19	-3.85728666640362
25	14	-3.84563102057432
20	1	-3.83870234612777
24	18	-3.82891378669804
27	3	-3.8023070233425
5	1	-3.7990626860597
23	4	-3.79867519023227
50	3	-3.77505004526365
42	11	-3.77471024675529
46	3	-3.77417209972756
18	12	-3.77335060108862
34	10	-3.76810602060611
43	17	-3.76297511826681
41	18	-3.76075164880814
43	15	-3.75582190404129
17	4	-3.75464673140798
15	3	-3.74511772214965
47	7	-3.73313961353936
25	5	-3.69875644947558
47	16	-3.67463539625058
15	7	-3.67375465472087
28	11	-3.66747118204657
48	10	-3.65554550524651
18	4	-3.65192870875664
33	22	-3.64304346109663
9	5	-3.63830737548157
44	18	-3.62890148239681
37	6	-3.61538626927536
42	20	-3.60069328819809
40	31	-3.59374336310281
49	24	-3.57347113299065
37	7	-3.55862200188549
47	18	-3.53217423783081
43	25	-3.53172599825682
24	1	-3.5260661345686
40	30	-3.51012232720227
50	36	-3.50059078992308
37	8	-3.49419512341991
21	14	-3.47293666299954
23	2	-3.45225268243116
36	13	-3.4463126575775
49	20	-3.44588129346314
36	3	-3.44585120640558
45	2	-3.44166042093471
41	31	-3.43179631589861
50	39	-3.42318909562943
39	9	-3.41722684213025
18	6	-3.39765149579156
44	7	-3.37005764840498
49	40	-3.35349143918341
50	28	-3.350063774065
44	11	-3.34765649439443
36	23	-3.3328045438097
50	37	-3.32736448603227
36	27	-3.3173555170543
33	1	-3.30654705841166
43	41	-3.30241452275763
24	16	-3.29340556662783
30	4	-3.28269541162389
24	15	-3.2776788007261
41	11	-3.27022105673701
37	27	-3.27009677792274
34	22	-3.26969412198546
37	31	-3.26643681810024
41	28	-3.23284912183709
44	6	-3.22094926504409
42	23	-3.21284785164443
50	26	-3.21267600867222
35	16	-3.21015501254372
21	9	-3.20812273068428
46	8	-3.20798005648906
20	4	-3.19260263821305
43	32	-3.18669037519464
25	2	-3.18239871086939
43	38	-3.17863470679244
9	3	-3.17607567686241
48	36	-3.16826617448419
41	21	-3.13192354724469
10	5	-3.12407948608706
45	39	-3.1191110952142
14	8	-3.10810710950164
44	36	-3.10520776291233
50	25	-3.09703542290206
42	24	-3.09125378078281
21	2	-3.0903568712309
45	38	-3.04060293679595
44	2	-3.0317133746281
15	9	-3.02689221260248
45	16	-3.02232767803463
10	4	-3.00519750851214
44	20	-2.99356672108656
46	25	-2.97875914947702
39	6	-2.97245379117776
42	19	-2.96422822806855
48	41	-2.94162355920605
37	28	-2.94083230990371
47	11	-2.93315542440618
46	38	-2.92606828967292
23	6	-2.92171314841968
36	21	-2.91983285709882
42	31	-2.91207671707582
38	33	-2.91019436669566
36	30	-2.90555537169161
34	14	-2.90551307296434
41	33	-2.90236647380632
20	3	-2.9019115379825
31	10	-2.90162700161748
43	30	-2.89957890075682
49	23	-2.89216383246922
12	7	-2.89164562414994
12	3	-2.87876380897486
46	23	-2.86103212720862
22	9	-2.82538999709979
36	33	-2.81016239333729
43	3	-2.80097696076312
50	2	-2.79739408463916
33	27	-2.79190866951528
40	33	-2.78908456618019
46	15	-2.78031644821769
29	15	-2.77880911592522
18	7	-2.76748578112542
49	43	-2.76680287512249
42	6	-2.75047232759391
48	39	-2.74942199005632
48	4	-2.74023214985511
23	7	-2.73045719069154
43	31	-2.72600294576038
22	12	-2.72524944118366
48	3	-2.71000067762328
29	3	-2.69611796688151
13	8	-2.69454369376201
44	4	-2.68933697737637
12	10	-2.67786851778775
44	17	-2.66579198739964
49	37	-2.66052004928991
24	21	-2.65236520331084
46	24	-2.64882267185619
46	43	-2.64506852284612
34	6	-2.64232076414298
48	15	-2.63593810341666
48	2	-2.63270079310531
11	8	-2.63240085251416
