regionID1	regionID2	DiffScore
11	2	-19.5914877229905
49	11	-17.7038012231486
49	16	-15.7652896318786
16	2	-13.6360197165271
44	22	-12.9340729968946
49	5	-12.1617112983735
9	2	-11.9789167539792
50	16	-11.7545956593318
48	16	-10.9772232966383
18	2	-10.9769212006366
39	11	-10.5959088874354
48	11	-10.4237491605441
46	6	-10.2153446481017
49	18	-10.1464037797544
27	2	-10.0759067275697
40	11	-10.0084105017117
49	4	-9.99330151999923
24	4	-9.95066659504364
16	5	-9.8056874136723
37	17	-9.80198524760265
24	6	-9.79289572143411
6	2	-9.73490006241204
49	10	-9.69004197590996
46	7	-9.64345969839774
4	1	-9.53979116756898
46	21	-9.3537020907514
24	3	-9.32664715256841
12	2	-9.08139363051249
49	8	-8.99056135569153
16	1	-8.9857918617732
50	11	-8.88812184208359
14	5	-8.87246528472415
48	22	-8.85573329469076
17	2	-8.84764559680796
41	11	-8.82224664396776
16	4	-8.76278927718619
17	1	-8.71223058536413
48	7	-8.5947952213956
43	40	-8.56252817021918
43	21	-8.48342580123677
39	17	-8.46789443036554
48	17	-8.46688477118068
10	2	-8.45269935097007
46	39	-8.37870339540523
49	6	-8.36156678209677
49	21	-8.31446040402218
7	3	-8.19812221864579
49	13	-8.17668415435608
49	17	-8.12581565498977
49	15	-8.11094069702427
44	5	-8.10226368174709
40	33	-8.08688007302885
50	7	-8.01357671739616
19	2	-7.97650322853139
15	5	-7.94660813745593
16	3	-7.87731152824768
41	16	-7.87284177979957
13	2	-7.86869162635504
48	19	-7.86573627126031
49	7	-7.79032360797654
46	11	-7.72459575145221
48	8	-7.62084590993463
43	2	-7.57940714148093
25	4	-7.55298402622268
50	10	-7.53488060551917
43	11	-7.51969427133378
40	17	-7.49887706542126
29	2	-7.49655773368918
46	5	-7.46640557195541
50	8	-7.44099719923699
46	40	-7.41166276200958
46	2	-7.37476466653896
18	5	-7.29445287439606
40	24	-7.28207589813835
48	21	-7.27942783080231
49	22	-7.26142387125798
46	19	-7.1092464107615
7	2	-7.09012204862549
24	7	-7.07451489555778
44	21	-7.05154585535689
43	17	-7.02666025834375
19	1	-6.9568257786318
43	5	-6.95614192644796
46	16	-6.95589372437245
40	16	-6.94941882815481
40	9	-6.93537545729501
37	11	-6.93446999914491
24	2	-6.90399803075704
31	2	-6.86469059512523
37	20	-6.85089761830252
42	11	-6.84489776270288
46	17	-6.83873600292666
3	1	-6.82547840196729
50	21	-6.78287180886934
23	2	-6.76937843703625
20	2	-6.76020521752162
41	20	-6.75295519215452
49	2	-6.73219912750367
39	13	-6.71977172943425
41	23	-6.67608317702039
18	4	-6.64690057616147
40	20	-6.62077477022345
50	17	-6.54969985889749
49	14	-6.54953673933262
48	2	-6.49304341668709
24	11	-6.40642177747487
34	2	-6.38206460880768
44	11	-6.34867950734229
18	3	-6.32098825316907
9	1	-6.31091118428632
49	27	-6.27746507253123
14	2	-6.26712800094166
28	11	-6.19555633236785
18	1	-6.18914378080288
44	40	-6.18152922818816
44	6	-6.12082818319683
47	11	-6.11588129190158
27	5	-6.09150911768025
11	5	-6.07584697004538
39	31	-6.06342866225069
46	10	-6.03511291691787
41	24	-6.03092355306867
23	4	-6.02643125939812
50	23	-6.01974580747331
37	18	-5.99015025505539
50	15	-5.94036058190819
46	22	-5.90123245833261
50	18	-5.81491296645116
43	39	-5.80455281908633
48	14	-5.79862661681661
47	2	-5.77205229743002
48	13	-5.74614352215747
37	24	-5.74541737718839
40	23	-5.73695406459784
40	13	-5.72380639169681
25	3	-5.62512247246348
21	11	-5.5839617246178
6	3	-5.53676015583762
49	12	-5.51306741404483
36	18	-5.50440303088167
41	9	-5.47371146079292
28	2	-5.46874312125801
11	3	-5.44760695300417
48	6	-5.44145644936416
50	19	-5.42875331544534
14	7	-5.4283895068473
47	7	-5.36608988083722
46	14	-5.35926104991938
45	2	-5.35070091555563
39	23	-5.33585819845036
11	1	-5.32157183454474
50	6	-5.30746315252055
19	4	-5.28043474742761
33	2	-5.27855382284041
40	15	-5.2741171296687
41	15	-5.25900994933484
41	17	-5.25343768232941
36	16	-5.2492460318873
43	7	-5.24036595466557
50	33	-5.22616218401868
17	4	-5.19230923005053
46	8	-5.18984708481947
48	3	-5.17184237590905
43	18	-5.17012664925176
36	11	-5.15964012487878
13	1	-5.13417466858829
47	16	-5.12677902869369
48	18	-5.1090506794689
50	14	-5.10243651101897
46	3	-5.09392162438456
43	22	-5.07829774294304
48	1	-5.07792006173972
16	6	-5.07427731257298
39	16	-5.05173999630926
41	19	-5.03451812408466
49	3	-5.00638393417179
22	4	-4.99125653533406
16	7	-4.98783697187769
39	24	-4.98679983491756
40	31	-4.98370010627031
47	20	-4.96570529755166
19	11	-4.95964087983443
32	11	-4.9276882413757
41	22	-4.89292001403984
39	10	-4.87254450444974
29	15	-4.85969875910323
11	4	-4.85571439881056
13	5	-4.83875843481432
39	9	-4.83410155450358
36	17	-4.82048548924313
50	2	-4.80612330959275
50	5	-4.79568497845909
50	34	-4.7886654747145
25	2	-4.77386840972526
48	10	-4.76519634985399
34	4	-4.75457568177931
40	14	-4.71543318233679
40	18	-4.69854857239345
46	13	-4.69213520151457
49	19	-4.68361774708577
39	33	-4.62174734581535
8	2	-4.61937262237549
36	4	-4.61692535574007
44	2	-4.60847919006922
48	4	-4.59015499763955
17	3	-4.57295142581309
48	15	-4.56994466700199
40	21	-4.54674052208695
44	14	-4.53790649076296
48	27	-4.50709002131691
34	7	-4.50328347679804
18	7	-4.47355340178271
40	19	-4.46737362881961
