regionID1	regionID2	DiffScore
11	2	-15.2938082456977
43	40	-12.97054353151
16	2	-12.6201566562184
49	13	-12.2006583752756
46	40	-11.713591040734
40	24	-11.664335782384
49	11	-11.5371408581612
13	2	-11.5258863448502
10	2	-11.4136766092649
50	13	-11.2259995372713
27	2	-10.2822728596589
49	16	-10.2680946276236
16	1	-10.0837024364097
6	2	-10.0307220826177
14	2	-9.95698330213922
49	10	-9.93845391232343
12	2	-9.85709218044155
19	2	-9.60072600925997
44	40	-9.53475863323368
40	17	-9.45056311227827
42	21	-9.43123029740685
43	11	-9.41138675444336
40	21	-9.2040970376327
40	11	-9.15749514333006
41	16	-9.11053733305181
16	3	-9.10322052115554
24	2	-9.07362689984384
18	1	-9.04054266597959
40	16	-8.96711568746523
50	21	-8.92809160551342
37	21	-8.88404134008657
37	17	-8.87552636867464
37	18	-8.85888910360462
18	2	-8.81317595920313
50	8	-8.80687933609267
37	14	-8.60756796566022
43	10	-8.55722738604791
49	21	-8.48431646624849
46	21	-8.37320196080446
19	1	-8.29830330834581
46	14	-8.293729001722
40	20	-8.17311721755569
40	18	-8.10299776375101
43	22	-8.09016737802576
22	2	-8.02300330897053
9	2	-7.91706022691402
43	39	-7.83347136318248
20	2	-7.76172607253326
46	13	-7.75613680680098
40	23	-7.70217001486992
37	11	-7.69214038019972
27	3	-7.67380079266106
43	21	-7.66644621785851
40	14	-7.63717100618724
46	39	-7.51337739966183
39	11	-7.49812007738695
49	12	-7.45611430354235
49	14	-7.31002408630506
24	3	-7.29220866470635
37	16	-7.21950515804136
46	22	-7.21721240956351
41	19	-7.19049017625754
39	24	-7.0978344801494
49	17	-7.08172954257043
46	12	-7.03831231554942
16	5	-7.03486953154163
49	5	-7.03301024678013
40	19	-7.02652643167368
46	11	-6.9855306339155
46	19	-6.9580003348532
43	12	-6.95798811528746
50	12	-6.83271773978031
41	24	-6.7421606414995
17	1	-6.71041256268829
49	4	-6.67248071513963
6	3	-6.67218506212751
41	21	-6.59936291269455
39	17	-6.5959986691867
47	13	-6.54130426071782
46	6	-6.5368356794441
40	9	-6.47066066029294
48	19	-6.44562198690788
48	16	-6.41938192250737
48	21	-6.39503693960493
23	6	-6.3743595877626
11	4	-6.34558627299031
47	20	-6.25984054144758
41	13	-6.24563186456248
28	11	-6.21973890674524
41	15	-6.19577159989615
15	2	-6.17828033797978
41	20	-6.15590638665399
49	22	-6.13268636951918
37	12	-6.11955738471364
40	33	-6.08720333144748
13	1	-6.07889977985647
48	14	-6.06137997946955
16	4	-6.05018519839556
41	23	-6.02637653063024
37	24	-6.01291179381819
10	1	-5.98908582015625
14	1	-5.9876148805495
49	6	-5.96218954042495
46	10	-5.95642415188597
20	1	-5.91123953773626
41	11	-5.90596724683268
43	14	-5.89493209918737
47	21	-5.88408158191564
50	40	-5.84158825746461
24	11	-5.82750119653046
50	7	-5.81830217289562
23	2	-5.80225813465756
48	13	-5.71325258702279
39	21	-5.6935830295819
49	8	-5.68729295296772
4	1	-5.67336189256668
49	7	-5.66270343196832
33	2	-5.65702848393982
17	2	-5.65263965419945
37	34	-5.58085041303675
41	17	-5.50929418436381
39	31	-5.502716965017
14	11	-5.48893275974525
49	15	-5.48629471907569
44	21	-5.48582249578385
37	20	-5.45388045430163
49	18	-5.44745589877495
50	9	-5.44545142854951
44	22	-5.42117334635022
11	5	-5.40997080099964
25	11	-5.39343213519714
46	17	-5.35873500120407
11	1	-5.3506525661167
39	13	-5.32326254820477
39	16	-5.278588914238
50	10	-5.25465862249236
50	16	-5.24393148909622
48	11	-5.23271542665598
43	5	-5.21191274022889
50	6	-5.20651361881548
23	3	-5.20572866021914
37	13	-5.19727078816525
12	4	-5.15879160181339
23	7	-5.13776839292069
48	8	-5.13746511983479
49	9	-5.12757586220231
50	19	-5.10129334209461
36	17	-5.09736306732802
22	1	-5.07539901468259
43	17	-5.06086610296832
42	16	-5.05892747645685
40	30	-5.05816381538509
30	2	-5.02420936179662
25	2	-5.01979663595931
41	33	-5.01346656895642
49	40	-5.00578416278285
48	27	-5.00263728023493
39	33	-4.99447922538942
24	17	-4.98178506311994
23	4	-4.9736442586157
44	16	-4.95612278297674
44	41	-4.94650220888336
46	37	-4.94576762602258
43	18	-4.90656681264036
42	17	-4.90334809763882
48	40	-4.86698267371557
43	9	-4.84714799828674
47	11	-4.83832957639942
48	6	-4.8245836876686
39	20	-4.80810851182871
40	15	-4.78136555338772
7	2	-4.76426834743384
11	3	-4.74953269026685
43	8	-4.73965393191526
28	2	-4.72819385114498
39	19	-4.71714470501681
49	19	-4.71537142777957
24	6	-4.67235779935677
42	14	-4.66453035277227
19	4	-4.58737808390964
37	30	-4.57837477214221
50	22	-4.57527330135088
37	9	-4.57308340936942
12	5	-4.56786383217005
24	19	-4.56726553190632
4	2	-4.54930421537236
48	22	-4.54010265153703
42	20	-4.53612765925966
50	17	-4.51714998432804
48	34	-4.51418059645574
24	4	-4.49726167993086
49	3	-4.4929106581881
37	25	-4.45548098633197
43	13	-4.4501204657915
46	7	-4.43586173369472
42	13	-4.41755846893268
45	40	-4.41533959467685
43	19	-4.40600144436862
39	10	-4.38503286870481
37	8	-4.36892321704039
21	2	-4.36101447923397
23	11	-4.33235384074504
16	11	-4.29377919576216
50	11	-4.27907481705871
11	6	-4.26782253476297
45	41	-4.25934432330062
43	37	-4.2592461848661
43	2	-4.24110494188465
36	22	-4.23566874921891
47	19	-4.21400338013906
37	10	-4.20826990973377
16	7	-4.20673502925359
43	41	-4.19290680866936
13	6	-4.18702197173471
39	30	-4.17659680434252
44	19	-4.17469712351555
16	6	-4.13706539443132
37	31	-4.12812255778687
44	37	-4.12101420497083
46	20	-4.10268264399313
41	9	-4.0897767829684
8	1	-4.06049337146687
47	16	-4.01955974691634
46	8	-4.01527468167283
8	2	-4.01062841603563
41	14	-4.008233433831
9	4	-3.97410338052585
9	1	-3.96673070687645
46	16	-3.94139496081505
40	34	-3.93637598377857
42	19	-3.93521180980722
47	14	-3.89000417887639
34	2	-3.84918929770588
