regionID1	regionID2	DiffScore
49	11	-13.8472007965148
46	22	-10.5584211879669
39	31	-10.1188346655134
48	22	-9.92732092585979
14	5	-9.92301548653774
18	5	-9.61986648358849
17	5	-9.49566221668635
17	1	-9.18167523487503
16	5	-8.74445895613549
6	2	-8.73301529131531
41	16	-8.67033692200676
44	22	-8.66531139844061
50	18	-8.51915777342182
4	1	-8.51618032303462
28	11	-8.44072023090919
49	15	-8.33019312080397
49	5	-8.26582990907952
9	1	-8.26538138620055
49	18	-8.25787864972319
11	4	-8.24755692184312
6	1	-8.13135823670679
43	40	-8.08408241956808
49	17	-8.02219774945726
24	4	-8.0161779124304
11	2	-7.86602270052587
37	17	-7.8185975849386
49	16	-7.46881578955704
18	1	-7.42660311002514
39	11	-7.34850400951718
17	4	-7.32330272536121
43	11	-7.31727725328427
3	1	-7.30428960523019
46	21	-7.26261044593615
49	13	-6.93421872654963
48	18	-6.86085981375107
44	5	-6.84564951932246
41	23	-6.83130652894974
24	3	-6.7410709461405
50	11	-6.73315897225075
18	4	-6.66303716682475
12	4	-6.6502386210217
40	24	-6.62288691575109
18	2	-6.5787515506499
48	21	-6.52740908921545
40	11	-6.4740590818609
49	10	-6.46038774634826
27	2	-6.43000878579099
40	30	-6.40572613052821
39	17	-6.40387907066701
39	33	-6.3006216387621
46	40	-6.30030553433271
43	5	-6.15517398059645
12	5	-6.14903167612811
41	15	-6.13829011015448
40	17	-6.12795967038858
16	4	-6.12491272439413
8	1	-6.0973812784926
46	2	-5.99589096541209
22	11	-5.97601900302385
41	31	-5.89065005279879
46	23	-5.88448647831229
46	17	-5.87935913120625
40	16	-5.8737009050307
42	11	-5.87174540185426
11	1	-5.85115522501411
6	3	-5.80284031054486
46	39	-5.75933649254793
43	2	-5.74886361558962
48	19	-5.7411056896139
43	22	-5.73859497403803
50	16	-5.72650471165323
48	16	-5.68838475670116
50	17	-5.68267431577704
47	16	-5.6726149199637
44	15	-5.65254423875179
11	5	-5.63567267075484
24	2	-5.60751631039622
47	18	-5.59778879575178
36	17	-5.54616058545671
23	4	-5.52565979330705
10	1	-5.52159120059781
9	2	-5.48030085460241
41	30	-5.43076953174728
48	11	-5.427422861972
46	11	-5.41047670339271
22	1	-5.39737584435527
11	3	-5.37945533619308
14	2	-5.35516818846531
24	6	-5.34955642334083
40	20	-5.33109505497555
39	30	-5.32898060558847
46	19	-5.30279602606256
48	17	-5.28199754113724
