regionID1	regionID2	DiffScore
49	11	-17.4202426405685
49	13	-14.5357663029143
40	17	-12.986926740026
49	5	-12.4982051848674
40	11	-11.481303324025
40	24	-11.0574390294286
49	16	-10.912632138998
16	5	-10.6454365700193
40	23	-10.5471565230747
41	23	-10.4717772474096
49	7	-10.2638899629072
46	21	-10.2160093072082
41	11	-10.0608699398117
48	11	-10.0519826349701
40	18	-9.97602552458423
49	10	-9.8952268508779
40	16	-9.71882003264654
24	7	-9.67879566638585
42	11	-9.67860175998601
43	40	-9.4987984810595
44	40	-9.41360488794245
16	7	-9.37863075563695
41	16	-9.30485349679082
49	18	-9.23715126967886
49	4	-9.22581153425944
50	11	-9.02067950986271
50	21	-9.01513338638279
49	6	-8.98108960654303
11	2	-8.91410852034136
24	4	-8.75043607760932
44	5	-8.72951607443911
50	23	-8.63073638185181
37	13	-8.59492235454711
37	14	-8.4722577941667
40	30	-8.21460761937575
50	7	-8.18609186824355
41	17	-8.16056371467791
46	17	-8.15793250774677
49	22	-8.15065564721086
44	22	-8.05684329514375
40	22	-7.98433545847198
40	15	-7.93948602379937
48	22	-7.87712494607042
16	9	-7.86742465952996
39	17	-7.85244610699364
40	9	-7.84283314716523
23	7	-7.79287155775389
17	1	-7.78936119724044
46	5	-7.72008032843188
46	22	-7.71351558384872
16	1	-7.70819814825386
46	7	-7.5478166515681
41	22	-7.49213374721842
36	18	-7.47646437988732
50	12	-7.42622714415709
50	10	-7.4236872247094
40	14	-7.37736905951319
46	20	-7.27872578811039
49	17	-7.18502811502712
19	1	-7.13225344065903
41	9	-6.99147773476526
49	21	-6.96231015986273
37	17	-6.91519447712256
49	14	-6.85553076137794
50	16	-6.76209869886316
46	11	-6.7354691273741
25	4	-6.72923998604993
49	2	-6.72646867731763
50	13	-6.69216299847549
24	2	-6.68464788893929
16	4	-6.67891794550157
48	10	-6.6700344988019
43	11	-6.6288371546627
48	16	-6.61657740765848
48	14	-6.59593957521359
11	3	-6.58354577209689
48	7	-6.58160146412756
36	17	-6.57837272307585
36	22	-6.47861432636393
24	6	-6.4533806975202
46	13	-6.44959217879179
41	24	-6.42793401043571
18	2	-6.42377340805071
40	27	-6.36482991106039
20	2	-6.35574089170275
39	11	-6.31370309773135
41	14	-6.3103545345363
30	2	-6.29615867496046
36	16	-6.23692226682766
41	15	-6.23523232698775
16	3	-6.21350161854533
49	12	-6.21070713756411
6	2	-6.17520537751048
13	2	-6.16714330567965
43	22	-6.15222422429877
41	38	-6.10916703566978
49	28	-6.10355206608183
18	1	-6.07573935507853
16	2	-6.04008724432295
42	22	-5.91130854976286
46	2	-5.90653001400127
49	8	-5.85033269688832
36	24	-5.82745122816492
37	18	-5.81924018442493
27	3	-5.81911645979883
50	18	-5.81302904907442
36	33	-5.79434787705523
27	4	-5.79201616536197
41	27	-5.77427128067534
36	7	-5.77067784562846
50	14	-5.75222845845131
46	6	-5.74578725244609
47	20	-5.72084791447073
41	28	-5.71770109402337
16	11	-5.68346465767287
18	5	-5.64431139985379
27	2	-5.63603663569138
49	23	-5.58359063469835
12	2	-5.56894708616897
22	2	-5.54122246475836
46	40	-5.5409475867737
46	4	-5.53950669051141
41	30	-5.53668177455079
44	7	-5.46305668396845
48	8	-5.44146936101416
