regionID1	regionID2	DiffScore
41	23	-15.9128433371263
40	23	-14.2043550670201
43	11	-13.0026087767073
24	3	-12.637039039436
6	2	-12.5672005053941
50	17	-12.1106286575139
49	21	-11.9661965957919
49	16	-11.8206059111208
16	5	-11.6322441888507
40	17	-11.5923852341774
11	2	-11.3082572999182
46	21	-11.1573366902218
40	24	-11.0015012143001
49	18	-10.9457244194865
50	18	-10.8960778209976
43	9	-10.8537369544207
41	20	-10.8457713761839
43	5	-10.7438433426365
18	5	-10.7411155004526
49	17	-10.7391387757397
49	11	-10.7315673696714
43	21	-10.3896626790235
49	15	-10.3624168918318
43	14	-10.2175502763379
43	40	-10.1456107040108
27	2	-9.97649577184402
40	21	-9.71269563809413
36	17	-9.4676827303495
49	4	-9.20882249922119
43	17	-9.18736123390511
17	5	-9.11628223610069
40	14	-9.09824753781332
24	7	-9.02207380203972
43	18	-8.84187394078276
40	20	-8.74312013318889
24	2	-8.6151406419727
49	10	-8.58082534150773
50	16	-8.54358666463367
8	1	-8.54239385389229
24	4	-8.52066273092268
28	11	-8.50729985704047
17	2	-8.44495161595706
16	2	-8.42433727880365
14	5	-8.37922601385619
40	16	-8.36149498775154
43	16	-8.30420495228247
40	22	-8.30183236578361
17	1	-8.27830367102606
41	16	-8.26961437892576
16	4	-8.24580174276528
49	2	-8.24299564286473
44	22	-8.22136642235295
11	4	-8.16066400441574
6	3	-8.15695300783344
40	11	-8.15532137266401
24	6	-8.11255743544327
49	5	-7.98228453627494
40	19	-7.95967143013807
47	20	-7.94665672230702
40	18	-7.92781191521771
43	10	-7.9181664345485
43	22	-7.90612004005163
24	11	-7.70358199353092
48	21	-7.6909625071666
16	9	-7.64839002338806
14	2	-7.58040693414798
44	17	-7.57685775021122
37	17	-7.57001562905282
16	1	-7.54605538342235
13	2	-7.53365240328588
19	1	-7.52793127165565
37	21	-7.4479412255716
6	1	-7.42040530709386
39	11	-7.39956814781449
46	2	-7.36860932239367
43	27	-7.34537870894246
17	3	-7.23931939620343
36	18	-7.23408169387696
3	1	-7.21361118340821
34	17	-7.19647278265265
43	7	-7.11095665806561
43	15	-7.08441087828783
39	23	-6.99570273601249
48	17	-6.92567174791611
50	19	-6.92268681537306
11	7	-6.896729892347
41	11	-6.89205020090407
43	2	-6.86635482939728
43	6	-6.77662952904204
39	17	-6.76647139860885
41	19	-6.76091115255883
41	17	-6.65741457340523
4	1	-6.59603312170721
9	1	-6.55371844720873
43	8	-6.54197349615814
36	11	-6.50820396346827
44	21	-6.50083134115691
47	21	-6.48305750018934
40	15	-6.45113894251178
50	21	-6.45084186633045
49	13	-6.40196979227188
41	22	-6.39072471312194
33	2	-6.38466484247468
16	7	-6.37645641174566
49	22	-6.2976072710616
20	2	-6.27946973651014
43	19	-6.26769815769218
18	2	-6.23003167032552
23	2	-6.19457122116616
46	39	-6.19335879318319
41	24	-6.18410772033913
48	22	-6.16756635898413
49	8	-6.16551563616967
46	23	-6.15058900589518
18	1	-6.15037705400452
46	22	-6.1436303670059
46	17	-6.02084259466112
9	2	-6.01451186222802
37	18	-5.99765438317722
15	2	-5.97163599023292
