regionID1	regionID2	DiffScore
11	2	-16.5551786249153
49	11	-14.3832581855498
46	22	-13.8515114303517
48	22	-12.9829022487991
4	1	-12.736503638991
13	2	-12.3298742424161
49	16	-11.6706288356007
6	2	-11.1692122572922
43	40	-11.0199779539813
10	2	-10.9051483964077
46	11	-10.6339600325706
49	10	-10.5654012694795
49	13	-10.5398937519224
49	7	-10.5081684913839
44	22	-10.4963684261012
28	11	-10.3838405349719
40	22	-10.351796790192
9	2	-10.3144684870093
33	2	-9.92792771947328
43	11	-9.86084366375809
16	4	-9.78305882689619
9	1	-9.66155468024279
24	4	-9.66143596586345
49	18	-9.64065292948907
50	10	-9.60839786269415
43	17	-9.5439959925059
8	1	-9.4734880417058
17	2	-9.40897419144016
24	3	-9.3872503177866
17	5	-9.27828023655621
46	19	-9.2716593069072
46	21	-9.23348054490061
40	23	-9.18273522623891
43	5	-9.17812259555074
27	2	-9.1538472049922
50	16	-9.14499322734984
6	1	-9.03175434954469
49	8	-8.91205105124615
50	18	-8.87112097704408
40	24	-8.86552599063309
40	17	-8.84971520051958
8	2	-8.76308868300631
46	7	-8.7159993951143
50	21	-8.70256711504424
40	21	-8.67949514971309
48	19	-8.64613777870852
10	1	-8.630161761049
24	11	-8.61047586345236
43	22	-8.58784007947166
49	22	-8.51988168141292
36	16	-8.49309142570482
43	10	-8.40488912671408
49	15	-8.2285849182931
11	3	-8.18539511418553
49	9	-8.1298773226467
50	9	-8.12074560278608
16	3	-8.08818648289926
43	2	-8.05679160800744
43	7	-8.04732540932906
30	2	-8.04036049843338
49	21	-7.98437228736631
37	10	-7.9341907419479
23	2	-7.89769486270573
37	21	-7.89156216330219
50	7	-7.87083265203909
12	2	-7.86727333472334
16	2	-7.80021068743325
11	1	-7.7734835722874
50	40	-7.77249095489581
44	5	-7.76932682723549
17	1	-7.75338172178421
50	19	-7.74438363355431
50	8	-7.73058381430986
46	20	-7.68252781994334
46	14	-7.6710279708344
14	7	-7.637695445232
14	2	-7.60899532066374
46	10	-7.5053788379501
40	16	-7.5005268027838
24	2	-7.42989113903475
34	2	-7.42931137648558
49	40	-7.4024123989888
46	6	-7.38402660531743
49	19	-7.37092948555107
22	1	-7.34362105340339
46	40	-7.33968606919948
48	21	-7.27322345430474
39	16	-7.26896650529449
50	11	-7.25486712793644
33	3	-7.23665202511201
49	4	-7.2262365874065
41	16	-7.18567588241506
3	1	-7.17848177456918
17	4	-7.16311100990078
49	5	-7.13066846563477
40	11	-7.12388614295704
14	9	-7.10770858059272
22	11	-7.07330973777053
24	7	-7.04394179716537
41	15	-6.8639767662734
47	20	-6.83450032437249
16	1	-6.8311829451054
43	9	-6.82078400159995
18	2	-6.77308018509576
46	9	-6.69346443737922
40	20	-6.68965087793514
43	12	-6.68420807119394
49	12	-6.6786018685041
