regionID1	regionID2	DiffScore
43	11	-15.9268779142398
43	5	-14.0492755374715
46	40	-13.6079785428711
43	40	-13.4706678590401
11	2	-13.3687837324511
44	22	-12.6835788172712
46	39	-11.9924091429371
49	11	-11.018945137646
49	10	-11.0181280092128
40	24	-10.6103848717702
48	11	-10.6019382387266
43	21	-10.5673667546992
44	40	-10.5524966449314
40	20	-10.4922049079786
24	4	-10.3156628750144
48	22	-10.1525830766102
41	20	-10.1319828405981
27	2	-9.93044864473737
50	21	-9.88913907372323
48	21	-9.80799181179579
44	5	-9.65102617343837
10	2	-9.64175742742991
46	21	-9.45491117726963
16	5	-9.39454010793357
37	20	-9.31926927016145
19	2	-9.26255156253135
18	5	-9.17848448636416
49	15	-9.11534214575584
43	39	-9.07809961130867
16	11	-9.05447577662858
40	17	-8.89329587685784
16	1	-8.78347061614851
39	17	-8.76942916257567
43	12	-8.66876863924765
47	20	-8.52859941891282
43	7	-8.52321588808913
43	17	-8.26988787921959
42	21	-8.25832998971499
40	21	-8.2185959372636
50	18	-8.20729858300804
20	2	-8.1765261515488
43	4	-8.14226115539283
24	6	-8.12253555444111
42	11	-8.06303256744228
37	14	-7.98072708764181
43	9	-7.95172644737773
46	7	-7.93742977823088
40	16	-7.93688976039299
49	5	-7.87816270662091
46	11	-7.87126464839945
37	17	-7.81417070373919
49	16	-7.81090733267992
14	2	-7.80659613993641
12	5	-7.798545738829
48	16	-7.76901307669089
41	16	-7.63366345710345
17	5	-7.61277348025255
49	6	-7.61028826964718
50	7	-7.60456255508074
40	22	-7.40809723561163
40	11	-7.39229696168982
47	11	-7.34003480571385
43	10	-7.32520616387383
40	14	-7.31570022264052
49	7	-7.31567129124757
46	5	-7.29918797683004
47	21	-7.28916806285756
50	8	-7.23561363955644
49	8	-7.23273973813487
41	11	-7.22078657248228
44	39	-7.19417568223058
17	2	-7.16730224020688
18	2	-7.04162335929118
39	24	-6.99007564467085
37	21	-6.9812530173535
41	23	-6.96847291387154
24	2	-6.96695719092207
44	15	-6.94510730553617
49	18	-6.84328554954364
48	19	-6.8218679613765
17	1	-6.72217139620115
36	16	-6.71738402655032
44	17	-6.69037665519028
43	22	-6.67785720182306
41	24	-6.66107804948155
24	7	-6.60830255731857
11	5	-6.5873277796363
43	18	-6.5794909473017
50	10	-6.57776128915594
11	4	-6.57244876387587
44	34	-6.57126451188446
46	22	-6.53850469884985
50	6	-6.52229093703841
40	23	-6.49983671848855
40	18	-6.46914333773374
17	3	-6.46637849447909
12	2	-6.44084397258819
8	2	-6.43689130943547
16	2	-6.42743028111044
28	11	-6.42576830724389
11	3	-6.40322424229433
48	40	-6.39859246856228
44	41	-6.36676057085011
39	20	-6.35150143261278
37	24	-6.32306235901479
41	38	-6.30535470610897
6	2	-6.28599309219799
49	22	-6.27019636164041
49	21	-6.25569287064442
50	16	-6.23009516869655
45	40	-6.22218795548382
23	6	-6.18485389327707
40	33	-6.18152420030313
50	19	-6.18091173059881
45	41	-6.16400412797731
13	2	-6.13800543257734
48	15	-6.08850035519438
23	2	-6.0638435575766
43	8	-6.03834216343252
49	13	-5.99155830967247
24	3	-5.96541833796949
39	21	-5.95692921345573
4	1	-5.92501063335922
37	11	-5.89841648238896
46	41	-5.88247220302271
50	17	-5.87832074974589
44	21	-5.86554872569581
