regionID1	regionID2	DiffScore
49	18	-15.010039890024
48	22	-14.8625094203787
49	10	-14.1029456811045
37	17	-13.7829647664923
40	17	-13.4275233247562
49	5	-12.7886092559958
49	16	-12.7541899942127
49	22	-12.7428765154479
48	16	-12.2337920101698
11	2	-11.806985047281
49	11	-11.7933423999112
49	15	-11.3636575863152
14	5	-11.0748687304583
40	16	-10.985150783305
18	2	-10.7258062867162
40	24	-10.6514814574554
16	5	-10.5460155080075
41	16	-10.4624499435921
46	22	-10.4601207278306
14	2	-10.1790191005381
48	19	-10.0978049385019
24	3	-10.0928279207444
37	24	-9.92545762457872
46	6	-9.88147592313916
49	7	-9.87103539323178
44	22	-9.77362371447474
49	6	-9.74035755980766
39	24	-9.50815742934669
39	17	-9.44877939405727
24	6	-9.39882968612882
37	18	-9.33896492708748
24	18	-9.22716627802461
49	8	-9.17555052506087
46	21	-9.15804531663684
46	19	-9.11913026299241
41	20	-9.0755834737011
48	18	-9.06105262498472
27	2	-8.98940865625629
49	4	-8.9450510079746
46	7	-8.84773620477841
40	23	-8.80828281014546
24	2	-8.7507010798597
46	17	-8.60589662009637
19	2	-8.55949607913489
40	22	-8.53201312551542
49	28	-8.49707118283652
40	18	-8.49281615590661
49	21	-8.43941285001779
40	20	-8.43343789932389
40	9	-8.38674496938998
41	24	-8.36880780027421
41	17	-8.36426185765655
44	40	-8.24528517586274
48	10	-8.17214634768149
46	10	-8.09818736016637
50	16	-8.09738161791404
48	7	-8.02437049193674
48	17	-7.93231755157186
12	5	-7.8869130803773
43	18	-7.85008437319997
44	18	-7.84475102444851
37	21	-7.82985734202882
27	3	-7.73489879139775
46	18	-7.71087109412608
18	1	-7.70365587777566
13	2	-7.59503977803647
46	14	-7.59246517998387
41	23	-7.58840183238623
46	39	-7.54638495553315
39	11	-7.49222220952098
40	11	-7.46000140734635
44	5	-7.43176987272967
46	5	-7.41622202047246
42	20	-7.39755737495441
6	2	-7.38531134602959
47	16	-7.38098114637083
48	21	-7.36329571150441
48	14	-7.33856296545004
49	17	-7.32322975353795
16	3	-7.26799710696456
50	8	-7.13408544993952
43	11	-7.12174434759525
50	10	-7.08876663219943
40	21	-7.08830983942485
40	14	-6.97289945454104
37	16	-6.93276269099558
48	8	-6.92150179551358
