regionID1	regionID2	DiffScore
16	5	-16.0826003027612
11	2	-15.3001608640155
16	4	-12.7730491759273
48	22	-11.5692051703546
49	2	-11.5404914594422
41	23	-11.0036947418922
46	21	-10.8523589973662
37	21	-10.6401684052473
49	11	-10.3648518443093
36	16	-10.2324122109651
37	2	-9.94750290017249
49	8	-9.93497720203158
16	1	-9.8096978446706
13	2	-9.64809635743428
37	14	-9.61294704497261
24	7	-9.49115449481133
44	22	-9.33584011278506
24	4	-9.11430814247899
19	4	-9.08045048939469
49	18	-9.02928200309528
40	11	-8.91250586716745
24	2	-8.89422784722842
49	5	-8.68551682594354
49	21	-8.66655321779379
37	17	-8.61051676119584
18	2	-8.56801148924875
49	10	-8.56605231600581
16	2	-8.52278621644426
49	4	-8.49006255647126
22	11	-8.45166669920687
40	24	-8.43735915485883
11	7	-8.40539809075107
36	18	-8.3466853099726
45	2	-8.33566362965327
46	6	-8.27931617818108
43	5	-8.2652824797687
41	16	-8.2013043978953
43	11	-8.19235181816845
36	24	-8.15269067310524
27	2	-8.12657746602355
19	1	-8.12592711715782
49	13	-8.12547785431455
37	20	-8.09723897458421
24	3	-8.07208069338972
11	4	-8.04096141957854
49	7	-7.99243621211302
43	40	-7.95702983874355
39	17	-7.80695550784405
46	10	-7.76339292437757
40	23	-7.74385133377088
49	3	-7.72162987299643
46	7	-7.7203273156068
41	24	-7.63832113804212
49	16	-7.60645742720893
36	17	-7.53714178604655
42	21	-7.51508710366962
44	21	-7.46899904338206
11	5	-7.46121896731179
41	21	-7.38571486927886
17	1	-7.37381717259398
49	6	-7.36043897257577
18	4	-7.33998145216814
24	11	-7.33763642519534
46	39	-7.28350080000614
43	22	-7.27042844904555
11	3	-7.25756266546944
50	8	-7.229504247699
40	16	-7.17084918703216
20	2	-7.13455403005182
46	40	-7.09676543792302
42	20	-7.02630608848481
18	5	-6.97230479201239
48	21	-6.92197713572984
37	16	-6.9191805221356
43	2	-6.89690339505008
31	2	-6.86782211688606
39	11	-6.85246179123353
36	4	-6.84949803216547
50	21	-6.79207603860141
41	11	-6.7763901646867
36	14	-6.73339711896395
