k	i	j	iscore_ct1	jscore_ct1	AB_ct1	A0score_ct1	B0score_ct1	iscore_ct2	jscore_ct2	AB_ct2	A0score_ct2	B0score_ct2	CellTypeID	ABchange	A0change	B0change
27	1	28	0.12997185	-0.20294332	AB	0	0	0.14062496	-0.19431832	AB	0	0	ct4VSct6	0.000949087231725196	0	0
28	1	29	0.12997185	-0.11742039	AB	0	0	0.14062496	-0.1142804	AB	0	0	ct4VSct6	0.0008093313627625	0	0
29	1	30	0.12997185	-0.18628952	AB	0	0	0.14062496	-0.18324422	AB	0	0	ct4VSct6	0.00155631755771921	0	0
30	1	31	0.12997185	-0.026242096	AB	0	0	0.14062496	-0.015912322	AB	0	0	ct4VSct6	-0.00117306412024048	0	0
31	1	32	0.12997185	0.11104545	AA	0.0144327825705825	0	0.14062496	0.10504568	AA	0.0147720445481728	0	ct4VSct6	-0.000339261977590299	-0.000339261977590301	0
32	1	33	0.12997185	-0.13439603	AB	0	0	0.14062496	-0.13406649	AB	0	0	ct4VSct6	0.0013853941418349	0	0
33	1	34	0.12997185	-0.19089042	AB	0	0	0.14062496	-0.17995195	AB	0	0	ct4VSct6	0.000495354735994998	0	0
34	1	35	0.12997185	-0.0071459731	AB	0	0	0.14062496	0.01603256	AA	0.0022545781086976	0	ct4VSct6	-0.00318335345255484	-0.0022545781086976	0
35	1	36	0.12997185	-0.09546514	AB	0	0	0.14062496	-0.1121982	AB	0	0	ct4VSct6	0.003370086530763	0	0
36	1	37	0.12997185	0.078333614	AA	0.0101811647287659	0	0.14062496	0.063258421	AA	0.00889571292278816	0	ct4VSct6	0.00128545180597774	0.00128545180597774	0
37	1	38	0.12997185	-0.12562377	AB	0	0	0.14062496	-0.11497068	AB	0	0	ct4VSct6	-0.0001598065147017	0	0
38	1	39	0.12997185	0.15790873	AA	0.0205236897692505	0	0.14062496	0.161061	AA	0.02264919668256	0	ct4VSct6	-0.0021255069133095	-0.0021255069133095	0
39	1	40	0.12997185	0.17291261	AA	0.0224737718100285	0	0.14062496	0.17163917	AA	0.0241367514156832	0	ct4VSct6	-0.0016629796056547	-0.0016629796056547	0
40	1	41	0.12997185	0.18335729	AA	0.0238312861922865	0	0.14062496	0.17122226	AA	0.0240781234636096	0	ct4VSct6	-0.000246837271323099	-0.000246837271323099	0
41	1	42	0.12997185	0.1628178	AA	0.02116173067893	0	0.14062496	0.17797488	AA	0.0250277103810048	0	ct4VSct6	-0.0038659797020748	-0.0038659797020748	0
42	1	43	0.12997185	-0.17132332	AB	0	0	0.14062496	-0.15757896	AB	0	0	ct4VSct6	-0.000107673901700404	0	0
43	1	44	0.12997185	-0.16783001	AB	0	0	0.14062496	-0.15268602	AB	0	0	ct4VSct6	-0.000341711430159299	0	0
44	1	45	0.12997185	0.14089042	AA	0.018311788534677	0	0.14062496	0.17675116	AA	0.0248556248049536	0	ct4VSct6	-0.0065438362702766	-0.0065438362702766	0
45	1	46	0.12997185	-0.10152237	AB	0	0	0.14062496	-0.03783293	AB	0	0	ct4VSct6	-0.0078747959773517	0	0
46	1	47	0.12997185	0.15886527	AA	0.0206480130426495	0	0.14062496	0.185089	AA	0.02602813322144	0	ct4VSct6	-0.0053801201787905	-0.0053801201787905	0
47	1	48	0.12997185	0.09525499	AA	0.0123804672720315	0	0.14062496	0.11803528	AA	0.0165987065285888	0	ct4VSct6	-0.0042182392565573	-0.0042182392565573	0
48	1	49	0.12997185	-0.01745302	AB	0	0	0.14062496	0.02267619	AA	0.0031888383117024	0	ct4VSct6	-0.0054572396091894	-0.0031888383117024	0
49	1	50	0.12997185	0.053211025	AA	0.00691593535964625	0	0.14062496	0.11017408	AA	0.0154932255930368	0	ct4VSct6	-0.00857729023339055	-0.00857729023339055	0
50	2	3	0.18921714	0.042118739	AA	0.00796958733398646	0	0.19167472	0.041218938	AA	0.00790062839984736	0	ct4VSct6	6.89589341391003e-05	6.89589341391003e-05	0
51	2	4	0.18921714	-0.16005197	AB	0	0	0.19167472	-0.15714814	AB	0	0	ct4VSct6	-0.000163250281745003	0	0
52	2	5	0.18921714	-0.15949981	AB	0	0	0.19167472	-0.15474943	AB	0	0	ct4VSct6	-0.000518544213333801	0	0
53	2	6	0.18921714	0.07341805	AA	0.013891953445377	0	0.19167472	0.066833416	AA	0.0128102762984435	0	ct4VSct6	0.00108167714693348	0.0010816771469335	0
54	2	7	0.18921714	0.0050526869	AA	0.000956054964533466	0	0.19167472	-0.022246194	AB	0	0	ct4VSct6	0.00522008797054915	0.000956054964533466	0
55	2	8	0.18921714	-0.010054963	AB	0	0	0.19167472	-0.04551244	AB	0	0	ct4VSct6	0.00682101285185098	0	0
56	2	9	0.18921714	-0.14838386	AB	0	0	0.19167472	-0.15332964	AB	0	0	ct4VSct6	0.0013126462033404	0	0
57	2	10	0.18921714	-0.18504188	AB	0	0	0.19167472	-0.1707854	AB	0	0	ct4VSct6	-0.0022778515887352	0	0
58	2	11	0.18921714	-0.18540987	AB	0	0	0.19167472	-0.17414729	AB	0	0	ct4VSct6	-0.001703092279663	0	0
59	2	12	0.18921714	-0.13463165	AB	0	0	0.19167472	-0.13429048	AB	0	0	ct4VSct6	0.000265474386184596	0	0
60	2	13	0.18921714	-1.3994537e-05	AB	0	0	0.19167472	-0.0037838305	AB	0	0	ct4VSct6	0.000722616645348196	0	0
61	2	14	0.18921714	-0.19444767	AB	0	0	0.19167472	-0.19145065	AB	0	0	ct4VSct6	-9.65822644957981e-05	0	0
62	2	15	0.18921714	-0.20818817	AB	0	0	0.19167472	-0.20129436	AB	0	0	ct4VSct6	-0.0008097300186546	0	0
63	2	16	0.18921714	-0.18710877	AB	0	0	0.19167472	-0.19265948	AB	0	0	ct4VSct6	0.0015237655560278	0	0
64	2	17	0.18921714	-0.18609775	AB	0	0	0.19167472	-0.19542643	AB	0	0	ct4VSct6	0.0022454222354146	0	0
65	2	18	0.18921714	-0.19291348	AB	0	0	0.19167472	-0.19695558	AB	0	0	ct4VSct6	0.0012488686958904	0	0
66	2	19	0.18921714	-0.15302515	AB	0	0	0.19167472	-0.16507629	AB	0	0	ct4VSct6	0.00268597043331779	0	0
67	2	20	0.18921714	0.067270407	AA	0.012728714019176	0	0.19167472	0.079750339	AA	0.0152861238977301	0	ct4VSct6	-0.0025574098785541	-0.0025574098785541	0
68	2	21	0.18921714	-0.092687347	AB	0	0	0.19167472	-0.089629813	AB	0	0	ct4VSct6	-0.000358265403100223	0	0
69	2	22	0.18921714	-0.19244915	AB	0	0	0.19167472	-0.17799514	AB	0	0	ct4VSct6	-0.00229750913757021	0	0
70	2	23	0.18921714	-0.082904505	AB	0	0	0.19167472	-0.074110683	AB	0	0	ct4VSct6	-0.00148180891618194	0	0
71	2	24	0.18921714	-0.18756089	AB	0	0	0.19167472	-0.17513926	AB	0	0	ct4VSct6	-0.0019199665601474	0	0
72	2	25	0.18921714	-0.176658	AB	0	0	0.19167472	-0.1783839	AB	0	0	ct4VSct6	0.000764962566887996	0	0
73	2	26	0.18921714	0.046911147	AA	0.00887639306945958	0	0.19167472	0.04886867	AA	0.0093668886390224	0	ct4VSct6	-0.000490495569562819	-0.000490495569562819	0
74	2	27	0.18921714	-0.12160587	AB	0	0	0.19167472	-0.12618619	AB	0	0	ct4VSct6	0.001176787707505	0	0
75	2	28	0.18921714	-0.20294332	AB	0	0	0.19167472	-0.19431832	AB	0	0	ct4VSct6	-0.0011544450156344	0	0
76	2	29	0.18921714	-0.11742039	AB	0	0	0.19167472	-0.1142804	AB	0	0	ct4VSct6	-0.000313286701996603	0	0
77	2	30	0.18921714	-0.18628952	AB	0	0	0.19167472	-0.18324422	AB	0	0	ct4VSct6	-0.000125885626254395	0	0
78	2	31	0.18921714	-0.026242096	AB	0	0	0.19167472	-0.015912322	AB	0	0	ct4VSct6	-0.0019154644888256	0	0
79	2	32	0.18921714	0.11104545	AA	0.021011702459013	0	0.19167472	0.10504568	AA	0.0201346013012096	0	ct4VSct6	0.0008771011578034	0.0008771011578034	0
80	2	33	0.18921714	-0.13439603	AB	0	0	0.19167472	-0.13406649	AB	0	0	ct4VSct6	0.0002671245081786	0	0
81	2	34	0.18921714	-0.19089042	AB	0	0	0.19167472	-0.17995195	AB	0	0	ct4VSct6	-0.0016274996960948	0	0
82	2	35	0.18921714	-0.0071459731	AB	0	0	0.19167472	0.01603256	AA	0.0030730364488832	0	ct4VSct6	-0.00442517704138213	-0.0030730364488832	0
83	2	36	0.18921714	-0.09546514	AB	0	0	0.19167472	-0.1121982	AB	0	0	ct4VSct6	0.0034419178090044	0	0
84	2	37	0.18921714	0.078333614	AA	0.014822062406944	0	0.19167472	0.063258421	AA	0.0121250401328171	0	ct4VSct6	0.00269702227412684	0.0026970222741269	0
85	2	38	0.18921714	-0.12562377	AB	0	0	0.19167472	-0.11497068	AB	0	0	ct4VSct6	-0.0017331975782082	0	0
86	2	39	0.18921714	0.15790873	AA	0.0298790382716322	0	0.19167472	0.161061	AA	0.03087132207792	0	ct4VSct6	-0.0009922838062878	-0.0009922838062878	0
87	2	40	0.18921714	0.17291261	AA	0.0327180295341354	0	0.19167472	0.17163917	AA	0.0328988898507824	0	ct4VSct6	-0.000180860316647005	-0.000180860316647005	0
88	2	41	0.18921714	0.18335729	AA	0.0346943420119506	0	0.19167472	0.17122226	AA	0.0328189787432672	0	ct4VSct6	0.00187536326868341	0.0018753632686834	0
89	2	42	0.18921714	0.1628178	AA	0.030807918457092	0	0.19167472	0.17797488	AA	0.0341132852910336	0	ct4VSct6	-0.0033053668339416	-0.0033053668339416	0
90	2	43	0.18921714	-0.17132332	AB	0	0	0.19167472	-0.15757896	AB	0	0	ct4VSct6	-0.0022134055898136	0	0
91	2	44	0.18921714	-0.16783001	AB	0	0	0.19167472	-0.15268602	AB	0	0	ct4VSct6	-0.002490264366957	0	0
92	2	45	0.18921714	0.14089042	AA	0.0266588823257988	0	0.19167472	0.17675116	AA	0.0338787291026752	0	ct4VSct6	-0.0072198467768764	-0.0072198467768764	0
93	2	46	0.18921714	-0.10152237	AB	0	0	0.19167472	-0.03783293	AB	0	0	ct4VSct6	-0.0119581562328922	0	0
94	2	47	0.18921714	0.15886527	AA	0.0300600320347278	0	0.19167472	0.185089	AA	0.03547688225008	0	ct4VSct6	-0.0054168502153522	-0.0054168502153522	0
95	2	48	0.18921714	0.09525499	AA	0.0180238767785286	0	0.19167472	0.11803528	AA	0.0226243792441216	0	ct4VSct6	-0.004600502465593	-0.004600502465593	0
96	2	49	0.18921714	-0.01745302	AB	0	0	0.19167472	0.02267619	AA	0.0043464523689168	0	ct4VSct6	-0.0076488628976796	-0.0043464523689168	0
97	2	50	0.18921714	0.053211025	AA	0.0100684379669685	0	0.19167472	0.11017408	AA	0.0211175859352576	0	ct4VSct6	-0.0110491479682891	-0.0110491479682891	0
98	3	4	0.042118739	-0.16005197	AB	0	0	0.041218938	-0.15714814	AB	0	0	ct4VSct6	-0.00026370771139051	0	0
99	3	5	0.042118739	-0.15949981	AB	0	0	0.041218938	-0.15474943	AB	0	0	ct4VSct6	-0.000339323707234251	0	0
100	3	6	0.042118739	0.07341805	AA	0.00309227568583895	0	0.041218938	0.066833416	AA	0.00275480243043221	0	ct4VSct6	0.000337473255406742	0.00033747325540674	0
101	3	7	0.042118739	0.0050526869	AA	0.000212812800789819	0	0.041218938	-0.022246194	AB	0	0	ct4VSct6	0.00112977729201179	0.000212812800789819	0
102	3	8	0.042118739	-0.010054963	AB	0	0	0.041218938	-0.04551244	AB	0	0	ct4VSct6	0.00145247208033706	0	0
103	3	9	0.042118739	-0.14838386	AB	0	0	0.041218938	-0.15332964	AB	0	0	ct4VSct6	7.03438535697778e-05	0	0
104	3	10	0.042118739	-0.18504188	AB	0	0	0.041218938	-0.1707854	AB	0	0	ct4VSct6	-0.000754137833884121	0	0
105	3	11	0.042118739	-0.18540987	AB	0	0	0.041218938	-0.17414729	AB	0	0	ct4VSct6	-0.000631063573175911	0	0
106	3	12	0.042118739	-0.13463165	AB	0	0	0.041218938	-0.13429048	AB	0	0	ct4VSct6	-0.000135204358379111	0	0
107	3	13	0.042118739	-1.3994537e-05	AB	0	0	0.041218938	-0.0037838305	AB	0	0	ct4VSct6	0.00015537604253068	0	0
108	3	14	0.042118739	-0.19444767	AB	0	0	0.041218938	-0.19145065	AB	0	0	ct4VSct6	-0.000298498189478431	0	0
109	3	15	0.042118739	-0.20818817	AB	0	0	0.041218938	-0.20129436	AB	0	0	ct4VSct6	-0.00047148345052795	0	0
110	3	16	0.042118739	-0.18710877	AB	0	0	0.041218938	-0.19265948	AB	0	0	ct4VSct6	6.04337129912081e-05	0	0
111	3	17	0.042118739	-0.18609775	AB	0	0	0.041218938	-0.19542643	AB	0	0	ct4VSct6	0.000217067340994088	0	0
112	3	18	0.042118739	-0.19291348	AB	0	0	0.041218938	-0.19695558	AB	0	0	ct4VSct6	-6.97267292768151e-06	0	0
113	3	19	0.042118739	-0.15302515	AB	0	0	0.041218938	-0.16507629	AB	0	0	ct4VSct6	0.000359043009494168	0	0
114	3	20	0.042118739	0.067270407	AA	0.00283334471485677	0	0.041218938	0.079750339	AA	0.00328722427871998	0	ct4VSct6	-0.000453879563863209	-0.00045387956386321	0
115	3	21	0.042118739	-0.092687347	AB	0	0	0.041218938	-0.089629813	AB	0	0	ct4VSct6	-0.00020942847189684	0	0
116	3	22	0.042118739	-0.19244915	AB	0	0	0.041218938	-0.17799514	AB	0	0	ct4VSct6	-0.000768944879660531	0	0
117	3	23	0.042118739	-0.082904505	AB	0	0	0.041218938	-0.074110683	AB	0	0	ct4VSct6	-0.000437069560304542	0	0
118	3	24	0.042118739	-0.18756089	AB	0	0	0.041218938	-0.17513926	AB	0	0	ct4VSct6	-0.000680773873211833	0	0
119	3	25	0.042118739	-0.176658	AB	0	0	0.041218938	-0.1783839	AB	0	0	ct4VSct6	-8.78172799638009e-05	0	0
120	3	26	0.042118739	0.046911147	AA	0.00197583835668363	0	0.041218938	0.04886867	AA	0.00201431467887246	0	ct4VSct6	-3.84763221888268e-05	-3.84763221888303e-05	0
121	3	27	0.042118739	-0.12160587	AB	0	0	0.041218938	-0.12618619	AB	0	0	ct4VSct6	7.93748426682886e-05	0	0
122	3	28	0.042118739	-0.20294332	AB	0	0	0.041218938	-0.19431832	AB	0	0	ct4VSct6	-0.000538121942529321	0	0
123	3	29	0.042118739	-0.11742039	AB	0	0	0.041218938	-0.1142804	AB	0	0	ct4VSct6	-0.000235082037473011	0	0
124	3	30	0.042118739	-0.18628952	AB	0	0	0.041218938	-0.18324422	AB	0	0	ct4VSct6	-0.000293147528276921	0	0
125	3	31	0.042118739	-0.026242096	AB	0	0	0.041218938	-0.015912322	AB	0	0	ct4VSct6	-0.000449394978282908	0	0
126	3	32	0.042118739	0.11104545	AA	0.00467709432568755	0	0.041218938	0.10504568	AA	0.00432987137108784	0	ct4VSct6	0.00034722295459971	0.00034722295459971	0
127	3	33	0.042118739	-0.13439603	AB	0	0	0.041218938	-0.13406649	AB	0	0	ct4VSct6	-0.00013451297101855	0	0
128	3	34	0.042118739	-0.19089042	AB	0	0	0.041218938	-0.17995195	AB	0	0	ct4VSct6	-0.000622635507551281	0	0
129	3	35	0.042118739	-0.0071459731	AB	0	0	0.041218938	0.01603256	AA	0.00066084509662128	0	ct4VSct6	-0.000961824472521201	-0.00066084509662128	0
130	3	36	0.042118739	-0.09546514	AB	0	0	0.041218938	-0.1121982	AB	0	0	ct4VSct6	0.000603819334253139	0	0
131	3	37	0.042118739	0.078333614	AA	0.00329931304299275	0	0.041218938	0.063258421	AA	0.0026074449331769	0	ct4VSct6	0.000691868109815848	0.00069186810981585	0
132	3	38	0.042118739	-0.12562377	AB	0	0	0.041218938	-0.11497068	AB	0	0	ct4VSct6	-0.00055214545008819	0	0
133	3	39	0.042118739	0.15790873	AA	0.00665091658469147	0	0.041218938	0.161061	AA	0.006638763373218	0	ct4VSct6	1.21532114734707e-05	1.21532114734707e-05	0
134	3	40	0.042118739	0.17291261	AA	0.00728286109039879	0	0.041218938	0.17163917	AA	0.00707478430660146	0	ct4VSct6	0.00020807678379733	0.00020807678379733	0
135	3	41	0.042118739	0.18335729	AA	0.00772277784125731	0	0.041218938	0.17122226	AA	0.00705759971915988	0	ct4VSct6	0.000665178122097432	0.000665178122097429	0
136	3	42	0.042118739	0.1628178	AA	0.0068576804227542	0	0.041218938	0.17797488	AA	0.00733593554427744	0	ct4VSct6	-0.000478255121523238	-0.00047825512152324	0
137	3	43	0.042118739	-0.17132332	AB	0	0	0.041218938	-0.15757896	AB	0	0	ct4VSct6	-0.000720684817349001	0	0
138	3	44	0.042118739	-0.16783001	AB	0	0	0.041218938	-0.15268602	AB	0	0	ct4VSct6	-0.00077523279571063	0	0
139	3	45	0.042118739	0.14089042	AA	0.00593412682758038	0	0.041218938	0.17675116	AA	0.00728549510546808	0	ct4VSct6	-0.0013513682778877	-0.0013513682778877	0
140	3	46	0.042118739	-0.10152237	AB	0	0	0.041218938	-0.03783293	AB	0	0	ct4VSct6	-0.00271656100866309	0	0
141	3	47	0.042118739	0.15886527	AA	0.00669120484329453	0	0.041218938	0.185089	AA	0.007629172015482	0	ct4VSct6	-0.000937967172187469	-0.00093796717218747	0
142	3	48	0.042118739	0.09525499	AA	0.00401202006225761	0	0.041218938	0.11803528	AA	0.00486528888813264	0	ct4VSct6	-0.00085326882587503	-0.00085326882587503	0
143	3	49	0.042118739	-0.01745302	AB	0	0	0.041218938	0.02267619	AA	0.00093468846968622	0	ct4VSct6	-0.001669787663828	-0.00093468846968622	0
144	3	50	0.042118739	0.053211025	AA	0.00224118127389748	0	0.041218938	0.11017408	AA	0.00454125857272704	0	ct4VSct6	-0.00230007729882956	-0.00230007729882956	0
145	4	5	-0.16005197	-0.15949981	BB	0	0.0255282588051257	-0.15714814	-0.15474943	BB	0	0.0243185850905602	ct4VSct6	0.0012096737145655	0	0.0012096737145655
146	4	6	-0.16005197	0.07341805	BA	0	0	-0.15714814	0.066833416	BA	0	0	ct4VSct6	-0.00124795652181226	0	0
147	4	7	-0.16005197	0.0050526869	BA	0	0	-0.15714814	-0.022246194	BB	0	0.00349594800917916	ct4VSct6	-0.00430464050131735	0	-0.00349594800917916
148	4	8	-0.16005197	-0.010054963	BB	0	0.00160931663642711	-0.15714814	-0.04551244	BB	0	0.0071521952928616	ct4VSct6	-0.00554287865643449	0	-0.00554287865643449
149	4	9	-0.16005197	-0.14838386	BB	0	0.0237491291092042	-0.15714814	-0.15332964	BB	0	0.0240954677328696	ct4VSct6	-0.000346338623665399	0	-0.000346338623665402
150	4	10	-0.16005197	-0.18504188	BB	0	0.0296163174265036	-0.15714814	-0.1707854	BB	0	0.026838607949156	ct4VSct6	0.0027777094773476	0	0.0027777094773476
151	4	11	-0.16005197	-0.18540987	BB	0	0.0296752149509439	-0.15714814	-0.17414729	BB	0	0.0273669227095406	ct4VSct6	0.0023082922414033	0	0.0023082922414033
152	4	12	-0.16005197	-0.13463165	BB	0	0.0215480608068505	-0.15714814	-0.13429048	BB	0	0.0211034991517072	ct4VSct6	0.0004445616551433	0	0.0004445616551433
153	4	13	-0.16005197	-1.3994537e-05	BB	0	2.23985321608789e-06	-0.15714814	-0.0037838305	BB	0	0.00059462192515027	ct4VSct6	-0.000592382071934182	0	-0.000592382071934182
154	4	14	-0.16005197	-0.19444767	BB	0	0.0311217326454099	-0.15714814	-0.19145065	BB	0	0.030086113549291	ct4VSct6	0.0010356190961189	0	0.0010356190961189
155	4	15	-0.16005197	-0.20818817	BB	0	0.0333209267391949	-0.15714814	-0.20129436	BB	0	0.0316330342664904	ct4VSct6	0.0016878924727045	0	0.0016878924727045
156	4	16	-0.16005197	-0.18710877	BB	0	0.0299471272427769	-0.15714814	-0.19265948	BB	0	0.0302760789353672	ct4VSct6	-0.000328951692590299	0	-0.000328951692590299
157	4	17	-0.16005197	-0.18609775	BB	0	0.0297853115000675	-0.15714814	-0.19542643	BB	0	0.0307108999813402	ct4VSct6	-0.0009255884812727	0	-0.0009255884812727
158	4	18	-0.16005197	-0.19291348	BB	0	0.0308761825135556	-0.15714814	-0.19695558	BB	0	0.0309512030596212	ct4VSct6	-7.5020546065601e-05	0	-7.5020546065601e-05
159	4	19	-0.16005197	-0.15302515	BB	0	0.0244919767170455	-0.15714814	-0.16507629	BB	0	0.0259414319316006	ct4VSct6	-0.0014494552145551	0	-0.0014494552145551
160	4	20	-0.16005197	0.067270407	BA	0	0	-0.15714814	0.079750339	BA	0	0	ct4VSct6	0.00176585627516767	0	0
161	4	21	-0.16005197	-0.092687347	BB	0	0.0148347924814236	-0.15714814	-0.089629813	BB	0	0.0140851584014978	ct4VSct6	0.00074963407992577	0	0.000749634079925799
162	4	22	-0.16005197	-0.19244915	BB	0	0.0308018655823255	-0.15714814	-0.17799514	BB	0	0.0279716051800396	ct4VSct6	0.0028302604022859	0	0.0028302604022859
163	4	23	-0.16005197	-0.082904505	BB	0	0.0132690293471248	-0.15714814	-0.074110683	BB	0	0.0116463559875796	ct4VSct6	0.00162267335954523	0	0.0016226733595452
164	4	24	-0.16005197	-0.18756089	BB	0	0.0300194899394533	-0.15714814	-0.17513926	BB	0	0.0275228089499764	ct4VSct6	0.0024966809894769	0	0.0024966809894769
165	4	25	-0.16005197	-0.176658	BB	0	0.02827446091626	-0.15714814	-0.1783839	BB	0	0.028032698090946	ct4VSct6	0.000241762825314001	0	0.000241762825314001
166	4	26	-0.16005197	0.046911147	BA	0	0	-0.15714814	0.04886867	BA	0	0	ct4VSct6	0.000171399102464211	0	0
167	4	27	-0.16005197	-0.12160587	BB	0	0.0194632590570639	-0.15714814	-0.12618619	BB	0	0.0198299250521866	ct4VSct6	-0.000366665995122702	0	-0.000366665995122702
168	4	28	-0.16005197	-0.20294332	BB	0	0.0324814781643404	-0.15714814	-0.19431832	BB	0	0.0305367625559248	ct4VSct6	0.0019447156084156	0	0.0019447156084156
169	4	29	-0.16005197	-0.11742039	BB	0	0.0187933647376683	-0.15714814	-0.1142804	BB	0	0.017958952298456	ct4VSct6	0.000834412439212298	0	0.000834412439212302
170	4	30	-0.16005197	-0.18628952	BB	0	0.0298160046663544	-0.15714814	-0.18324422	BB	0	0.0287964883387508	ct4VSct6	0.0010195163276036	0	0.0010195163276036
171	4	31	-0.16005197	-0.026242096	BB	0	0.00420009916172912	-0.15714814	-0.015912322	BB	0	0.00250059180538108	ct4VSct6	0.00169950735634804	0	0.00169950735634804
172	4	32	-0.16005197	0.11104545	BA	0	0	-0.15714814	0.10504568	BA	0	0	ct4VSct6	-0.0012653098050013	0	0
173	4	33	-0.16005197	-0.13439603	BB	0	0.0215103493616791	-0.15714814	-0.13406649	BB	0	0.0210682995398286	ct4VSct6	0.000442049821850497	0	0.000442049821850501
174	4	34	-0.16005197	-0.19089042	BB	0	0.0305523877751274	-0.15714814	-0.17995195	BB	0	0.028279114231873	ct4VSct6	0.0022732735432544	0	0.0022732735432544
175	4	35	-0.16005197	-0.0071459731	BB	0	0.00114372707222201	-0.15714814	0.01603256	BA	0	0	ct4VSct6	0.00366321405566041	0	0.00114372707222201
176	4	36	-0.16005197	-0.09546514	BB	0	0.0152793837233258	-0.15714814	-0.1121982	BB	0	0.017631738441348	ct4VSct6	-0.0023523547180222	0	-0.0023523547180222
177	4	37	-0.16005197	0.078333614	BA	0	0	-0.15714814	0.063258421	BA	0	0	ct4VSct6	-0.00259650603843264	0	0
178	4	38	-0.16005197	-0.12562377	BB	0	0.0201063318673269	-0.15714814	-0.11497068	BB	0	0.0180674285165352	ct4VSct6	0.0020389033507917	0	0.0020389033507917
179	4	39	-0.16005197	0.15790873	BA	0	0	-0.15714814	0.161061	BA	0	0	ct4VSct6	3.68332598419049e-05	0	0
180	4	40	-0.16005197	0.17291261	BA	0	0	-0.15714814	0.17163917	BA	0	0	ct4VSct6	-0.000702227551697899	0	0
