k	i	j	iscore_ct1	jscore_ct1	AB_ct1	A0score_ct1	B0score_ct1	iscore_ct2	jscore_ct2	AB_ct2	A0score_ct2	B0score_ct2	CellTypeID	ABchange	A0change	B0change
49	1	50	0.18046829	0.0022084846	AA	0.000398561439253334	0	0.12997185	0.053211025	AA	0.00691593535964625	0	ct2VSct4	-0.00651737392039292	-0.00651737392039292	0
50	2	3	0.19012852	0.14061381	AA	0.0267346955868612	0	0.18921714	0.042118739	AA	0.00796958733398646	0	ct2VSct4	0.0187651082528747	0.0187651082528747	0
51	2	4	0.19012852	-0.18161297	AB	0	0	0.18921714	-0.16005197	AB	0	0	ct2VSct4	-0.0042452291841386	0	0
52	2	5	0.19012852	-0.18328273	AB	0	0	0.18921714	-0.15949981	AB	0	0	ct2VSct4	-0.0046671763177162	0	0
53	2	6	0.19012852	0.042068575	AA	0.007998435903259	0	0.18921714	0.07341805	AA	0.013891953445377	0	ct2VSct4	-0.005893517542118	-0.005893517542118	0
54	2	7	0.19012852	-0.00098194839	AB	0	0	0.18921714	0.0050526869	AA	0.000956054964533466	0	ct2VSct4	-0.00114275135864055	-0.000956054964533466	0
55	2	8	0.19012852	-0.044405686	AB	0	0	0.18921714	-0.010054963	AB	0	0	ct2VSct4	-0.0065402160170989	0	0
56	2	9	0.19012852	-0.17344142	AB	0	0	0.18921714	-0.14838386	AB	0	0	ct2VSct4	-0.004899390879938	0	0
57	2	10	0.19012852	-0.19903151	AB	0	0	0.18921714	-0.18504188	AB	0	0	ct2VSct4	-0.002828471115842	0	0
58	2	11	0.19012852	-0.1973125	AB	0	0	0.18921714	-0.18540987	AB	0	0	ct2VSct4	-0.0024320082733282	0	0
59	2	12	0.19012852	-0.15190249	AB	0	0	0.18921714	-0.13463165	AB	0	0	ct2VSct4	-0.0034063798415338	0	0
60	2	13	0.19012852	-0.087703852	AB	0	0	0.18921714	-1.3994537e-05	AB	0	0	ct2VSct4	-0.0166723555727923	0	0
61	2	14	0.19012852	-0.1880073	AB	0	0	0.18921714	-0.19444767	AB	0	0	ct2VSct4	0.0010472822988678	0	0
62	2	15	0.19012852	-0.20745743	AB	0	0	0.18921714	-0.20818817	AB	0	0	ct2VSct4	-5.08040196697951e-05	0	0
63	2	16	0.19012852	-0.17437581	AB	0	0	0.18921714	-0.18710877	AB	0	0	ct2VSct4	0.0022503716492166	0	0
64	2	17	0.19012852	-0.14796277	AB	0	0	0.18921714	-0.18609775	AB	0	0	ct2VSct4	0.0070809415402346	0	0
65	2	18	0.19012852	-0.16760507	AB	0	0	0.18921714	-0.19291348	AB	0	0	ct2VSct4	0.0046360330494508	0	0
66	2	19	0.19012852	-0.14024768	AB	0	0	0.18921714	-0.15302515	AB	0	0	ct2VSct4	0.0022898973992374	0	0
67	2	20	0.19012852	0.054948016	AA	0.0104471849590163	0	0.18921714	0.067270407	AA	0.012728714019176	0	ct2VSct4	-0.00228152906015966	-0.0022815290601597	0
68	2	21	0.19012852	-0.0074197618	AB	0	0	0.18921714	-0.092687347	AB	0	0	ct2VSct4	0.016127326383741	0	0
69	2	22	0.19012852	-0.15307954	AB	0	0	0.18921714	-0.19244915	AB	0	0	ct2VSct4	0.00730989137595021	0	0
70	2	23	0.19012852	-0.094298444	AB	0	0	0.18921714	-0.082904505	AB	0	0	ct2VSct4	-0.00224187026680718	0	0
71	2	24	0.19012852	-0.15181406	AB	0	0	0.18921714	-0.18756089	AB	0	0	ct2VSct4	0.0066255526386634	0	0
72	2	25	0.19012852	-0.14685121	AB	0	0	0.18921714	-0.176658	AB	0	0	ct2VSct4	0.0055061183006108	0	0
73	2	26	0.19012852	0.022230333	AA	0.00422662031239716	0	0.18921714	0.046911147	AA	0.00887639306945958	0	ct2VSct4	-0.00464977275706242	-0.00464977275706242	0
74	2	27	0.19012852	-0.1369298	AB	0	0	0.18921714	-0.12160587	AB	0	0	ct2VSct4	-0.0030243452892842	0	0
75	2	28	0.19012852	-0.19271408	AB	0	0	0.18921714	-0.20294332	AB	0	0	ct2VSct4	0.0017599117789432	0	0
76	2	29	0.19012852	-0.072474398	AB	0	0	0.18921714	-0.11742039	AB	0	0	ct2VSct4	0.00843850034385364	0	0
77	2	30	0.19012852	-0.19092902	AB	0	0	0.18921714	-0.18628952	AB	0	0	ct2VSct4	-0.00105188181127761	0	0
78	2	31	0.19012852	-0.061939482	AB	0	0	0.18921714	-0.026242096	AB	0	0	ct2VSct4	-0.0068110076895012	0	0
79	2	32	0.19012852	0.093314979	AA	0.0177418388511011	0	0.18921714	0.11104545	AA	0.021011702459013	0	ct2VSct4	-0.00326986360791192	-0.0032698636079119	0
80	2	33	0.19012852	-0.11083278	AB	0	0	0.18921714	-0.13439603	AB	0	0	ct2VSct4	0.0043575599950686	0	0
81	2	34	0.19012852	-0.17001925	AB	0	0	0.18921714	-0.19089042	AB	0	0	ct2VSct4	0.0037942309517888	0	0
82	2	35	0.19012852	0.0060066249	AA	0.00114203070243215	0	0.18921714	-0.0071459731	AB	0	0	ct2VSct4	0.00249417129493108	0.00114203070243215	0
83	2	36	0.19012852	-0.02883865	AB	0	0	0.18921714	-0.09546514	AB	0	0	ct2VSct4	0.0125805909172016	0	0
84	2	37	0.19012852	0.1362983	AA	0.025914194057516	0	0.18921714	0.078333614	AA	0.014822062406944	0	ct2VSct4	0.011092131650572	0.011092131650572	0
85	2	38	0.19012852	-0.11748793	AB	0	0	0.18921714	-0.12562377	AB	0	0	ct2VSct4	0.0014323642266542	0	0
86	2	39	0.19012852	0.18710115	AA	0.035573264739798	0	0.18921714	0.15790873	AA	0.0298790382716322	0	ct2VSct4	0.0056942264681658	0.0056942264681658	0
87	2	40	0.19012852	0.18804056	AA	0.0357518733727712	0	0.18921714	0.17291261	AA	0.0327180295341354	0	ct2VSct4	0.0030338438386358	0.0030338438386358	0
88	2	41	0.19012852	0.18964921	AA	0.0360577236164692	0	0.18921714	0.18335729	AA	0.0346943420119506	0	ct2VSct4	0.0013633816045186	0.0013633816045186	0
89	2	42	0.19012852	0.15865292	AA	0.0301644448732784	0	0.18921714	0.1628178	AA	0.030807918457092	0	ct2VSct4	-0.000643473583813604	-0.0006434735838136	0
90	2	43	0.19012852	-0.1823701	AB	0	0	0.18921714	-0.17132332	AB	0	0	ct2VSct4	-0.0022564485795472	0	0
91	2	44	0.19012852	-0.17777604	AB	0	0	0.18921714	-0.16783001	AB	0	0	ct2VSct4	-0.0020439808782894	0	0
92	2	45	0.19012852	0.088799464	AA	0.0168833106671133	0	0.18921714	0.14089042	AA	0.0266588823257988	0	ct2VSct4	-0.00977557165868552	-0.0097755716586855	0
93	2	46	0.19012852	-0.083378426	AB	0	0	0.18921714	-0.10152237	AB	0	0	ct2VSct4	0.00335715576211228	0	0
94	2	47	0.19012852	0.15723078	AA	0.0298940554998456	0	0.18921714	0.15886527	AA	0.0300600320347278	0	ct2VSct4	-0.000165976534882203	-0.000165976534882199	0
95	2	48	0.19012852	0.14162452	AA	0.0269268603833104	0	0.18921714	0.09525499	AA	0.0180238767785286	0	ct2VSct4	0.0089029836047818	0.0089029836047818	0
96	2	49	0.19012852	0.047735823	AA	0.00907594137797196	0	0.18921714	-0.01745302	AB	0	0	ct2VSct4	0.0123783519067348	0.00907594137797196	0
97	2	50	0.19012852	0.0022084846	AA	0.000419895908440792	0	0.18921714	0.053211025	AA	0.0100684379669685	0	ct2VSct4	-0.00964854205852771	-0.00964854205852771	0
98	3	4	0.14061381	-0.18161297	AB	0	0	0.042118739	-0.16005197	AB	0	0	ct2VSct4	-0.0187961045062499	0	0
99	3	5	0.14061381	-0.18328273	AB	0	0	0.042118739	-0.15949981	AB	0	0	ct2VSct4	-0.0190541521045617	0	0
100	3	6	0.14061381	0.042068575	AA	0.00591542261202075	0	0.042118739	0.07341805	AA	0.00309227568583895	0	ct2VSct4	0.0028231469261818	0.0028231469261818	0
101	3	7	0.14061381	-0.00098194839	AB	0	0	0.042118739	0.0050526869	AA	0.000212812800789819	0	ct2VSct4	-0.000350888305131085	-0.000212812800789819	0
102	3	8	0.14061381	-0.044405686	AB	0	0	0.042118739	-0.010054963	AB	0	0	ct2VSct4	-0.005820550331872	0	0
103	3	9	0.14061381	-0.17344142	AB	0	0	0.042118739	-0.14838386	AB	0	0	ct2VSct4	-0.0181385178068577	0	0
104	3	10	0.14061381	-0.19903151	AB	0	0	0.042118739	-0.18504188	AB	0	0	ct2VSct4	-0.0201928482833638	0	0
105	3	11	0.14061381	-0.1973125	AB	0	0	0.042118739	-0.18540987	AB	0	0	ct2VSct4	-0.0199356324630711	0	0
106	3	12	0.14061381	-0.15190249	AB	0	0	0.042118739	-0.13463165	AB	0	0	ct2VSct4	-0.0156890725398976	0	0
107	3	13	0.14061381	-0.087703852	AB	0	0	0.042118739	-1.3994537e-05	AB	0	0	ct2VSct4	-0.0123317833491448	0	0
108	3	14	0.14061381	-0.1880073	AB	0	0	0.042118739	-0.19444767	AB	0	0	ct2VSct4	-0.0182465320989249	0	0
109	3	15	0.14061381	-0.20745743	AB	0	0	0.042118739	-0.20818817	AB	0	0	ct2VSct4	-0.0204027564499907	0	0
110	3	16	0.14061381	-0.17437581	AB	0	0	0.042118739	-0.18710877	AB	0	0	ct2VSct4	-0.0166388615676951	0	0
111	3	17	0.14061381	-0.14796277	AB	0	0	0.042118739	-0.18609775	AB	0	0	ct2VSct4	-0.0129674062671164	0	0
112	3	18	0.14061381	-0.16760507	AB	0	0	0.042118739	-0.19291348	AB	0	0	ct2VSct4	-0.015442314954315	0	0
113	3	19	0.14061381	-0.14024768	AB	0	0	0.042118739	-0.15302515	AB	0	0	ct2VSct4	-0.013275534275175	0	0
114	3	20	0.14061381	0.054948016	AA	0.00772644988170096	0	0.042118739	0.067270407	AA	0.00283334471485677	0	ct2VSct4	0.00489310516684419	0.00489310516684419	0
115	3	21	0.14061381	-0.0074197618	AB	0	0	0.042118739	-0.092687347	AB	0	0	ct2VSct4	0.00286055320090498	0	0
116	3	22	0.14061381	-0.15307954	AB	0	0	0.042118739	-0.19244915	AB	0	0	ct2VSct4	-0.0134193818328255	0	0
117	3	23	0.14061381	-0.094298444	AB	0	0	0.042118739	-0.082904505	AB	0	0	ct2VSct4	-0.00976783027989244	0	0
118	3	24	0.14061381	-0.15181406	AB	0	0	0.042118739	-0.18756089	AB	0	0	ct2VSct4	-0.0134473252156509	0	0
119	3	25	0.14061381	-0.14685121	AB	0	0	0.042118739	-0.176658	AB	0	0	ct2VSct4	-0.0132086959469481	0	0
120	3	26	0.14061381	0.022230333	AA	0.00312589182069873	0	0.042118739	0.046911147	AA	0.00197583835668363	0	ct2VSct4	0.0011500534640151	0.0011500534640151	0
121	3	27	0.14061381	-0.1369298	AB	0	0	0.042118739	-0.12160587	AB	0	0	ct2VSct4	-0.0141323349811401	0	0
122	3	28	0.14061381	-0.19271408	AB	0	0	0.042118739	-0.20294332	AB	0	0	ct2VSct4	-0.0185505443025713	0	0
123	3	29	0.14061381	-0.072474398	AB	0	0	0.042118739	-0.11742039	AB	0	0	ct2VSct4	-0.00524530247054817	0	0
124	3	30	0.14061381	-0.19092902	AB	0	0	0.042118739	-0.18628952	AB	0	0	ct2VSct4	-0.0190009772704509	0	0
125	3	31	0.14061381	-0.061939482	AB	0	0	0.042118739	-0.026242096	AB	0	0	ct2VSct4	-0.00760426256120948	0	0
126	3	32	0.14061381	0.093314979	AA	0.01312137472726	0	0.042118739	0.11104545	AA	0.00467709432568755	0	ct2VSct4	0.00844428040157244	0.00844428040157245	0
127	3	33	0.14061381	-0.11083278	AB	0	0	0.042118739	-0.13439603	AB	0	0	ct2VSct4	-0.00992402815848563	0	0
128	3	34	0.14061381	-0.17001925	AB	0	0	0.042118739	-0.19089042	AB	0	0	ct2VSct4	-0.0158669907382621	0	0
129	3	35	0.14061381	0.0060066249	AA	0.000844614412429869	0	0.042118739	-0.0071459731	AB	0	0	ct2VSct4	0.00114559378832979	0.000844614412429869	0
130	3	36	0.14061381	-0.02883865	AB	0	0	0.042118739	-0.09546514	AB	0	0	ct2VSct4	-3.42411364980394e-05	0	0
131	3	37	0.14061381	0.1362983	AA	0.019165423259523	0	0.042118739	0.078333614	AA	0.00329931304299275	0	ct2VSct4	0.0158661102165303	0.0158661102165303	0
132	3	38	0.14061381	-0.11748793	AB	0	0	0.042118739	-0.12562377	AB	0	0	ct2VSct4	-0.0112293106854873	0	0
133	3	39	0.14061381	0.18710115	AA	0.0263090055568815	0	0.042118739	0.15790873	AA	0.00665091658469147	0	ct2VSct4	0.01965808897219	0.01965808897219	0
134	3	40	0.14061381	0.18804056	AA	0.0264410995761336	0	0.042118739	0.17291261	AA	0.00728286109039879	0	ct2VSct4	0.0191582384857348	0.0191582384857348	0
135	3	41	0.14061381	0.18964921	AA	0.0266672979815901	0	0.042118739	0.18335729	AA	0.00772277784125731	0	ct2VSct4	0.0189445201403328	0.0189445201403328	0
136	3	42	0.14061381	0.15865292	AA	0.0223087915488252	0	0.042118739	0.1628178	AA	0.0068576804227542	0	ct2VSct4	0.015451111126071	0.015451111126071	0
137	3	43	0.14061381	-0.1823701	AB	0	0	0.042118739	-0.17132332	AB	0	0	ct2VSct4	-0.0184278323913875	0	0
138	3	44	0.14061381	-0.17777604	AB	0	0	0.042118739	-0.16783001	AB	0	0	ct2VSct4	-0.017928977923555	0	0
139	3	45	0.14061381	0.088799464	AA	0.0124864309589978	0	0.042118739	0.14089042	AA	0.00593412682758038	0	ct2VSct4	0.00655230413141746	0.00655230413141742	0
140	3	46	0.14061381	-0.083378426	AB	0	0	0.042118739	-0.10152237	AB	0	0	ct2VSct4	-0.00744816394697163	0	0
141	3	47	0.14061381	0.15723078	AA	0.0221088190250718	0	0.042118739	0.15886527	AA	0.00669120484329453	0	ct2VSct4	0.0154176141817773	0.0154176141817773	0
142	3	48	0.14061381	0.14162452	AA	0.0199143633466212	0	0.042118739	0.09525499	AA	0.00401202006225761	0	ct2VSct4	0.0159023432843636	0.0159023432843636	0
143	3	49	0.14061381	0.047735823	AA	0.00671231594551563	0	0.042118739	-0.01745302	AB	0	0	ct2VSct4	0.00744741513965741	0.00671231594551563	0
144	3	50	0.14061381	0.0022084846	AA	0.000310543433932326	0	0.042118739	0.053211025	AA	0.00224118127389748	0	ct2VSct4	-0.00193063783996515	-0.00193063783996515	0
145	4	5	-0.18161297	-0.18328273	BB	0	0.0332865209450081	-0.16005197	-0.15949981	BB	0	0.0255282588051257	ct2VSct4	0.00775826213988241	0	0.0077582621398824
146	4	6	-0.18161297	0.042068575	BA	0	0	-0.16005197	0.07341805	BA	0	0	ct2VSct4	0.00411050468664075	0	0
147	4	7	-0.18161297	-0.00098194839	BB	0	0.000178334563494618	-0.16005197	0.0050526869	BA	0	0	ct2VSct4	0.000987027055632811	0	0.000178334563494618
148	4	8	-0.18161297	-0.044405686	BB	0	0.00806464851934742	-0.16005197	-0.010054963	BB	0	0.00160931663642711	ct2VSct4	0.00645533188292031	0	0.00645533188292031
149	4	9	-0.18161297	-0.17344142	BB	0	0.0314992114072174	-0.16005197	-0.14838386	BB	0	0.0237491291092042	ct2VSct4	0.00775008229801321	0	0.0077500822980132
150	4	10	-0.18161297	-0.19903151	BB	0	0.0361467036546847	-0.16005197	-0.18504188	BB	0	0.0296163174265036	ct2VSct4	0.00653038622818111	0	0.0065303862281811
151	4	11	-0.18161297	-0.1973125	BB	0	0.035834509143125	-0.16005197	-0.18540987	BB	0	0.0296752149509439	ct2VSct4	0.00615929419218111	0	0.0061592941921811
152	4	12	-0.18161297	-0.15190249	BB	0	0.0275874623592953	-0.16005197	-0.13463165	BB	0	0.0215480608068505	ct2VSct4	0.0060394015524448	0	0.0060394015524448
153	4	13	-0.18161297	-0.087703852	BB	0	0.0159281570421604	-0.16005197	-1.3994537e-05	BB	0	2.23985321608789e-06	ct2VSct4	0.0159259171889444	0	0.0159259171889443
154	4	14	-0.18161297	-0.1880073	BB	0	0.034144564134681	-0.16005197	-0.19444767	BB	0	0.0311217326454099	ct2VSct4	0.0030228314892711	0	0.0030228314892711
155	4	15	-0.18161297	-0.20745743	BB	0	0.0376769600108671	-0.16005197	-0.20818817	BB	0	0.0333209267391949	ct2VSct4	0.0043560332716722	0	0.0043560332716722
156	4	16	-0.18161297	-0.17437581	BB	0	0.0316689087502557	-0.16005197	-0.18710877	BB	0	0.0299471272427769	ct2VSct4	0.0017217815074788	0	0.0017217815074788
157	4	17	-0.18161297	-0.14796277	BB	0	0.0268719581091269	-0.16005197	-0.18609775	BB	0	0.0297853115000675	ct2VSct4	-0.0029133533909406	0	-0.0029133533909406
158	4	18	-0.18161297	-0.16760507	BB	0	0.0304392545497579	-0.16005197	-0.19291348	BB	0	0.0308761825135556	ct2VSct4	-0.000436927963797695	0	-0.000436927963797698
159	4	19	-0.18161297	-0.14024768	BB	0	0.0254707977004096	-0.16005197	-0.15302515	BB	0	0.0244919767170455	ct2VSct4	0.000978820983364107	0	0.0009788209833641
160	4	20	-0.18161297	0.054948016	BA	0	0	-0.16005197	0.067270407	BA	0	0	ct2VSct4	0.000787488781684269	0	0
161	4	21	-0.18161297	-0.0074197618	BB	0	0.00134752497719055	-0.16005197	-0.092687347	BB	0	0.0148347924814236	ct2VSct4	-0.013487267504233	0	-0.013487267504233
162	4	22	-0.18161297	-0.15307954	BB	0	0.0278012299056338	-0.16005197	-0.19244915	BB	0	0.0308018655823255	ct2VSct4	-0.0030006356766917	0	-0.0030006356766917
163	4	23	-0.18161297	-0.094298444	BB	0	0.0171258204812187	-0.16005197	-0.082904505	BB	0	0.0132690293471248	ct2VSct4	0.00385679113409383	0	0.0038567911340939
164	4	24	-0.18161297	-0.15181406	BB	0	0.0275714023243582	-0.16005197	-0.18756089	BB	0	0.0300194899394533	ct2VSct4	-0.0024480876150951	0	-0.0024480876150951
165	4	25	-0.18161297	-0.14685121	BB	0	0.0266700843961937	-0.16005197	-0.176658	BB	0	0.02827446091626	ct2VSct4	-0.0016043765200663	0	-0.0016043765200663
166	4	26	-0.18161297	0.022230333	BA	0	0	-0.16005197	0.046911147	BA	0	0	ct2VSct4	0.00347090469209058	0	0
167	4	27	-0.18161297	-0.1369298	BB	0	0.024868227659506	-0.16005197	-0.12160587	BB	0	0.0194632590570639	ct2VSct4	0.0054049686024421	0	0.0054049686024421
168	4	28	-0.18161297	-0.19271408	BB	0	0.0349993764296176	-0.16005197	-0.20294332	BB	0	0.0324814781643404	ct2VSct4	0.00251789826527721	0	0.0025178982652772
169	4	29	-0.18161297	-0.072474398	BB	0	0.0131622906697421	-0.16005197	-0.11742039	BB	0	0.0187933647376683	ct2VSct4	-0.00563107406792624	0	-0.0056310740679262
170	4	30	-0.18161297	-0.19092902	BB	0	0.0346751863813894	-0.16005197	-0.18628952	BB	0	0.0298160046663544	ct2VSct4	0.00485918171503501	0	0.004859181715035
171	4	31	-0.18161297	-0.061939482	BB	0	0.0112490132862815	-0.16005197	-0.026242096	BB	0	0.00420009916172912	ct2VSct4	0.00704891412455242	0	0.00704891412455238
172	4	32	-0.18161297	0.093314979	BA	0	0	-0.16005197	0.11104545	BA	0	0	ct2VSct4	0.000825832550358868	0	0
173	4	33	-0.18161297	-0.11083278	BB	0	0.0201286703491566	-0.16005197	-0.13439603	BB	0	0.0215103493616791	ct2VSct4	-0.0013816790125225	0	-0.0013816790125225
174	4	34	-0.18161297	-0.17001925	BB	0	0.0308777009496725	-0.16005197	-0.19089042	BB	0	0.0305523877751274	ct2VSct4	0.000325313174545105	0	0.000325313174545101
175	4	35	-0.18161297	0.0060066249	BA	0	0	-0.16005197	-0.0071459731	BB	0	0.00114372707222201	ct2VSct4	-0.00223460805998696	0	-0.00114372707222201
176	4	36	-0.18161297	-0.02883865	BB	0	0.0052374728772905	-0.16005197	-0.09546514	BB	0	0.0152793837233258	ct2VSct4	-0.0100419108460353	0	-0.0100419108460353
177	4	37	-0.18161297	0.1362983	BA	0	0	-0.16005197	0.078333614	BA	0	0	ct2VSct4	-0.0122160898310314	0	0
178	4	38	-0.18161297	-0.11748793	BB	0	0.0213373319064521	-0.16005197	-0.12562377	BB	0	0.0201063318673269	ct2VSct4	0.0012310000391252	0	0.0012310000391252
179	4	39	-0.18161297	0.18710115	BA	0	0	-0.16005197	0.15790873	BA	0	0	ct2VSct4	-0.00870639222521741	0	0
180	4	40	-0.18161297	0.18804056	BA	0	0	-0.16005197	0.17291261	BA	0	0	ct2VSct4	-0.00647560071372151	0	0
