k	i	j	iscore_ct1	jscore_ct1	AB_ct1	A0score_ct1	B0score_ct1	iscore_ct2	jscore_ct2	AB_ct2	A0score_ct2	B0score_ct2	CellTypeID	ABchange	A0change	B0change
122	3	28	0.1009407	-0.19158984	AB	0	0	0.16017422	-0.20989674	AB	0	0	ct3VSct5	0.0142808340475548	0	0
123	3	29	0.1009407	-0.12514643	AB	0	0	0.16017422	-0.061097665	AB	0	0	ct3VSct5	-0.0028460974115047	0	0
124	3	30	0.1009407	-0.18395331	AB	0	0	0.16017422	-0.17611978	AB	0	0	ct3VSct5	0.0096414725093546	0	0
125	3	31	0.1009407	-0.079477947	AB	0	0	0.16017422	0.0086151607	AA	0.00137992664529715	0	ct3VSct5	-0.00940248625004005	-0.00137992664529715	0
126	3	32	0.1009407	0.11143501	AA	0.011248327913907	0	0.16017422	0.13175122	AA	0.0211031488975484	0	ct3VSct5	-0.0098548209836414	-0.0098548209836414	0
127	3	33	0.1009407	-0.083578057	AB	0	0	0.16017422	-0.13591568	AB	0	0	ct3VSct5	0.0133337604515497	0	0
128	3	34	0.1009407	-0.14780161	AB	0	0	0.16017422	-0.20408624	AB	0	0	ct3VSct5	0.0177701563302058	0	0
129	3	35	0.1009407	0.046479583	AA	0.0046916816437281	0	0.16017422	0.085631547	AA	0.0137159662481183	0	ct3VSct5	-0.00902428460439024	-0.0090242846043902	0
130	3	36	0.1009407	-0.059539951	AB	0	0	0.16017422	0.054590767	AA	0.00874403352342674	0	ct3VSct5	-0.0147540378553324	-0.00874403352342674	0
131	3	37	0.1009407	0.13002355	AA	0.013124668153485	0	0.16017422	0.13175867	AA	0.0211043421954874	0	ct3VSct5	-0.0079796740420024	-0.0079796740420024	0
132	3	38	0.1009407	-0.090405284	AB	0	0	0.16017422	-0.14552101	AB	0	0	ct3VSct5	0.0141831416197034	0	0
133	3	39	0.1009407	0.17347666	AA	0.017510855494062	0	0.16017422	0.21221508	AA	0.0339913849112376	0	ct3VSct5	-0.0164805294171756	-0.0164805294171756	0
134	3	40	0.1009407	0.17695382	AA	0.017861842458474	0	0.16017422	0.22661106	AA	0.0362972497788732	0	ct3VSct5	-0.0184354073203992	-0.0184354073203992	0
135	3	41	0.1009407	0.17829669	AA	0.017997392696283	0	0.16017422	0.22850003	AA	0.0365998140752266	0	ct3VSct5	-0.0186024213789436	-0.0186024213789436	0
136	3	42	0.1009407	0.14756948	AA	0.014895766609836	0	0.16017422	0.1785571	AA	0.028600244217962	0	ct3VSct5	-0.013704477608126	-0.013704477608126	0
137	3	43	0.1009407	-0.16357241	AB	0	0	0.16017422	-0.20891748	AB	0	0	ct3VSct5	0.0169520808372786	0	0
138	3	44	0.1009407	-0.17446408	AB	0	0	0.16017422	-0.20660961	AB	0	0	ct3VSct5	0.0154830067661982	0	0
139	3	45	0.1009407	0.066227762	AA	0.0066850766557134	0	0.16017422	0.11991098	AA	0.0192066476909356	0	ct3VSct5	-0.0125215710352222	-0.0125215710352222	0
140	3	46	0.1009407	-0.032986415	AB	0	0	0.16017422	-0.14745745	AB	0	0	ct3VSct5	0.0202892102163485	0	0
141	3	47	0.1009407	0.17300806	AA	0.017463554682042	0	0.16017422	0.064093326	AA	0.0102660984992557	0	ct3VSct5	0.00719745618278628	0.0071974561827863	0
142	3	48	0.1009407	0.15073365	AA	0.015215160144555	0	0.16017422	0.036016928	AA	0.00576898334919616	0	ct3VSct5	0.00944617679535884	0.00944617679535884	0
143	3	49	0.1009407	0.083039757	AA	0.0083820911994099	0	0.16017422	-0.058781142	AB	0	0	ct3VSct5	0.0177973147699691	0.0083820911994099	0
144	3	50	0.1009407	0.088158697	AA	0.0088988005862679	0	0.16017422	-0.027794689	AB	0	0	ct3VSct5	0.0133507932169855	0.0088988005862679	0
145	4	5	-0.16271872	-0.15626544	BB	0	0.0254273123770368	-0.16747195	-0.14763435	BB	0	0.0247246124814825	ct3VSct5	0.000702699895554302	0	0.000702699895554302
146	4	6	-0.16271872	0.077304897	BA	0	0	-0.16747195	0.12247223	BA	0	0	ct3VSct5	0.00793170928937666	0	0
147	4	7	-0.16271872	0.051912599	BA	0	0	-0.16747195	0.0989969	BA	0	0	ct3VSct5	0.00813205222580172	0	0
148	4	8	-0.16271872	0.009518961	BA	0	0	-0.16747195	0.0099884727	BA	0	0	ct3VSct5	0.000123875850940845	0	0
149	4	9	-0.16271872	-0.15743553	BB	0	0.0256177079241216	-0.16747195	-0.1274323	BB	0	0.021341335773985	ct3VSct5	0.0042763721501366	0	0.0042763721501366
150	4	10	-0.16271872	-0.19242186	BB	0	0.0313106387592192	-0.16747195	-0.18691438	BB	0	0.031302915701641	ct3VSct5	7.7230575782003e-06	0	7.7230575782003e-06
151	4	11	-0.16271872	-0.19638166	BB	0	0.0319549723466752	-0.16747195	-0.16241039	BB	0	0.0271991847135605	ct3VSct5	0.00475578763311471	0	0.0047557876331147
152	4	12	-0.16271872	-0.16028141	BB	0	0.0260807858749952	-0.16747195	0.017687445	BA	0	0	ct3VSct5	0.029042936779663	0	0.0260807858749952
153	4	13	-0.16271872	-0.11455982	BB	0	0.0186410272738304	-0.16747195	0.09036246	BA	0	0	ct3VSct5	0.0337742046568274	0	0.0186410272738304
154	4	14	-0.16271872	-0.19694965	BB	0	0.032047394952448	-0.16747195	-0.19910875	BB	0	0.0333451306245625	ct3VSct5	-0.0012977356721145	0	-0.0012977356721145
155	4	15	-0.16271872	-0.20676996	BB	0	0.0336453432256512	-0.16747195	-0.22389707	BB	0	0.0374964789121865	ct3VSct5	-0.0038511356865353	0	-0.0038511356865353
156	4	16	-0.16271872	-0.19555677	BB	0	0.0318207473017344	-0.16747195	-0.10668783	BB	0	0.0178672189313685	ct3VSct5	0.0139535283703659	0	0.0139535283703659
157	4	17	-0.16271872	-0.19100095	BB	0	0.031079430102784	-0.16747195	-0.16114704	BB	0	0.026987609025528	ct3VSct5	0.004091821077256	0	0.004091821077256
158	4	18	-0.16271872	-0.18987862	BB	0	0.0308968060017664	-0.16747195	-0.12908324	BB	0	0.021617821915118	ct3VSct5	0.0092789840866484	0	0.0092789840866484
159	4	19	-0.16271872	-0.15944314	BB	0	0.0259443836535808	-0.16747195	-0.082187458	BB	0	0.0137640938568031	ct3VSct5	0.0121802897967777	0	0.0121802897967777
160	4	20	-0.16271872	0.054914255	BA	0	0	-0.16747195	0.10462359	BA	0	0	ct3VSct5	0.0085859393499469	0	0
161	4	21	-0.16271872	-0.01455958	BB	0	0.0023691162213376	-0.16747195	0.021771407	BA	0	0	ct3VSct5	0.00601521620587125	0	0.0023691162213376
162	4	22	-0.16271872	-0.15076104	BB	0	0.0245316434546688	-0.16747195	-0.16762484	BB	0	0.028072458823238	ct3VSct5	-0.0035408153685692	0	-0.0035408153685692
163	4	23	-0.16271872	-0.014486541	BB	0	0.00235723140874752	-0.16747195	0.045727801	BA	0	0	ct3VSct5	0.0100153554114295	0	0.00235723140874752
164	4	24	-0.16271872	-0.15360689	BB	0	0.0249947165239808	-0.16747195	-0.072285174	BB	0	0.0121057390458693	ct3VSct5	0.0128889774781115	0	0.0128889774781115
165	4	25	-0.16271872	-0.17528898	BB	0	0.0285227984557056	-0.16747195	-0.023054218	BB	0	0.0038609348441851	ct3VSct5	0.0246618636115205	0	0.0246618636115205
166	4	26	-0.16271872	0.034817162	BA	0	0	-0.16747195	0.11066115	BA	0	0	ct3VSct5	0.0128672345450699	0	0
167	4	27	-0.16271872	-0.13150274	BB	0	0.0213979575292928	-0.16747195	-0.057726404	BB	0	0.0096675534443678	ct3VSct5	0.011730404084925	0	0.011730404084925
168	4	28	-0.16271872	-0.19158984	BB	0	0.0311752535298048	-0.16747195	-0.20989674	BB	0	0.035151816346443	ct3VSct5	-0.0039765628166382	0	-0.0039765628166382
169	4	29	-0.16271872	-0.12514643	BB	0	0.0203636669021696	-0.16747195	-0.061097665	BB	0	0.0102321450979968	ct3VSct5	0.0101315218041729	0	0.0101315218041728
170	4	30	-0.16271872	-0.18395331	BB	0	0.0299326471429632	-0.16747195	-0.17611978	BB	0	0.029495122990171	ct3VSct5	0.000437524152792201	0	0.000437524152792201
171	4	31	-0.16271872	-0.079477947	BB	0	0.0129325498040678	-0.16747195	0.0086151607	BA	0	0	ct3VSct5	0.0143753475660602	0	0.0129325498040678
172	4	32	-0.16271872	0.11143501	BA	0	0	-0.16747195	0.13175122	BA	0	0	ct3VSct5	0.0039320715378918	0	0
173	4	33	-0.16271872	-0.083578057	BB	0	0.013599714455127	-0.16747195	-0.13591568	BB	0	0.022762063965176	ct3VSct5	-0.00916234951004896	0	-0.009162349510049
174	4	34	-0.16271872	-0.14780161	BB	0	0.0240500887931392	-0.16747195	-0.20408624	BB	0	0.034178720580968	ct3VSct5	-0.0101286317878288	0	-0.0101286317878288
175	4	35	-0.16271872	0.046479583	BA	0	0	-0.16747195	0.085631547	BA	0	0	ct3VSct5	0.00677778390571289	0	0
176	4	36	-0.16271872	-0.059539951	BB	0	0.00968826461558272	-0.16747195	0.054590767	BA	0	0	ct3VSct5	0.0188306868170684	0	0.00968826461558272
177	4	37	-0.16271872	0.13002355	BA	0	0	-0.16747195	0.13175867	BA	0	0	ct3VSct5	0.000908615768450499	0	0
