k	i	j	iscore_ct1	jscore_ct1	AB_ct1	A0score_ct1	B0score_ct1	iscore_ct2	jscore_ct2	AB_ct2	A0score_ct2	B0score_ct2	CellTypeID	ABchange	A0change	B0change
28	1	29	0.18046829	-0.072474398	AB	0	0	0.14062496	-0.1142804	AB	0	0	ct2VSct6	0.00299134600294458	0	0
29	1	30	0.18046829	-0.19092902	AB	0	0	0.14062496	-0.18324422	AB	0	0	ct2VSct6	-0.0086879226430446	0	0
30	1	31	0.18046829	-0.061939482	AB	0	0	0.14062496	-0.015912322	AB	0	0	ct2VSct6	-0.00894044275526866	0	0
31	1	32	0.18046829	0.093314979	AA	0.0168403946915159	0	0.14062496	0.10504568	AA	0.0147720445481728	0	ct2VSct6	0.00206835014334311	0.0020683501433431	0
32	1	33	0.18046829	-0.11083278	AB	0	0	0.14062496	-0.13406649	AB	0	0	ct2VSct6	-0.0011487074889558	0	0
33	1	34	0.18046829	-0.17001925	AB	0	0	0.14062496	-0.17995195	AB	0	0	ct2VSct6	-0.0053773475439105	0	0
34	1	35	0.18046829	0.0060066249	AA	0.00108400532437442	0	0.14062496	0.01603256	AA	0.0022545781086976	0	ct2VSct6	-0.00117057278432318	-0.00117057278432318	0
35	1	36	0.18046829	-0.02883865	AB	0	0	0.14062496	-0.1121982	AB	0	0	ct2VSct6	0.0105734055356635	0	0
36	1	37	0.18046829	0.1362983	AA	0.024597521130907	0	0.14062496	0.063258421	AA	0.00889571292278816	0	ct2VSct6	0.0157018082081188	0.0157018082081188	0
37	1	38	0.18046829	-0.11748793	AB	0	0	0.14062496	-0.11497068	AB	0	0	ct2VSct6	-0.0050350985465669	0	0
38	1	39	0.18046829	0.18710115	AA	0.0337658245975335	0	0.14062496	0.161061	AA	0.02264919668256	0	ct2VSct6	0.0111166279149735	0.0111166279149735	0
39	1	40	0.18046829	0.18804056	AA	0.0339353583138424	0	0.14062496	0.17163917	AA	0.0241367514156832	0	ct2VSct6	0.0097986068981592	0.0097986068981592	0
40	1	41	0.18046829	0.18964921	AA	0.0342256686285509	0	0.14062496	0.17122226	AA	0.0240781234636096	0	ct2VSct6	0.0101475451649413	0.0101475451649413	0
41	1	42	0.18046829	0.15865292	AA	0.0286318211759068	0	0.14062496	0.17797488	AA	0.0250277103810048	0	ct2VSct6	0.003604110794902	0.003604110794902	0
42	1	43	0.18046829	-0.1823701	AB	0	0	0.14062496	-0.15757896	AB	0	0	ct2VSct6	-0.0107524851472874	0	0
43	1	44	0.18046829	-0.17777604	AB	0	0	0.14062496	-0.15268602	AB	0	0	ct2VSct6	-0.0106114724867124	0	0
44	1	45	0.18046829	0.088799464	AA	0.0160254874209966	0	0.14062496	0.17675116	AA	0.0248556248049536	0	ct2VSct6	-0.00883013738395704	-0.008830137383957	0
45	1	46	0.18046829	-0.083378426	AB	0	0	0.14062496	-0.03783293	AB	0	0	ct2VSct6	-0.00972690769517874	0	0
46	1	47	0.18046829	0.15723078	AA	0.0283751700019662	0	0.14062496	0.185089	AA	0.02602813322144	0	ct2VSct6	0.0023470367805262	0.0023470367805262	0
47	1	48	0.18046829	0.14162452	AA	0.0255587349464708	0	0.14062496	0.11803528	AA	0.0165987065285888	0	ct2VSct6	0.008960028417882	0.008960028417882	0
48	1	49	0.18046829	0.047735823	AA	0.00861480234855267	0	0.14062496	0.02267619	AA	0.0031888383117024	0	ct2VSct6	0.00542596403685027	0.00542596403685027	0
49	1	50	0.18046829	0.0022084846	AA	0.000398561439253334	0	0.14062496	0.11017408	AA	0.0154932255930368	0	ct2VSct6	-0.0150946641537835	-0.0150946641537835	0
50	2	3	0.19012852	0.14061381	AA	0.0267346955868612	0	0.19167472	0.041218938	AA	0.00790062839984736	0	ct2VSct6	0.0188340671870138	0.0188340671870138	0
51	2	4	0.19012852	-0.18161297	AB	0	0	0.19167472	-0.15714814	AB	0	0	ct2VSct6	-0.00440847946588361	0	0
52	2	5	0.19012852	-0.18328273	AB	0	0	0.19167472	-0.15474943	AB	0	0	ct2VSct6	-0.00518572053105	0	0
53	2	6	0.19012852	0.042068575	AA	0.007998435903259	0	0.19167472	0.066833416	AA	0.0128102762984435	0	ct2VSct6	-0.00481184039518452	-0.0048118403951845	0
54	2	7	0.19012852	-0.00098194839	AB	0	0	0.19167472	-0.022246194	AB	0	0	ct2VSct6	0.0040773366119086	0	0
55	2	8	0.19012852	-0.044405686	AB	0	0	0.19167472	-0.04551244	AB	0	0	ct2VSct6	0.00028079683475208	0	0
56	2	9	0.19012852	-0.17344142	AB	0	0	0.19167472	-0.15332964	AB	0	0	ct2VSct6	-0.0035867446765976	0	0
57	2	10	0.19012852	-0.19903151	AB	0	0	0.19167472	-0.1707854	AB	0	0	ct2VSct6	-0.0051063227045772	0	0
58	2	11	0.19012852	-0.1973125	AB	0	0	0.19167472	-0.17414729	AB	0	0	ct2VSct6	-0.0041351005529912	0	0
59	2	12	0.19012852	-0.15190249	AB	0	0	0.19167472	-0.13429048	AB	0	0	ct2VSct6	-0.0031409054553492	0	0
60	2	13	0.19012852	-0.087703852	AB	0	0	0.19167472	-0.0037838305	AB	0	0	ct2VSct6	-0.0159497389274441	0	0
61	2	14	0.19012852	-0.1880073	AB	0	0	0.19167472	-0.19145065	AB	0	0	ct2VSct6	0.000950700034372004	0	0
62	2	15	0.19012852	-0.20745743	AB	0	0	0.19167472	-0.20129436	AB	0	0	ct2VSct6	-0.000860534038324395	0	0
63	2	16	0.19012852	-0.17437581	AB	0	0	0.19167472	-0.19265948	AB	0	0	ct2VSct6	0.0037741372052444	0	0
64	2	17	0.19012852	-0.14796277	AB	0	0	0.19167472	-0.19542643	AB	0	0	ct2VSct6	0.0093263637756492	0	0
65	2	18	0.19012852	-0.16760507	AB	0	0	0.19167472	-0.19695558	AB	0	0	ct2VSct6	0.0058849017453412	0	0
66	2	19	0.19012852	-0.14024768	AB	0	0	0.19167472	-0.16507629	AB	0	0	ct2VSct6	0.00497586783255519	0	0
67	2	20	0.19012852	0.054948016	AA	0.0104471849590163	0	0.19167472	0.079750339	AA	0.0152861238977301	0	ct2VSct6	-0.00483893893871376	-0.0048389389387138	0
68	2	21	0.19012852	-0.0074197618	AB	0	0	0.19167472	-0.089629813	AB	0	0	ct2VSct6	0.0157690609806408	0	0
69	2	22	0.19012852	-0.15307954	AB	0	0	0.19167472	-0.17799514	AB	0	0	ct2VSct6	0.00501238223838	0	0
70	2	23	0.19012852	-0.094298444	AB	0	0	0.19167472	-0.074110683	AB	0	0	ct2VSct6	-0.00372367918298912	0	0
71	2	24	0.19012852	-0.15181406	AB	0	0	0.19167472	-0.17513926	AB	0	0	ct2VSct6	0.004705586078516	0	0
72	2	25	0.19012852	-0.14685121	AB	0	0	0.19167472	-0.1783839	AB	0	0	ct2VSct6	0.0062710808674988	0	0
73	2	26	0.19012852	0.022230333	AA	0.00422662031239716	0	0.19167472	0.04886867	AA	0.0093668886390224	0	ct2VSct6	-0.00514026832662524	-0.00514026832662524	0
74	2	27	0.19012852	-0.1369298	AB	0	0	0.19167472	-0.12618619	AB	0	0	ct2VSct6	-0.0018475575817792	0	0
75	2	28	0.19012852	-0.19271408	AB	0	0	0.19167472	-0.19431832	AB	0	0	ct2VSct6	0.000605466763308797	0	0
76	2	29	0.19012852	-0.072474398	AB	0	0	0.19167472	-0.1142804	AB	0	0	ct2VSct6	0.00812521364185704	0	0
77	2	30	0.19012852	-0.19092902	AB	0	0	0.19167472	-0.18324422	AB	0	0	ct2VSct6	-0.001177767437532	0	0
78	2	31	0.19012852	-0.061939482	AB	0	0	0.19167472	-0.015912322	AB	0	0	ct2VSct6	-0.0087264721783268	0	0
79	2	32	0.19012852	0.093314979	AA	0.0177418388511011	0	0.19167472	0.10504568	AA	0.0201346013012096	0	ct2VSct6	-0.00239276245010852	-0.0023927624501085	0
80	2	33	0.19012852	-0.11083278	AB	0	0	0.19167472	-0.13406649	AB	0	0	ct2VSct6	0.0046246845032472	0	0
81	2	34	0.19012852	-0.17001925	AB	0	0	0.19167472	-0.17995195	AB	0	0	ct2VSct6	0.002166731255694	0	0
82	2	35	0.19012852	0.0060066249	AA	0.00114203070243215	0	0.19167472	0.01603256	AA	0.0030730364488832	0	ct2VSct6	-0.00193100574645105	-0.00193100574645105	0
83	2	36	0.19012852	-0.02883865	AB	0	0	0.19167472	-0.1121982	AB	0	0	ct2VSct6	0.016022508726206	0	0
84	2	37	0.19012852	0.1362983	AA	0.025914194057516	0	0.19167472	0.063258421	AA	0.0121250401328171	0	ct2VSct6	0.0137891539246989	0.0137891539246989	0
85	2	38	0.19012852	-0.11748793	AB	0	0	0.19167472	-0.11497068	AB	0	0	ct2VSct6	-0.000300833351554002	0	0
86	2	39	0.19012852	0.18710115	AA	0.035573264739798	0	0.19167472	0.161061	AA	0.03087132207792	0	ct2VSct6	0.004701942661878	0.004701942661878	0
87	2	40	0.19012852	0.18804056	AA	0.0357518733727712	0	0.19167472	0.17163917	AA	0.0328988898507824	0	ct2VSct6	0.0028529835219888	0.0028529835219888	0
88	2	41	0.19012852	0.18964921	AA	0.0360577236164692	0	0.19167472	0.17122226	AA	0.0328189787432672	0	ct2VSct6	0.00323874487320201	0.003238744873202	0
89	2	42	0.19012852	0.15865292	AA	0.0301644448732784	0	0.19167472	0.17797488	AA	0.0341132852910336	0	ct2VSct6	-0.0039488404177552	-0.0039488404177552	0
90	2	43	0.19012852	-0.1823701	AB	0	0	0.19167472	-0.15757896	AB	0	0	ct2VSct6	-0.00446985416936081	0	0
91	2	44	0.19012852	-0.17777604	AB	0	0	0.19167472	-0.15268602	AB	0	0	ct2VSct6	-0.0045342452452464	0	0
92	2	45	0.19012852	0.088799464	AA	0.0168833106671133	0	0.19167472	0.17675116	AA	0.0338787291026752	0	ct2VSct6	-0.0169954184355619	-0.0169954184355619	0
93	2	46	0.19012852	-0.083378426	AB	0	0	0.19167472	-0.03783293	AB	0	0	ct2VSct6	-0.00860100047077992	0	0
94	2	47	0.19012852	0.15723078	AA	0.0298940554998456	0	0.19167472	0.185089	AA	0.03547688225008	0	ct2VSct6	-0.0055828267502344	-0.0055828267502344	0
95	2	48	0.19012852	0.14162452	AA	0.0269268603833104	0	0.19167472	0.11803528	AA	0.0226243792441216	0	ct2VSct6	0.0043024811391888	0.0043024811391888	0
96	2	49	0.19012852	0.047735823	AA	0.00907594137797196	0	0.19167472	0.02267619	AA	0.0043464523689168	0	ct2VSct6	0.00472948900905516	0.00472948900905516	0
97	2	50	0.19012852	0.0022084846	AA	0.000419895908440792	0	0.19167472	0.11017408	AA	0.0211175859352576	0	ct2VSct6	-0.0206976900268168	-0.0206976900268168	0
98	3	4	0.14061381	-0.18161297	AB	0	0	0.041218938	-0.15714814	AB	0	0	ct2VSct6	-0.0190598122176404	0	0
99	3	5	0.14061381	-0.18328273	AB	0	0	0.041218938	-0.15474943	AB	0	0	ct2VSct6	-0.019393475811796	0	0
100	3	6	0.14061381	0.042068575	AA	0.00591542261202075	0	0.041218938	0.066833416	AA	0.00275480243043221	0	ct2VSct6	0.00316062018158854	0.00316062018158854	0
101	3	7	0.14061381	-0.00098194839	AB	0	0	0.041218938	-0.022246194	AB	0	0	ct2VSct6	0.000778888986880706	0	0
102	3	8	0.14061381	-0.044405686	AB	0	0	0.041218938	-0.04551244	AB	0	0	ct2VSct6	-0.00436807825153494	0	0
103	3	9	0.14061381	-0.17344142	AB	0	0	0.041218938	-0.15332964	AB	0	0	ct2VSct6	-0.0180681739532879	0	0
104	3	10	0.14061381	-0.19903151	AB	0	0	0.041218938	-0.1707854	AB	0	0	ct2VSct6	-0.0209469861172479	0	0
105	3	11	0.14061381	-0.1973125	AB	0	0	0.041218938	-0.17414729	AB	0	0	ct2VSct6	-0.020566696036247	0	0
106	3	12	0.14061381	-0.15190249	AB	0	0	0.041218938	-0.13429048	AB	0	0	ct2VSct6	-0.0158242768982767	0	0
107	3	13	0.14061381	-0.087703852	AB	0	0	0.041218938	-0.0037838305	AB	0	0	ct2VSct6	-0.0121764073066141	0	0
108	3	14	0.14061381	-0.1880073	AB	0	0	0.041218938	-0.19145065	AB	0	0	ct2VSct6	-0.0185450302884033	0	0
109	3	15	0.14061381	-0.20745743	AB	0	0	0.041218938	-0.20129436	AB	0	0	ct2VSct6	-0.0208742399005186	0	0
110	3	16	0.14061381	-0.17437581	AB	0	0	0.041218938	-0.19265948	AB	0	0	ct2VSct6	-0.0165784278547039	0	0
111	3	17	0.14061381	-0.14796277	AB	0	0	0.041218938	-0.19542643	AB	0	0	ct2VSct6	-0.0127503389261224	0	0
112	3	18	0.14061381	-0.16760507	AB	0	0	0.041218938	-0.19695558	AB	0	0	ct2VSct6	-0.0154492876272427	0	0
113	3	19	0.14061381	-0.14024768	AB	0	0	0.041218938	-0.16507629	AB	0	0	ct2VSct6	-0.0129164912656808	0	0
114	3	20	0.14061381	0.054948016	AA	0.00772644988170096	0	0.041218938	0.079750339	AA	0.00328722427871998	0	ct2VSct6	0.00443922560298098	0.00443922560298098	0
115	3	21	0.14061381	-0.0074197618	AB	0	0	0.041218938	-0.089629813	AB	0	0	ct2VSct6	0.00265112472900814	0	0
116	3	22	0.14061381	-0.15307954	AB	0	0	0.041218938	-0.17799514	AB	0	0	ct2VSct6	-0.0141883267124861	0	0
117	3	23	0.14061381	-0.094298444	AB	0	0	0.041218938	-0.074110683	AB	0	0	ct2VSct6	-0.010204899840197	0	0
118	3	24	0.14061381	-0.15181406	AB	0	0	0.041218938	-0.17513926	AB	0	0	ct2VSct6	-0.0141280990888627	0	0
119	3	25	0.14061381	-0.14685121	AB	0	0	0.041218938	-0.1783839	AB	0	0	ct2VSct6	-0.0132965132269119	0	0
120	3	26	0.14061381	0.022230333	AA	0.00312589182069873	0	0.041218938	0.04886867	AA	0.00201431467887246	0	ct2VSct6	0.00111157714182627	0.00111157714182627	0
121	3	27	0.14061381	-0.1369298	AB	0	0	0.041218938	-0.12618619	AB	0	0	ct2VSct6	-0.0140529601384718	0	0
122	3	28	0.14061381	-0.19271408	AB	0	0	0.041218938	-0.19431832	AB	0	0	ct2VSct6	-0.0190886662451006	0	0
123	3	29	0.14061381	-0.072474398	AB	0	0	0.041218938	-0.1142804	AB	0	0	ct2VSct6	-0.00548038450802118	0	0
124	3	30	0.14061381	-0.19092902	AB	0	0	0.041218938	-0.18324422	AB	0	0	ct2VSct6	-0.0192941247987278	0	0
125	3	31	0.14061381	-0.061939482	AB	0	0	0.041218938	-0.015912322	AB	0	0	ct2VSct6	-0.00805365753949238	0	0
126	3	32	0.14061381	0.093314979	AA	0.01312137472726	0	0.041218938	0.10504568	AA	0.00432987137108784	0	ct2VSct6	0.00879150335617215	0.00879150335617216	0
127	3	33	0.14061381	-0.11083278	AB	0	0	0.041218938	-0.13406649	AB	0	0	ct2VSct6	-0.0100585411295042	0	0
128	3	34	0.14061381	-0.17001925	AB	0	0	0.041218938	-0.17995195	AB	0	0	ct2VSct6	-0.0164896262458134	0	0
129	3	35	0.14061381	0.0060066249	AA	0.000844614412429869	0	0.041218938	0.01603256	AA	0.00066084509662128	0	ct2VSct6	0.000183769315808589	0.000183769315808589	0
130	3	36	0.14061381	-0.02883865	AB	0	0	0.041218938	-0.1121982	AB	0	0	ct2VSct6	0.0005695781977551	0	0
131	3	37	0.14061381	0.1362983	AA	0.019165423259523	0	0.041218938	0.063258421	AA	0.0026074449331769	0	ct2VSct6	0.0165579783263461	0.0165579783263461	0
132	3	38	0.14061381	-0.11748793	AB	0	0	0.041218938	-0.11497068	AB	0	0	ct2VSct6	-0.0117814561355755	0	0
133	3	39	0.14061381	0.18710115	AA	0.0263090055568815	0	0.041218938	0.161061	AA	0.006638763373218	0	ct2VSct6	0.0196702421836635	0.0196702421836635	0
134	3	40	0.14061381	0.18804056	AA	0.0264410995761336	0	0.041218938	0.17163917	AA	0.00707478430660146	0	ct2VSct6	0.0193663152695321	0.0193663152695321	0
135	3	41	0.14061381	0.18964921	AA	0.0266672979815901	0	0.041218938	0.17122226	AA	0.00705759971915988	0	ct2VSct6	0.0196096982624302	0.0196096982624302	0
136	3	42	0.14061381	0.15865292	AA	0.0223087915488252	0	0.041218938	0.17797488	AA	0.00733593554427744	0	ct2VSct6	0.0149728560045478	0.0149728560045478	0
137	3	43	0.14061381	-0.1823701	AB	0	0	0.041218938	-0.15757896	AB	0	0	ct2VSct6	-0.0191485172087365	0	0
138	3	44	0.14061381	-0.17777604	AB	0	0	0.041218938	-0.15268602	AB	0	0	ct2VSct6	-0.0187042107192656	0	0
139	3	45	0.14061381	0.088799464	AA	0.0124864309589978	0	0.041218938	0.17675116	AA	0.00728549510546808	0	ct2VSct6	0.00520093585352976	0.00520093585352972	0
140	3	46	0.14061381	-0.083378426	AB	0	0	0.041218938	-0.03783293	AB	0	0	ct2VSct6	-0.0101647249556347	0	0
141	3	47	0.14061381	0.15723078	AA	0.0221088190250718	0	0.041218938	0.185089	AA	0.007629172015482	0	ct2VSct6	0.0144796470095898	0.0144796470095898	0
142	3	48	0.14061381	0.14162452	AA	0.0199143633466212	0	0.041218938	0.11803528	AA	0.00486528888813264	0	ct2VSct6	0.0150490744584886	0.0150490744584886	0
143	3	49	0.14061381	0.047735823	AA	0.00671231594551563	0	0.041218938	0.02267619	AA	0.00093468846968622	0	ct2VSct6	0.00577762747582941	0.00577762747582941	0
144	3	50	0.14061381	0.0022084846	AA	0.000310543433932326	0	0.041218938	0.11017408	AA	0.00454125857272704	0	ct2VSct6	-0.00423071513879471	-0.00423071513879471	0
145	4	5	-0.18161297	-0.18328273	BB	0	0.0332865209450081	-0.15714814	-0.15474943	BB	0	0.0243185850905602	ct2VSct6	0.00896793585444791	0	0.0089679358544479
146	4	6	-0.18161297	0.042068575	BA	0	0	-0.15714814	0.066833416	BA	0	0	ct2VSct6	0.00286254816482849	0	0
147	4	7	-0.18161297	-0.00098194839	BB	0	0.000178334563494618	-0.15714814	-0.022246194	BB	0	0.00349594800917916	ct2VSct6	-0.00331761344568454	0	-0.00331761344568454
148	4	8	-0.18161297	-0.044405686	BB	0	0.00806464851934742	-0.15714814	-0.04551244	BB	0	0.0071521952928616	ct2VSct6	0.00091245322648582	0	0.00091245322648582
149	4	9	-0.18161297	-0.17344142	BB	0	0.0314992114072174	-0.15714814	-0.15332964	BB	0	0.0240954677328696	ct2VSct6	0.00740374367434781	0	0.0074037436743478
150	4	10	-0.18161297	-0.19903151	BB	0	0.0361467036546847	-0.15714814	-0.1707854	BB	0	0.026838607949156	ct2VSct6	0.0093080957055287	0	0.0093080957055287
151	4	11	-0.18161297	-0.1973125	BB	0	0.035834509143125	-0.15714814	-0.17414729	BB	0	0.0273669227095406	ct2VSct6	0.0084675864335844	0	0.0084675864335844
152	4	12	-0.18161297	-0.15190249	BB	0	0.0275874623592953	-0.15714814	-0.13429048	BB	0	0.0211034991517072	ct2VSct6	0.0064839632075881	0	0.0064839632075881
153	4	13	-0.18161297	-0.087703852	BB	0	0.0159281570421604	-0.15714814	-0.0037838305	BB	0	0.00059462192515027	ct2VSct6	0.0153335351170102	0	0.0153335351170101
154	4	14	-0.18161297	-0.1880073	BB	0	0.034144564134681	-0.15714814	-0.19145065	BB	0	0.030086113549291	ct2VSct6	0.00405845058539	0	0.00405845058539
155	4	15	-0.18161297	-0.20745743	BB	0	0.0376769600108671	-0.15714814	-0.20129436	BB	0	0.0316330342664904	ct2VSct6	0.0060439257443767	0	0.0060439257443767
156	4	16	-0.18161297	-0.17437581	BB	0	0.0316689087502557	-0.15714814	-0.19265948	BB	0	0.0302760789353672	ct2VSct6	0.0013928298148885	0	0.0013928298148885
157	4	17	-0.18161297	-0.14796277	BB	0	0.0268719581091269	-0.15714814	-0.19542643	BB	0	0.0307108999813402	ct2VSct6	-0.0038389418722133	0	-0.0038389418722133
158	4	18	-0.18161297	-0.16760507	BB	0	0.0304392545497579	-0.15714814	-0.19695558	BB	0	0.0309512030596212	ct2VSct6	-0.000511948509863296	0	-0.000511948509863299
159	4	19	-0.18161297	-0.14024768	BB	0	0.0254707977004096	-0.15714814	-0.16507629	BB	0	0.0259414319316006	ct2VSct6	-0.000470634231190991	0	-0.000470634231190998
160	4	20	-0.18161297	0.054948016	BA	0	0	-0.15714814	0.079750339	BA	0	0	ct2VSct6	0.00255334505685194	0	0
161	4	21	-0.18161297	-0.0074197618	BB	0	0.00134752497719055	-0.15714814	-0.089629813	BB	0	0.0140851584014978	ct2VSct6	-0.0127376334243073	0	-0.0127376334243073
162	4	22	-0.18161297	-0.15307954	BB	0	0.0278012299056338	-0.15714814	-0.17799514	BB	0	0.0279716051800396	ct2VSct6	-0.000170375274405797	0	-0.000170375274405801
163	4	23	-0.18161297	-0.094298444	BB	0	0.0171258204812187	-0.15714814	-0.074110683	BB	0	0.0116463559875796	ct2VSct6	0.00547946449363906	0	0.0054794644936391
164	4	24	-0.18161297	-0.15181406	BB	0	0.0275714023243582	-0.15714814	-0.17513926	BB	0	0.0275228089499764	ct2VSct6	4.85933743818064e-05	0	4.85933743817994e-05
165	4	25	-0.18161297	-0.14685121	BB	0	0.0266700843961937	-0.15714814	-0.1783839	BB	0	0.028032698090946	ct2VSct6	-0.0013626136947523	0	-0.0013626136947523
166	4	26	-0.18161297	0.022230333	BA	0	0	-0.15714814	0.04886867	BA	0	0	ct2VSct6	0.00364230379455479	0	0
167	4	27	-0.18161297	-0.1369298	BB	0	0.024868227659506	-0.15714814	-0.12618619	BB	0	0.0198299250521866	ct2VSct6	0.0050383026073194	0	0.0050383026073194
168	4	28	-0.18161297	-0.19271408	BB	0	0.0349993764296176	-0.15714814	-0.19431832	BB	0	0.0305367625559248	ct2VSct6	0.00446261387369281	0	0.0044626138736928
169	4	29	-0.18161297	-0.072474398	BB	0	0.0131622906697421	-0.15714814	-0.1142804	BB	0	0.017958952298456	ct2VSct6	-0.00479666162871394	0	-0.0047966616287139
170	4	30	-0.18161297	-0.19092902	BB	0	0.0346751863813894	-0.15714814	-0.18324422	BB	0	0.0287964883387508	ct2VSct6	0.0058786980426386	0	0.0058786980426386
171	4	31	-0.18161297	-0.061939482	BB	0	0.0112490132862815	-0.15714814	-0.015912322	BB	0	0.00250059180538108	ct2VSct6	0.00874842148090046	0	0.00874842148090042
172	4	32	-0.18161297	0.093314979	BA	0	0	-0.15714814	0.10504568	BA	0	0	ct2VSct6	-0.000439477254642433	0	0
173	4	33	-0.18161297	-0.11083278	BB	0	0.0201286703491566	-0.15714814	-0.13406649	BB	0	0.0210682995398286	ct2VSct6	-0.000939629190672	0	-0.000939629190672
174	4	34	-0.18161297	-0.17001925	BB	0	0.0308777009496725	-0.15714814	-0.17995195	BB	0	0.028279114231873	ct2VSct6	0.00259858671779951	0	0.0025985867177995
175	4	35	-0.18161297	0.0060066249	BA	0	0	-0.15714814	0.01603256	BA	0	0	ct2VSct6	0.00142860599567345	0	0
176	4	36	-0.18161297	-0.02883865	BB	0	0.0052374728772905	-0.15714814	-0.1121982	BB	0	0.017631738441348	ct2VSct6	-0.0123942655640575	0	-0.0123942655640575
177	4	37	-0.18161297	0.1362983	BA	0	0	-0.15714814	0.063258421	BA	0	0	ct2VSct6	-0.0148125958694641	0	0
178	4	38	-0.18161297	-0.11748793	BB	0	0.0213373319064521	-0.15714814	-0.11497068	BB	0	0.0180674285165352	ct2VSct6	0.0032699033899169	0	0.0032699033899169
179	4	39	-0.18161297	0.18710115	BA	0	0	-0.15714814	0.161061	BA	0	0	ct2VSct6	-0.0086695589653755	0	0
180	4	40	-0.18161297	0.18804056	BA	0	0	-0.15714814	0.17163917	BA	0	0	ct2VSct6	-0.00717782826541941	0	0
181	4	41	-0.18161297	0.18964921	BA	0	0	-0.15714814	0.17122226	BA	0	0	ct2VSct6	-0.00753549660065731	0	0
