k	i	j	iscore_ct1	jscore_ct1	AB_ct1	A0score_ct1	B0score_ct1	iscore_ct2	jscore_ct2	AB_ct2	A0score_ct2	B0score_ct2	CellTypeID	ABchange	A0change	B0change
38	1	39	0.12997185	0.15790873	AA	0.0205236897692505	0	0.16765706	0.15917461	AA	0.0266867471392466	0	ct4VSct7	-0.0061630573699961	-0.0061630573699961	0
39	1	40	0.12997185	0.17291261	AA	0.0224737718100285	0	0.16765706	0.16305368	AA	0.0273371006109808	0	ct4VSct7	-0.0048633288009523	-0.0048633288009523	0
40	1	41	0.12997185	0.18335729	AA	0.0238312861922865	0	0.16765706	0.16808114	AA	0.0281799897738484	0	ct4VSct7	-0.0043487035815619	-0.0043487035815619	0
41	1	42	0.12997185	0.1628178	AA	0.02116173067893	0	0.16765706	0.16383915	AA	0.027468790201899	0	ct4VSct7	-0.006307059522969	-0.006307059522969	0
42	1	43	0.12997185	-0.17132332	AB	0	0	0.16765706	-0.1487899	AB	0	0	ct4VSct7	0.002678468343152	0	0
43	1	44	0.12997185	-0.16783001	AB	0	0	0.16765706	-0.14516923	AB	0	0	ct4VSct7	0.0025254694190453	0	0
44	1	45	0.12997185	0.14089042	AA	0.018311788534677	0	0.16765706	0.12785814	AA	0.0214363198494684	0	ct4VSct7	-0.0031245313147914	-0.0031245313147914	0
45	1	46	0.12997185	-0.10152237	AB	0	0	0.16765706	0.029661138	AA	0.00497289919333428	0	ct4VSct7	-0.0181679494386188	-0.00497289919333428	0
46	1	47	0.12997185	0.15886527	AA	0.0206480130426495	0	0.16765706	0.18247796	AA	0.0305937182883976	0	ct4VSct7	-0.0099457052457481	-0.0099457052457481	0
47	1	48	0.12997185	0.09525499	AA	0.0123804672720315	0	0.16765706	0.14633107	AA	0.0245334369828542	0	ct4VSct7	-0.0121529697108227	-0.0121529697108227	0
48	1	49	0.12997185	-0.01745302	AB	0	0	0.16765706	0.07442628	AA	0.0124780912915368	0	ct4VSct7	-0.0147464925890238	-0.0124780912915368	0
49	1	50	0.12997185	0.053211025	AA	0.00691593535964625	0	0.16765706	0.12836667	AA	0.0215215784941902	0	ct4VSct7	-0.014605643134544	-0.014605643134544	0
50	2	3	0.18921714	0.042118739	AA	0.00796958733398646	0	0.19364436	0.10585583	AA	0.0204983844526188	0	ct4VSct7	-0.0125287971186323	-0.0125287971186323	0
51	2	4	0.18921714	-0.16005197	AB	0	0	0.19364436	-0.13891174	AB	0	0	ct4VSct7	-0.0033851010259794	0	0
52	2	5	0.18921714	-0.15949981	AB	0	0	0.19364436	-0.12533775	AB	0	0	ct4VSct7	-0.0059091494961534	0	0
53	2	6	0.18921714	0.07341805	AA	0.013891953445377	0	0.19364436	0.059538988	AA	0.0115293892263077	0	ct4VSct7	0.00236256421906932	0.0023625642190693	0
54	2	7	0.18921714	0.0050526869	AA	0.000956054964533466	0	0.19364436	0.0088799324	AA	0.00171954882644126	0	ct4VSct7	-0.000763493861907798	-0.000763493861907794	0
55	2	8	0.18921714	-0.010054963	AB	0	0	0.19364436	-0.040057191	AB	0	0	ct4VSct7	0.00585427777292694	0	0
56	2	9	0.18921714	-0.14838386	AB	0	0	0.19364436	-0.13538413	AB	0	0	ct4VSct7	-0.0018603964033536	0	0
57	2	10	0.18921714	-0.18504188	AB	0	0	0.19364436	-0.1623234	AB	0	0	ct4VSct7	-0.0035800844077992	0	0
58	2	11	0.18921714	-0.18540987	AB	0	0	0.19364436	-0.16864965	AB	0	0	ct4VSct7	-0.0024246717906978	0	0
59	2	12	0.18921714	-0.13463165	AB	0	0	0.19364436	-0.088391378	AB	0	0	ct4VSct7	-0.00835812394415292	0	0
60	2	13	0.18921714	-1.3994537e-05	AB	0	0	0.19364436	-0.088008298	AB	0	0	ct4VSct7	0.0170396625346325	0	0
61	2	14	0.18921714	-0.19444767	AB	0	0	0.19364436	-0.18830947	AB	0	0	ct4VSct7	-0.000327765196974597	0	0
62	2	15	0.18921714	-0.20818817	AB	0	0	0.19364436	-0.20101347	AB	0	0	ct4VSct7	-0.000467645359704609	0	0
63	2	16	0.18921714	-0.18710877	AB	0	0	0.19364436	-0.20302246	AB	0	0	ct4VSct7	0.00390996800400779	0	0
64	2	17	0.18921714	-0.18609775	AB	0	0	0.19364436	-0.2024971	AB	0	0	ct4VSct7	0.003999537315921	0	0
65	2	18	0.18921714	-0.19291348	AB	0	0	0.19364436	-0.20235464	AB	0	0	ct4VSct7	0.0026822978027832	0	0
66	2	19	0.18921714	-0.15302515	AB	0	0	0.19364436	-0.17403187	AB	0	0	ct4VSct7	0.0047453088546822	0	0
67	2	20	0.18921714	0.067270407	AA	0.012728714019176	0	0.19364436	0.026111148	AA	0.00505627654332528	0	ct4VSct7	0.0076724374758507	0.00767243747585072	0
68	2	21	0.18921714	-0.092687347	AB	0	0	0.19364436	-0.09638506	AB	0	0	ct4VSct7	0.00112638854373402	0	0
69	2	22	0.18921714	-0.19244915	AB	0	0	0.19364436	-0.17188705	AB	0	0	ct4VSct7	-0.003129719968893	0	0
70	2	23	0.18921714	-0.082904505	AB	0	0	0.19364436	-0.088189629	AB	0	0	ct4VSct7	0.00139047093712674	0	0
71	2	24	0.18921714	-0.18756089	AB	0	0	0.19364436	-0.17973533	AB	0	0	ct4VSct7	-0.000685002234415803	0	0
72	2	25	0.18921714	-0.176658	AB	0	0	0.19364436	-0.18355494	AB	0	0	ct4VSct7	0.0021176573630184	0	0
73	2	26	0.18921714	0.046911147	AA	0.00887639306945958	0	0.19364436	0.022230364	AA	0.00430478460934704	0	ct4VSct7	0.00457160846011254	0.00457160846011254	0
74	2	27	0.18921714	-0.12160587	AB	0	0	0.19364436	-0.12914455	AB	0	0	ct4VSct7	0.0019981988036262	0	0
75	2	28	0.18921714	-0.20294332	AB	0	0	0.19364436	-0.19425153	AB	0	0	ct4VSct7	-0.000784641386633998	0	0
76	2	29	0.18921714	-0.11742039	AB	0	0	0.19364436	-0.13361659	AB	0	0	ct4VSct7	0.0036561486824478	0	0
77	2	30	0.18921714	-0.18628952	AB	0	0	0.19364436	-0.18384934	AB	0	0	ct4VSct7	0.000352217594349599	0	0
78	2	31	0.18921714	-0.026242096	AB	0	0	0.19364436	-0.071527926	AB	0	0	ct4VSct7	0.00888552509967192	0	0
79	2	32	0.18921714	0.11104545	AA	0.021011702459013	0	0.19364436	0.092805165	AA	0.0179711967811194	0	ct4VSct7	0.0030405056778936	0.0030405056778936	0
80	2	33	0.18921714	-0.13439603	AB	0	0	0.19364436	-0.13429929	AB	0	0	ct4VSct7	0.000576267636550196	0	0
81	2	34	0.18921714	-0.19089042	AB	0	0	0.19364436	-0.18321423	AB	0	0	ct4VSct7	-0.000641337014556001	0	0
82	2	35	0.18921714	-0.0071459731	AB	0	0	0.19364436	0.016333056	AA	0.00316280417596416	0	ct4VSct7	-0.00451494476846309	-0.00316280417596416	0
83	2	36	0.18921714	-0.09546514	AB	0	0	0.19364436	-0.090922245	AB	0	0	ct4VSct7	-0.000457060817711401	0	0
84	2	37	0.18921714	0.078333614	AA	0.014822062406944	0	0.19364436	0.10484256	AA	0.0203021704319616	0	ct4VSct7	-0.00548010802501764	-0.0054801080250176	0
85	2	38	0.18921714	-0.12562377	AB	0	0	0.19364436	-0.12670288	AB	0	0	ct4VSct7	0.000765127632338998	0	0
86	2	39	0.18921714	0.15790873	AA	0.0298790382716322	0	0.19364436	0.15917461	AA	0.0308232654816996	0	ct4VSct7	-0.000944227210067396	-0.0009442272100674	0
87	2	40	0.18921714	0.17291261	AA	0.0327180295341354	0	0.19364436	0.16305368	AA	0.0315744255092448	0	ct4VSct7	0.0011436040248906	0.0011436040248906	0
88	2	41	0.18921714	0.18335729	AA	0.0346943420119506	0	0.19364436	0.16808114	AA	0.0325479647833704	0	ct4VSct7	0.00214637722858021	0.0021463772285802	0
89	2	42	0.18921714	0.1628178	AA	0.030807918457092	0	0.19364436	0.16383915	AA	0.031726527344694	0	ct4VSct7	-0.00091860888760199	-0.000918608887602	0
90	2	43	0.18921714	-0.17132332	AB	0	0	0.19364436	-0.1487899	AB	0	0	ct4VSct7	-0.0036049836657408	0	0
91	2	44	0.18921714	-0.16783001	AB	0	0	0.19364436	-0.14516923	AB	0	0	ct4VSct7	-0.0036451118633286	0	0
92	2	45	0.18921714	0.14089042	AA	0.0266588823257988	0	0.19364436	0.12785814	AA	0.0247590076910904	0	ct4VSct7	0.0018998746347084	0.0018998746347084	0
93	2	46	0.18921714	-0.10152237	AB	0	0	0.19364436	0.029661138	AA	0.00574371208488168	0	ct4VSct7	-0.0249534845823035	-0.00574371208488168	0
94	2	47	0.18921714	0.15886527	AA	0.0300600320347278	0	0.19364436	0.18247796	AA	0.0353358277783056	0	ct4VSct7	-0.00527579574357779	-0.0052757957435778	0
95	2	48	0.18921714	0.09525499	AA	0.0180238767785286	0	0.19364436	0.14633107	AA	0.0283361863982652	0	ct4VSct7	-0.0103123096197366	-0.0103123096197366	0
96	2	49	0.18921714	-0.01745302	AB	0	0	0.19364436	0.07442628	AA	0.0144122293577808	0	ct4VSct7	-0.0177146398865436	-0.0144122293577808	0
97	2	50	0.18921714	0.053211025	AA	0.0100684379669685	0	0.19364436	0.12836667	AA	0.0248574816574812	0	ct4VSct7	-0.0147890436905127	-0.0147890436905127	0
98	3	4	0.042118739	-0.16005197	AB	0	0	0.10585583	-0.13891174	AB	0	0	ct4VSct7	0.00796343038357837	0	0
99	3	5	0.042118739	-0.15949981	AB	0	0	0.10585583	-0.12533775	AB	0	0	ct4VSct7	0.00654980068864291	0	0
100	3	6	0.042118739	0.07341805	AA	0.00309227568583895	0	0.10585583	0.059538988	AA	0.00630254899210004	0	ct4VSct7	-0.00321027330626109	-0.00321027330626109	0
101	3	7	0.042118739	0.0050526869	AA	0.000212812800789819	0	0.10585583	0.0088799324	AA	0.000939992614545892	0	ct4VSct7	-0.000727179813756073	-0.000727179813756073	0
102	3	8	0.042118739	-0.010054963	AB	0	0	0.10585583	-0.040057191	AB	0	0	ct4VSct7	0.00381678483852187	0	0
103	3	9	0.042118739	-0.14838386	AB	0	0	0.10585583	-0.13538413	AB	0	0	ct4VSct7	0.00808145837882536	0	0
104	3	10	0.042118739	-0.18504188	AB	0	0	0.10585583	-0.1623234	AB	0	0	ct4VSct7	0.00938914758763268	0	0
105	3	11	0.042118739	-0.18540987	AB	0	0	0.10585583	-0.16864965	AB	0	0	ct4VSct7	0.0100433187574056	0	0
106	3	12	0.042118739	-0.13463165	AB	0	0	0.10585583	-0.088391378	AB	0	0	ct4VSct7	0.00368622735554439	0	0
107	3	13	0.042118739	-1.3994537e-05	AB	0	0	0.10585583	-0.088008298	AB	0	0	ct4VSct7	0.00931560199942601	0	0
108	3	14	0.042118739	-0.19444767	AB	0	0	0.10585583	-0.18830947	AB	0	0	ct4VSct7	0.011743764581822	0	0
109	3	15	0.042118739	-0.20818817	AB	0	0	0.10585583	-0.20101347	AB	0	0	ct4VSct7	0.0125098245129125	0	0
110	3	16	0.042118739	-0.18710877	AB	0	0	0.10585583	-0.20302246	AB	0	0	ct4VSct7	0.0136103255637008	0	0
111	3	17	0.042118739	-0.18609775	AB	0	0	0.10585583	-0.2024971	AB	0	0	ct4VSct7	0.0135972960323558	0	0
112	3	18	0.042118739	-0.19291348	AB	0	0	0.10585583	-0.20235464	AB	0	0	ct4VSct7	0.0132951458578495	0	0
113	3	19	0.042118739	-0.15302515	AB	0	0	0.10585583	-0.17403187	AB	0	0	ct4VSct7	0.0119770616920163	0	0
114	3	20	0.042118739	0.067270407	AA	0.00283334471485677	0	0.10585583	0.026111148	AA	0.00276401724379284	0	ct4VSct7	6.93274710639332e-05	6.93274710639297e-05	0
115	3	21	0.042118739	-0.092687347	AB	0	0	0.10585583	-0.09638506	AB	0	0	ct4VSct7	0.00629904634900436	0	0
116	3	22	0.042118739	-0.19244915	AB	0	0	0.10585583	-0.17188705	AB	0	0	ct4VSct7	0.0100895308243797	0	0
117	3	23	0.042118739	-0.082904505	AB	0	0	0.10585583	-0.088189629	AB	0	0	ct4VSct7	0.00584355316716787	0	0
118	3	24	0.042118739	-0.18756089	AB	0	0	0.10585583	-0.17973533	AB	0	0	ct4VSct7	0.0111262043649562	0	0
119	3	25	0.042118739	-0.176658	AB	0	0	0.10585583	-0.18355494	AB	0	0	ct4VSct7	0.0119897483300382	0	0
120	3	26	0.042118739	0.046911147	AA	0.00197583835668363	0	0.10585583	0.022230364	AA	0.00235321363242212	0	ct4VSct7	-0.000377375275738486	-0.00037737527573849	0
121	3	27	0.042118739	-0.12160587	AB	0	0	0.10585583	-0.12914455	AB	0	0	ct4VSct7	0.00854881763082857	0	0
122	3	28	0.042118739	-0.20294332	AB	0	0	0.10585583	-0.19425153	AB	0	0	ct4VSct7	0.0120149402100464	0	0
123	3	29	0.042118739	-0.11742039	AB	0	0	0.10585583	-0.13361659	AB	0	0	ct4VSct7	0.00919849627653149	0	0
124	3	30	0.042118739	-0.18628952	AB	0	0	0.10585583	-0.18384934	AB	0	0	ct4VSct7	0.0116152448093369	0	0
125	3	31	0.042118739	-0.026242096	AB	0	0	0.10585583	-0.071527926	AB	0	0	ct4VSct7	0.00646636398267164	0	0
126	3	32	0.042118739	0.11104545	AA	0.00467709432568755	0	0.10585583	0.092805165	AA	0.00982396776936195	0	ct4VSct7	-0.0051468734436744	-0.0051468734436744	0
127	3	33	0.042118739	-0.13439603	AB	0	0	0.10585583	-0.13429929	AB	0	0	ct4VSct7	0.00855577150115453	0	0
128	3	34	0.042118739	-0.19089042	AB	0	0	0.10585583	-0.18321423	AB	0	0	ct4VSct7	0.0113542306068805	0	0
129	3	35	0.042118739	-0.0071459731	AB	0	0	0.10585583	0.016333056	AA	0.00172894919931648	0	ct4VSct7	-0.0020299285752164	-0.00172894919931648	0
130	3	36	0.042118739	-0.09546514	AB	0	0	0.10585583	-0.090922245	AB	0	0	ct4VSct7	0.00560377839467989	0	0
131	3	37	0.042118739	0.078333614	AA	0.00329931304299275	0	0.10585583	0.10484256	AA	0.0110981962081248	0	ct4VSct7	-0.00779888316513205	-0.00779888316513205	0
132	3	38	0.042118739	-0.12562377	AB	0	0	0.10585583	-0.12670288	AB	0	0	ct4VSct7	0.00812112374496437	0	0
133	3	39	0.042118739	0.15790873	AA	0.00665091658469147	0	0.10585583	0.15917461	AA	0.0168495604564763	0	ct4VSct7	-0.0101986438717848	-0.0101986438717848	0
134	3	40	0.042118739	0.17291261	AA	0.00728286109039879	0	0.10585583	0.16305368	AA	0.0172601826309544	0	ct4VSct7	-0.00997732154055561	-0.00997732154055561	0
135	3	41	0.042118739	0.18335729	AA	0.00772277784125731	0	0.10585583	0.16808114	AA	0.0177923685820462	0	ct4VSct7	-0.0100695907407889	-0.0100695907407889	0
136	3	42	0.042118739	0.1628178	AA	0.0068576804227542	0	0.10585583	0.16383915	AA	0.0173433292097445	0	ct4VSct7	-0.0104856487869903	-0.0104856487869903	0
137	3	43	0.042118739	-0.17132332	AB	0	0	0.10585583	-0.1487899	AB	0	0	ct4VSct7	0.00853435616042352	0	0
138	3	44	0.042118739	-0.16783001	AB	0	0	0.10585583	-0.14516923	AB	0	0	ct4VSct7	0.00829822094455351	0	0
139	3	45	0.042118739	0.14089042	AA	0.00593412682758038	0	0.10585583	0.12785814	AA	0.0135345295319562	0	ct4VSct7	-0.00760040270437582	-0.00760040270437582	0
140	3	46	0.042118739	-0.10152237	AB	0	0	0.10585583	0.029661138	AA	0.00313980438173454	0	ct4VSct7	-0.00741579858642597	-0.00313980438173454	0
141	3	47	0.042118739	0.15886527	AA	0.00669120484329453	0	0.10585583	0.18247796	AA	0.0193163559125068	0	ct4VSct7	-0.0126251510692123	-0.0126251510692123	0
142	3	48	0.042118739	0.09525499	AA	0.00401202006225761	0	0.10585583	0.14633107	AA	0.0154899968696381	0	ct4VSct7	-0.0114779768073805	-0.0114779768073805	0
143	3	49	0.042118739	-0.01745302	AB	0	0	0.10585583	0.07442628	AA	0.0078784556432124	0	ct4VSct7	-0.00861355483735418	-0.0078784556432124	0
144	3	50	0.042118739	0.053211025	AA	0.00224118127389748	0	0.10585583	0.12836667	AA	0.0135883603971861	0	ct4VSct7	-0.0113471791232886	-0.0113471791232886	0
145	4	5	-0.16005197	-0.15949981	BB	0	0.0255282588051257	-0.13891174	-0.12533775	BB	0	0.017410884940185	ct4VSct7	0.0081173738649407	0	0.0081173738649407
146	4	6	-0.16005197	0.07341805	BA	0	0	-0.13891174	0.059538988	BA	0	0	ct4VSct7	-0.00348003911513938	0	0
147	4	7	-0.16005197	0.0050526869	BA	0	0	-0.13891174	0.0088799324	BA	0	0	ct4VSct7	0.000424834368628183	0	0
148	4	8	-0.16005197	-0.010054963	BB	0	0.00160931663642711	-0.13891174	-0.040057191	BB	0	0.00556441410132234	ct4VSct7	-0.00395509746489523	0	-0.00395509746489523
149	4	9	-0.16005197	-0.14838386	BB	0	0.0237491291092042	-0.13891174	-0.13538413	BB	0	0.0188064450666862	ct4VSct7	0.004942684042518	0	0.004942684042518
150	4	10	-0.16005197	-0.18504188	BB	0	0.0296163174265036	-0.13891174	-0.1623234	BB	0	0.022548625936716	ct4VSct7	0.00706769148978759	0	0.0070676914897876
151	4	11	-0.16005197	-0.18540987	BB	0	0.0296752149509439	-0.13891174	-0.16864965	BB	0	0.023427416331891	ct4VSct7	0.0062477986190529	0	0.0062477986190529
152	4	12	-0.16005197	-0.13463165	BB	0	0.0215480608068505	-0.13891174	-0.088391378	BB	0	0.0122786001189777	ct4VSct7	0.00926946068787278	0	0.0092694606878728
153	4	13	-0.16005197	-1.3994537e-05	BB	0	2.23985321608789e-06	-0.13891174	-0.088008298	BB	0	0.0122253858096185	ct4VSct7	-0.0122231459564024	0	-0.0122231459564024
154	4	14	-0.16005197	-0.19444767	BB	0	0.0311217326454099	-0.13891174	-0.18830947	BB	0	0.0261583961361778	ct4VSct7	0.00496333650923209	0	0.0049633365092321
155	4	15	-0.16005197	-0.20818817	BB	0	0.0333209267391949	-0.13891174	-0.20101347	BB	0	0.0279231308811378	ct4VSct7	0.0053977958580571	0	0.0053977958580571
156	4	16	-0.16005197	-0.18710877	BB	0	0.0299471272427769	-0.13891174	-0.20302246	BB	0	0.0282022031776804	ct4VSct7	0.0017449240650965	0	0.0017449240650965
157	4	17	-0.16005197	-0.18609775	BB	0	0.0297853115000675	-0.13891174	-0.2024971	BB	0	0.028129224505954	ct4VSct7	0.0016560869941135	0	0.0016560869941135
158	4	18	-0.16005197	-0.19291348	BB	0	0.0308761825135556	-0.13891174	-0.20235464	BB	0	0.0281094351394736	ct4VSct7	0.00276674737408199	0	0.002766747374082
159	4	19	-0.16005197	-0.15302515	BB	0	0.0244919767170455	-0.13891174	-0.17403187	BB	0	0.0241750698771538	ct4VSct7	0.000316906839891697	0	0.0003169068398917
160	4	20	-0.16005197	0.067270407	BA	0	0	-0.13891174	0.026111148	BA	0	0	ct4VSct7	-0.00713961616097427	0	0
161	4	21	-0.16005197	-0.092687347	BB	0	0.0148347924814236	-0.13891174	-0.09638506	BB	0	0.0133890163946044	ct4VSct7	0.00144577608681919	0	0.0014457760868192
162	4	22	-0.16005197	-0.19244915	BB	0	0.0308018655823255	-0.13891174	-0.17188705	BB	0	0.023877129198967	ct4VSct7	0.0069247363833585	0	0.0069247363833585
163	4	23	-0.16005197	-0.082904505	BB	0	0.0132690293471248	-0.13891174	-0.088189629	BB	0	0.0122505748143445	ct4VSct7	0.00101845453278039	0	0.0010184545327803
164	4	24	-0.16005197	-0.18756089	BB	0	0.0300194899394533	-0.13891174	-0.17973533	BB	0	0.0249673474297742	ct4VSct7	0.0050521425096791	0	0.0050521425096791
165	4	25	-0.16005197	-0.176658	BB	0	0.02827446091626	-0.13891174	-0.18355494	BB	0	0.0254979361009956	ct4VSct7	0.0027765248152644	0	0.0027765248152644
166	4	26	-0.16005197	0.046911147	BA	0	0	-0.13891174	0.022230364	BA	0	0	ct4VSct7	-0.00442016294823623	0	0
167	4	27	-0.16005197	-0.12160587	BB	0	0.0194632590570639	-0.13891174	-0.12914455	BB	0	0.017939694152017	ct4VSct7	0.0015235649050469	0	0.0015235649050469
168	4	28	-0.16005197	-0.20294332	BB	0	0.0324814781643404	-0.13891174	-0.19425153	BB	0	0.0269838180299622	ct4VSct7	0.00549766013437819	0	0.0054976601343782
169	4	29	-0.16005197	-0.11742039	BB	0	0.0187933647376683	-0.13891174	-0.13361659	BB	0	0.0185609130097666	ct4VSct7	0.000232451727901695	0	0.000232451727901702
170	4	30	-0.16005197	-0.18628952	BB	0	0.0298160046663544	-0.13891174	-0.18384934	BB	0	0.0255388317172516	ct4VSct7	0.0042771729491028	0	0.0042771729491028
171	4	31	-0.16005197	-0.026242096	BB	0	0.00420009916172912	-0.13891174	-0.071527926	BB	0	0.00993606865925124	ct4VSct7	-0.00573596949752212	0	-0.00573596949752212
172	4	32	-0.16005197	0.11104545	BA	0	0	-0.13891174	0.092805165	BA	0	0	ct4VSct7	-0.0048813160808994	0	0
173	4	33	-0.16005197	-0.13439603	BB	0	0.0215103493616791	-0.13891174	-0.13429929	BB	0	0.0186557480546646	ct4VSct7	0.0028546013070145	0	0.0028546013070145
174	4	34	-0.16005197	-0.19089042	BB	0	0.0305523877751274	-0.13891174	-0.18321423	BB	0	0.0254506074820602	ct4VSct7	0.0051017802930672	0	0.0051017802930672
175	4	35	-0.16005197	-0.0071459731	BB	0	0.00114372707222201	-0.13891174	0.016333056	BA	0	0	ct4VSct7	0.00341258030069945	0	0.00114372707222201
176	4	36	-0.16005197	-0.09546514	BB	0	0.0152793837233258	-0.13891174	-0.090922245	BB	0	0.0126301672576563	ct4VSct7	0.0026492164656695	0	0.0026492164656695
177	4	37	-0.16005197	0.078333614	BA	0	0	-0.13891174	0.10484256	BA	0	0	ct4VSct7	0.00202641319773482	0	0
178	4	38	-0.16005197	-0.12562377	BB	0	0.0201063318673269	-0.13891174	-0.12670288	BB	0	0.0176005175238112	ct4VSct7	0.0025058143435157	0	0.0025058143435157
179	4	39	-0.16005197	0.15790873	BA	0	0	-0.13891174	0.15917461	BA	0	0	ct4VSct7	-0.0031623812777767	0	0
180	4	40	-0.16005197	0.17291261	BA	0	0	-0.13891174	0.16305368	BA	0	0	ct4VSct7	-0.00502493346613849	0	0
