k	i	j	iscore_ct1	jscore_ct1	AB_ct1	A0score_ct1	B0score_ct1	iscore_ct2	jscore_ct2	AB_ct2	A0score_ct2	B0score_ct2	CellTypeID	ABchange	A0change	B0change
20	1	21	0.16796124	-0.01455958	AB	0	0	0.14062496	-0.089629813	AB	0	0	ct3VSct6	0.0101587437572533	0	0
21	1	22	0.16796124	-0.15076104	AB	0	0	0.14062496	-0.17799514	AB	0	0	ct3VSct6	-0.000291451779395206	0	0
22	1	23	0.16796124	-0.014486541	AB	0	0	0.14062496	-0.074110683	AB	0	0	ct3VSct6	0.00798863444277684	0	0
23	1	24	0.16796124	-0.15360689	AB	0	0	0.14062496	-0.17513926	AB	0	0	ct3VSct6	-0.001171052285014	0	0
24	1	25	0.16796124	-0.17528898	AB	0	0	0.14062496	-0.1783839	AB	0	0	ct3VSct6	-0.0043565256369912	0	0
25	1	26	0.16796124	0.034817162	AA	0.00584793370280088	0	0.14062496	0.04886867	AA	0.0068721547640032	0	ct3VSct6	-0.00102422106120232	-0.00102422106120232	0
26	1	27	0.16796124	-0.13150274	AB	0	0	0.14062496	-0.12618619	AB	0	0	ct3VSct6	-0.0043424353524952	0	0
27	1	28	0.16796124	-0.19158984	AB	0	0	0.14062496	-0.19431832	AB	0	0	ct3VSct6	-0.0048536611205344	0	0
28	1	29	0.16796124	-0.12514643	AB	0	0	0.14062496	-0.1142804	AB	0	0	ct3VSct6	-0.0049490728855892	0	0
29	1	30	0.16796124	-0.18395331	AB	0	0	0.14062496	-0.18324422	AB	0	0	ct3VSct6	-0.0051283149419732	0	0
30	1	31	0.16796124	-0.079477947	AB	0	0	0.14062496	-0.015912322	AB	0	0	ct3VSct6	-0.0111115448860172	0	0
31	1	32	0.16796124	0.11143501	AA	0.0187167624590124	0	0.14062496	0.10504568	AA	0.0147720445481728	0	ct3VSct6	0.0039447179108396	0.0039447179108396	0
32	1	33	0.16796124	-0.083578057	AB	0	0	0.14062496	-0.13406649	AB	0	0	ct3VSct6	0.00481522070307972	0	0
33	1	34	0.16796124	-0.14780161	AB	0	0	0.14062496	-0.17995195	AB	0	0	ct3VSct6	0.000480794081075597	0	0
34	1	35	0.16796124	0.046479583	AA	0.00780676839536292	0	0.14062496	0.01603256	AA	0.0022545781086976	0	ct3VSct6	0.00555219028666532	0.00555219028666532	0
35	1	36	0.16796124	-0.059539951	AB	0	0	0.14062496	-0.1121982	AB	0	0	ct3VSct6	0.00577746338757276	0	0
36	1	37	0.16796124	0.13002355	AA	0.021838916687202	0	0.14062496	0.063258421	AA	0.00889571292278816	0	ct3VSct6	0.0129432037644138	0.0129432037644138	0
37	1	38	0.16796124	-0.090405284	AB	0	0	0.14062496	-0.11497068	AB	0	0	ct3VSct6	0.000983163672980639	0	0
38	1	39	0.16796124	0.17347666	AA	0.0291373549246584	0	0.14062496	0.161061	AA	0.02264919668256	0	ct3VSct6	0.0064881582420984	0.0064881582420984	0
39	1	40	0.16796124	0.17695382	AA	0.0297213830299368	0	0.14062496	0.17163917	AA	0.0241367514156832	0	ct3VSct6	0.0055846316142536	0.0055846316142536	0
40	1	41	0.16796124	0.17829669	AA	0.0299469331402956	0	0.14062496	0.17122226	AA	0.0240781234636096	0	ct3VSct6	0.005868809676686	0.005868809676686	0
41	1	42	0.16796124	0.14756948	AA	0.0247859528469552	0	0.14062496	0.17797488	AA	0.0250277103810048	0	ct3VSct6	-0.000241757534049595	-0.000241757534049598	0
42	1	43	0.16796124	-0.16357241	AB	0	0	0.14062496	-0.15757896	AB	0	0	ct3VSct6	-0.00531428986654681	0	0
43	1	44	0.16796124	-0.17446408	AB	0	0	0.14062496	-0.15268602	AB	0	0	ct3VSct6	-0.0078317377572	0	0
44	1	45	0.16796124	0.066227762	AA	0.0111236970279449	0	0.14062496	0.17675116	AA	0.0248556248049536	0	ct3VSct6	-0.0137319277770087	-0.0137319277770087	0
45	1	46	0.16796124	-0.032986415	AB	0	0	0.14062496	-0.03783293	AB	0	0	ct3VSct6	-0.0002201848986218	0	0
46	1	47	0.16796124	0.17300806	AA	0.0290586482875944	0	0.14062496	0.185089	AA	0.02602813322144	0	ct3VSct6	0.0030305150661544	0.0030305150661544	0
47	1	48	0.16796124	0.15073365	AA	0.025317410763726	0	0.14062496	0.11803528	AA	0.0165987065285888	0	ct3VSct6	0.0087187042351372	0.0087187042351372	0
48	1	49	0.16796124	0.083039757	AA	0.0139474605550187	0	0.14062496	0.02267619	AA	0.0031888383117024	0	ct3VSct6	0.0107586222433163	0.0107586222433163	0
49	1	50	0.16796124	0.088158697	AA	0.0148072440649043	0	0.14062496	0.11017408	AA	0.0154932255930368	0	ct3VSct6	-0.000685981528132517	-0.0006859815281325	0
50	2	3	0.19104093	0.1009407	AA	0.019283805202851	0	0.19167472	0.041218938	AA	0.00790062839984736	0	ct3VSct6	0.0113831768030036	0.0113831768030036	0
51	2	4	0.19104093	-0.16271872	AB	0	0	0.19167472	-0.15714814	AB	0	0	ct3VSct6	-0.000964609864188806	0	0
52	2	5	0.19104093	-0.15626544	AB	0	0	0.19167472	-0.15474943	AB	0	0	ct3VSct6	-0.000191541319049603	0	0
53	2	6	0.19104093	0.077304897	AA	0.0147683994164342	0	0.19167472	0.066833416	AA	0.0128102762984435	0	ct3VSct6	0.00195812311799069	0.0019581231179907	0
54	2	7	0.19104093	0.051912599	AA	0.00991743119167707	0	0.19167472	-0.022246194	AB	0	0	ct3VSct6	0.0141814641976927	0.00991743119167707	0
55	2	8	0.19104093	0.009518961	AA	0.00181851116207373	0	0.19167472	-0.04551244	AB	0	0	ct3VSct6	0.0105420953555905	0.00181851116207373	0
56	2	9	0.19104093	-0.15743553	AB	0	0	0.19167472	-0.15332964	AB	0	0	ct3VSct6	-0.000687214251542098	0	0
57	2	10	0.19104093	-0.19242186	AB	0	0	0.19167472	-0.1707854	AB	0	0	ct3VSct6	-0.0040252073616418	0	0
58	2	11	0.19104093	-0.19638166	AB	0	0	0.19167472	-0.17414729	AB	0	0	ct3VSct6	-0.00413730191183501	0	0
59	2	12	0.19104093	-0.16028141	AB	0	0	0.19167472	-0.13429048	AB	0	0	ct3VSct6	-0.0048802194754457	0	0
60	2	13	0.19104093	-0.11455982	AB	0	0	0.19167472	-0.0037838305	AB	0	0	ct3VSct6	-0.0211603499018176	0	0
61	2	14	0.19104093	-0.19694965	AB	0	0	0.19167472	-0.19145065	AB	0	0	ct3VSct6	-0.000929194566606499	0	0
62	2	15	0.19104093	-0.20676996	AB	0	0	0.19167472	-0.20129436	AB	0	0	ct3VSct6	-0.0009184853638836	0	0
63	2	16	0.19104093	-0.19555677	AB	0	0	0.19167472	-0.19265948	AB	0	0	ct3VSct6	-0.000431395324250503	0	0
64	2	17	0.19104093	-0.19100095	AB	0	0	0.19167472	-0.19542643	AB	0	0	ct3VSct6	0.0009693071319661	0	0
65	2	18	0.19104093	-0.18987862	AB	0	0	0.19167472	-0.19695558	AB	0	0	ct3VSct6	0.001476817497021	0	0
66	2	19	0.19104093	-0.15944314	AB	0	0	0.19167472	-0.16507629	AB	0	0	ct3VSct6	0.00118078591666859	0	0
67	2	20	0.19104093	0.054914255	AA	0.0104908703454572	0	0.19167472	0.079750339	AA	0.0152861238977301	0	ct3VSct6	-0.00479525355227293	-0.0047952535522729	0
68	2	21	0.19104093	-0.01455958	AB	0	0	0.19167472	-0.089629813	AB	0	0	ct3VSct6	0.014398293606818	0	0
69	2	22	0.19104093	-0.15076104	AB	0	0	0.19167472	-0.17799514	AB	0	0	ct3VSct6	0.00531563933149359	0	0
70	2	23	0.19104093	-0.014486541	AB	0	0	0.19167472	-0.074110683	AB	0	0	ct3VSct6	0.0114376221479106	0	0
71	2	24	0.19104093	-0.15360689	AB	0	0	0.19167472	-0.17513926	AB	0	0	ct3VSct6	0.0042245655014995	0	0
72	2	25	0.19104093	-0.17528898	AB	0	0	0.19167472	-0.1783839	AB	0	0	ct3VSct6	0.000704314327056602	0	0
73	2	26	0.19104093	0.034817162	AA	0.00665150300844066	0	0.19167472	0.04886867	AA	0.0093668886390224	0	ct3VSct6	-0.00271538563058174	-0.00271538563058174	0
74	2	27	0.19104093	-0.13150274	AB	0	0	0.19167472	-0.12618619	AB	0	0	ct3VSct6	-0.000935703111031402	0	0
75	2	28	0.19104093	-0.19158984	AB	0	0	0.19167472	-0.19431832	AB	0	0	ct3VSct6	0.000644408364719198	0	0
76	2	29	0.19104093	-0.12514643	AB	0	0	0.19167472	-0.1142804	AB	0	0	ct3VSct6	-0.0020034267018919	0	0
77	2	30	0.19104093	-0.18395331	AB	0	0	0.19167472	-0.18324422	AB	0	0	ct3VSct6	-1.93268588598999e-05	0	0
78	2	31	0.19104093	-0.079477947	AB	0	0	0.19167472	-0.015912322	AB	0	0	ct3VSct6	-0.0121335510454709	0	0
79	2	32	0.19104093	0.11143501	AA	0.0212886479449593	0	0.19167472	0.10504568	AA	0.0201346013012096	0	ct3VSct6	0.0011540466437497	0.0011540466437497	0
80	2	33	0.19104093	-0.083578057	AB	0	0	0.19167472	-0.13406649	AB	0	0	ct3VSct6	0.00973032719525979	0	0
81	2	34	0.19104093	-0.14780161	AB	0	0	0.19167472	-0.17995195	AB	0	0	ct3VSct6	0.0062560825998067	0	0
82	2	35	0.19104093	0.046479583	AA	0.00887950276233219	0	0.19167472	0.01603256	AA	0.0030730364488832	0	ct3VSct6	0.00580646631344899	0.00580646631344899	0
83	2	36	0.19104093	-0.059539951	AB	0	0	0.19167472	-0.1121982	AB	0	0	ct3VSct6	0.0101309909583096	0	0
84	2	37	0.19104093	0.13002355	AA	0.0248398199139015	0	0.19167472	0.063258421	AA	0.0121250401328171	0	ct3VSct6	0.0127147797810844	0.0127147797810844	0
85	2	38	0.19104093	-0.090405284	AB	0	0	0.19167472	-0.11497068	AB	0	0	ct3VSct6	0.00476586336493548	0	0
86	2	39	0.19104093	0.17347666	AA	0.0331411424596938	0	0.19167472	0.161061	AA	0.03087132207792	0	ct3VSct6	0.0022698203817738	0.0022698203817738	0
87	2	40	0.19104093	0.17695382	AA	0.0338054223398526	0	0.19167472	0.17163917	AA	0.0328988898507824	0	ct3VSct6	0.000906532489070196	0.000906532489070196	0
88	2	41	0.19104093	0.17829669	AA	0.0340619654735217	0	0.19167472	0.17122226	AA	0.0328189787432672	0	ct3VSct6	0.0012429867302545	0.0012429867302545	0
89	2	42	0.19104093	0.14756948	AA	0.0281918106988164	0	0.19167472	0.17797488	AA	0.0341132852910336	0	ct3VSct6	-0.0059214745922172	-0.0059214745922172	0
90	2	43	0.19104093	-0.16357241	AB	0	0	0.19167472	-0.15757896	AB	0	0	ct3VSct6	-0.0010451222928501	0	0
91	2	44	0.19104093	-0.17446408	AB	0	0	0.19167472	-0.15268602	AB	0	0	ct3VSct6	-0.00406372996338	0	0
92	2	45	0.19104093	0.066227762	AA	0.0126522132442987	0	0.19167472	0.17675116	AA	0.0338787291026752	0	ct3VSct6	-0.0212265158583765	-0.0212265158583765	0
93	2	46	0.19104093	-0.032986415	AB	0	0	0.19167472	-0.03783293	AB	0	0	ct3VSct6	0.00094986086556365	0	0
94	2	47	0.19104093	0.17300806	AA	0.0330516206798958	0	0.19167472	0.185089	AA	0.03547688225008	0	ct3VSct6	-0.0024252615701842	-0.0024252615701842	0
95	2	48	0.19104093	0.15073365	AA	0.0287962966782945	0	0.19167472	0.11803528	AA	0.0226243792441216	0	ct3VSct6	0.0061719174341729	0.0061719174341729	0
96	2	49	0.19104093	0.083039757	AA	0.015863992404254	0	0.19167472	0.02267619	AA	0.0043464523689168	0	ct3VSct6	0.0115175400353372	0.0115175400353372	0
97	2	50	0.19104093	0.088158697	AA	0.0168419194624682	0	0.19167472	0.11017408	AA	0.0211175859352576	0	ct3VSct6	-0.00427566647278939	-0.0042756664727894	0
98	3	4	0.1009407	-0.16271872	AB	0	0	0.041218938	-0.15714814	AB	0	0	ct3VSct6	-0.00994746206042868	0	0
99	3	5	0.1009407	-0.15626544	AB	0	0	0.041218938	-0.15474943	AB	0	0	ct3VSct6	-0.00939493573870266	0	0
100	3	6	0.1009407	0.077304897	AA	0.0078032104166079	0	0.041218938	0.066833416	AA	0.00275480243043221	0	ct3VSct6	0.00504840798617569	0.00504840798617569	0
101	3	7	0.1009407	0.051912599	AA	0.0052400940818793	0	0.041218938	-0.022246194	AB	0	0	ct3VSct6	0.00615705857310127	0.0052400940818793	0
102	3	8	0.1009407	0.009518961	AA	0.0009608505866127	0	0.041218938	-0.04551244	AB	0	0	ct3VSct6	0.00283682502920142	0.0009608505866127	0
103	3	9	0.1009407	-0.15743553	AB	0	0	0.041218938	-0.15332964	AB	0	0	ct3VSct6	-0.00957156767834868	0	0
104	3	10	0.1009407	-0.19242186	AB	0	0	0.041218938	-0.1707854	AB	0	0	ct3VSct6	-0.0123836044297968	0	0
105	3	11	0.1009407	-0.19638166	AB	0	0	0.041218938	-0.17414729	AB	0	0	ct3VSct6	-0.012644735878184	0	0
106	3	12	0.1009407	-0.16028141	AB	0	0	0.041218938	-0.13429048	AB	0	0	ct3VSct6	-0.0106436067532768	0	0
107	3	13	0.1009407	-0.11455982	AB	0	0	0.041218938	-0.0037838305	AB	0	0	ct3VSct6	-0.011407782947892	0	0
108	3	14	0.1009407	-0.19694965	AB	0	0	0.041218938	-0.19145065	AB	0	0	ct3VSct6	-0.0119888430633453	0	0
109	3	15	0.1009407	-0.20676996	AB	0	0	0.041218938	-0.20129436	AB	0	0	ct3VSct6	-0.0125743647567823	0	0
110	3	16	0.1009407	-0.19555677	AB	0	0	0.041218938	-0.19265948	AB	0	0	ct3VSct6	-0.0117984180923068	0	0
111	3	17	0.1009407	-0.19100095	AB	0	0	0.041218938	-0.19542643	AB	0	0	ct3VSct6	-0.0112244996919337	0	0
112	3	18	0.1009407	-0.18987862	AB	0	0	0.041218938	-0.19695558	AB	0	0	ct3VSct6	-0.01104818097706	0	0
113	3	19	0.1009407	-0.15944314	AB	0	0	0.041218938	-0.16507629	AB	0	0	ct3VSct6	-0.00929003279901798	0	0
114	3	20	0.1009407	0.054914255	AA	0.0055430833396785	0	0.041218938	0.079750339	AA	0.00328722427871998	0	ct3VSct6	0.00225585906095852	0.00225585906095852	0
115	3	21	0.1009407	-0.01455958	AB	0	0	0.041218938	-0.089629813	AB	0	0	ct3VSct6	0.00222479150809259	0	0
116	3	22	0.1009407	-0.15076104	AB	0	0	0.041218938	-0.17799514	AB	0	0	ct3VSct6	-0.00788115427036668	0	0
117	3	23	0.1009407	-0.014486541	AB	0	0	0.041218938	-0.074110683	AB	0	0	ct3VSct6	0.00159248205859595	0	0
118	3	24	0.1009407	-0.15360689	AB	0	0	0.041218938	-0.17513926	AB	0	0	ct3VSct6	-0.00828613270211712	0	0
119	3	25	0.1009407	-0.17528898	AB	0	0	0.041218938	-0.1783839	AB	0	0	ct3VSct6	-0.0103409974291878	0	0
120	3	26	0.1009407	0.034817162	AA	0.0035144687042934	0	0.041218938	0.04886867	AA	0.00201431467887246	0	ct3VSct6	0.00150015402542094	0.00150015402542094	0
121	3	27	0.1009407	-0.13150274	AB	0	0	0.041218938	-0.12618619	AB	0	0	ct3VSct6	-0.00807271788545178	0	0
122	3	28	0.1009407	-0.19158984	AB	0	0	0.041218938	-0.19431832	AB	0	0	ct3VSct6	-0.0113296177781438	0	0
123	3	29	0.1009407	-0.12514643	AB	0	0	0.041218938	-0.1142804	AB	0	0	ct3VSct6	-0.0079218515244858	0	0
124	3	30	0.1009407	-0.18395331	AB	0	0	0.041218938	-0.18324422	AB	0	0	ct3VSct6	-0.0110152437356786	0	0
125	3	31	0.1009407	-0.079477947	AB	0	0	0.041218938	-0.015912322	AB	0	0	ct3VSct6	-0.00736667059078886	0	0
126	3	32	0.1009407	0.11143501	AA	0.011248327913907	0	0.041218938	0.10504568	AA	0.00432987137108784	0	ct3VSct6	0.00691845654281916	0.00691845654281916	0
127	3	33	0.1009407	-0.083578057	AB	0	0	0.041218938	-0.13406649	AB	0	0	ct3VSct6	-0.00291034923903228	0	0
128	3	34	0.1009407	-0.14780161	AB	0	0	0.041218938	-0.17995195	AB	0	0	ct3VSct6	-0.0075017697044979	0	0
129	3	35	0.1009407	0.046479583	AA	0.0046916816437281	0	0.041218938	0.01603256	AA	0.00066084509662128	0	ct3VSct6	0.00403083654710682	0.00403083654710682	0
130	3	36	0.1009407	-0.059539951	AB	0	0	0.041218938	-0.1121982	AB	0	0	ct3VSct6	-0.0013853136823941	0	0
131	3	37	0.1009407	0.13002355	AA	0.013124668153485	0	0.041218938	0.063258421	AA	0.0026074449331769	0	ct3VSct6	0.0105172232203081	0.0105172232203081	0
132	3	38	0.1009407	-0.090405284	AB	0	0	0.041218938	-0.11497068	AB	0	0	ct3VSct6	-0.00438660331992096	0	0
133	3	39	0.1009407	0.17347666	AA	0.017510855494062	0	0.041218938	0.161061	AA	0.006638763373218	0	ct3VSct6	0.010872092120844	0.010872092120844	0
134	3	40	0.1009407	0.17695382	AA	0.017861842458474	0	0.041218938	0.17163917	AA	0.00707478430660146	0	ct3VSct6	0.0107870581518725	0.0107870581518725	0
135	3	41	0.1009407	0.17829669	AA	0.017997392696283	0	0.041218938	0.17122226	AA	0.00705759971915988	0	ct3VSct6	0.0109397929771231	0.0109397929771231	0
136	3	42	0.1009407	0.14756948	AA	0.014895766609836	0	0.041218938	0.17797488	AA	0.00733593554427744	0	ct3VSct6	0.00755983106555856	0.00755983106555856	0
137	3	43	0.1009407	-0.16357241	AB	0	0	0.041218938	-0.15757896	AB	0	0	ct3VSct6	-0.0100158761837425	0	0
138	3	44	0.1009407	-0.17446408	AB	0	0	0.041218938	-0.15268602	AB	0	0	ct3VSct6	-0.0113169707682092	0	0
139	3	45	0.1009407	0.066227762	AA	0.0066850766557134	0	0.041218938	0.17675116	AA	0.00728549510546808	0	ct3VSct6	-0.00060041844975468	-0.00060041844975468	0
140	3	46	0.1009407	-0.032986415	AB	0	0	0.041218938	-0.03783293	AB	0	0	ct3VSct6	-0.00177023862456216	0	0
141	3	47	0.1009407	0.17300806	AA	0.017463554682042	0	0.041218938	0.185089	AA	0.007629172015482	0	ct3VSct6	0.00983438266656	0.00983438266656	0
142	3	48	0.1009407	0.15073365	AA	0.015215160144555	0	0.041218938	0.11803528	AA	0.00486528888813264	0	ct3VSct6	0.0103498712564224	0.0103498712564224	0
143	3	49	0.1009407	0.083039757	AA	0.0083820911994099	0	0.041218938	0.02267619	AA	0.00093468846968622	0	ct3VSct6	0.00744740272972368	0.00744740272972368	0
144	3	50	0.1009407	0.088158697	AA	0.0088988005862679	0	0.041218938	0.11017408	AA	0.00454125857272704	0	ct3VSct6	0.00435754201354086	0.00435754201354086	0
145	4	5	-0.16271872	-0.15626544	BB	0	0.0254273123770368	-0.15714814	-0.15474943	BB	0	0.0243185850905602	ct3VSct6	0.0011087272864766	0	0.0011087272864766
146	4	6	-0.16271872	0.077304897	BA	0	0	-0.15714814	0.066833416	BA	0	0	ct3VSct6	-0.0020762068753256	0	0
147	4	7	-0.16271872	0.051912599	BA	0	0	-0.15714814	-0.022246194	BB	0	0.00349594800917916	ct3VSct6	-0.0119430996703324	0	-0.00349594800917916
148	4	8	-0.16271872	0.009518961	BA	0	0	-0.15714814	-0.04551244	BB	0	0.0071521952928616	ct3VSct6	-0.00870110844251152	0	-0.0071521952928616
149	4	9	-0.16271872	-0.15743553	BB	0	0.0256177079241216	-0.15714814	-0.15332964	BB	0	0.0240954677328696	ct3VSct6	0.001522240191252	0	0.001522240191252
150	4	10	-0.16271872	-0.19242186	BB	0	0.0313106387592192	-0.15714814	-0.1707854	BB	0	0.026838607949156	ct3VSct6	0.0044720308100632	0	0.0044720308100632
151	4	11	-0.16271872	-0.19638166	BB	0	0.0319549723466752	-0.15714814	-0.17414729	BB	0	0.0273669227095406	ct3VSct6	0.00458804963713461	0	0.0045880496371346
152	4	12	-0.16271872	-0.16028141	BB	0	0.0260807858749952	-0.15714814	-0.13429048	BB	0	0.0211034991517072	ct3VSct6	0.00497728672328801	0	0.004977286723288
153	4	13	-0.16271872	-0.11455982	BB	0	0.0186410272738304	-0.15714814	-0.0037838305	BB	0	0.00059462192515027	ct3VSct6	0.0180464053486801	0	0.0180464053486801
154	4	14	-0.16271872	-0.19694965	BB	0	0.032047394952448	-0.15714814	-0.19145065	BB	0	0.030086113549291	ct3VSct6	0.001961281403157	0	0.001961281403157
155	4	15	-0.16271872	-0.20676996	BB	0	0.0336453432256512	-0.15714814	-0.20129436	BB	0	0.0316330342664904	ct3VSct6	0.0020123089591608	0	0.0020123089591608
156	4	16	-0.16271872	-0.19555677	BB	0	0.0318207473017344	-0.15714814	-0.19265948	BB	0	0.0302760789353672	ct3VSct6	0.0015446683663672	0	0.0015446683663672
157	4	17	-0.16271872	-0.19100095	BB	0	0.031079430102784	-0.15714814	-0.19542643	BB	0	0.0307108999813402	ct3VSct6	0.000368530121443802	0	0.000368530121443802
158	4	18	-0.16271872	-0.18987862	BB	0	0.0308968060017664	-0.15714814	-0.19695558	BB	0	0.0309512030596212	ct3VSct6	-5.4397057854795e-05	0	-5.4397057854802e-05
159	4	19	-0.16271872	-0.15944314	BB	0	0.0259443836535808	-0.15714814	-0.16507629	BB	0	0.0259414319316006	ct3VSct6	2.95172198020582e-06	0	2.95172198019888e-06
160	4	20	-0.16271872	0.054914255	BA	0	0	-0.15714814	0.079750339	BA	0	0	ct3VSct6	0.00359704015486586	0	0
161	4	21	-0.16271872	-0.01455958	BB	0	0.0023691162213376	-0.15714814	-0.089629813	BB	0	0.0140851584014978	ct3VSct6	-0.0117160421801602	0	-0.0117160421801602
162	4	22	-0.16271872	-0.15076104	BB	0	0.0245316434546688	-0.15714814	-0.17799514	BB	0	0.0279716051800396	ct3VSct6	-0.00343996172537079	0	-0.0034399617253708
163	4	23	-0.16271872	-0.014486541	BB	0	0.00235723140874752	-0.15714814	-0.074110683	BB	0	0.0116463559875796	ct3VSct6	-0.0092891245788321	0	-0.00928912457883208
164	4	24	-0.16271872	-0.15360689	BB	0	0.0249947165239808	-0.15714814	-0.17513926	BB	0	0.0275228089499764	ct3VSct6	-0.0025280924259956	0	-0.0025280924259956
165	4	25	-0.16271872	-0.17528898	BB	0	0.0285227984557056	-0.15714814	-0.1783839	BB	0	0.028032698090946	ct3VSct6	0.000490100364759605	0	0.000490100364759601
166	4	26	-0.16271872	0.034817162	BA	0	0	-0.15714814	0.04886867	BA	0	0	ct3VSct6	0.00201421656010116	0	0
167	4	27	-0.16271872	-0.13150274	BB	0	0.0213979575292928	-0.15714814	-0.12618619	BB	0	0.0198299250521866	ct3VSct6	0.0015680324771062	0	0.0015680324771062
168	4	28	-0.16271872	-0.19158984	BB	0	0.0311752535298048	-0.15714814	-0.19431832	BB	0	0.0305367625559248	ct3VSct6	0.000638490973880006	0	0.00063849097388
169	4	29	-0.16271872	-0.12514643	BB	0	0.0203636669021696	-0.15714814	-0.1142804	BB	0	0.017958952298456	ct3VSct6	0.0024047146037136	0	0.0024047146037136
170	4	30	-0.16271872	-0.18395331	BB	0	0.0299326471429632	-0.15714814	-0.18324422	BB	0	0.0287964883387508	ct3VSct6	0.0011361588042124	0	0.0011361588042124
171	4	31	-0.16271872	-0.079477947	BB	0	0.0129325498040678	-0.15714814	-0.015912322	BB	0	0.00250059180538108	ct3VSct6	0.0104319579986868	0	0.0104319579986867
172	4	32	-0.16271872	0.11143501	BA	0	0	-0.15714814	0.10504568	BA	0	0	ct3VSct6	-0.001624828963352	0	0
173	4	33	-0.16271872	-0.083578057	BB	0	0.013599714455127	-0.15714814	-0.13406649	BB	0	0.0210682995398286	ct3VSct6	-0.00746858508470156	0	-0.0074685850847016
174	4	34	-0.16271872	-0.14780161	BB	0	0.0240500887931392	-0.15714814	-0.17995195	BB	0	0.028279114231873	ct3VSct6	-0.0042290254387338	0	-0.0042290254387338
175	4	35	-0.16271872	0.046479583	BA	0	0	-0.15714814	0.01603256	BA	0	0	ct3VSct6	-0.00504361126845536	0	0
176	4	36	-0.16271872	-0.059539951	BB	0	0.00968826461558272	-0.15714814	-0.1121982	BB	0	0.017631738441348	ct3VSct6	-0.00794347382576528	0	-0.00794347382576528
177	4	37	-0.16271872	0.13002355	BA	0	0	-0.15714814	0.063258421	BA	0	0	ct3VSct6	-0.0112163224263691	0	0
178	4	38	-0.16271872	-0.090405284	BB	0	0.0147106320937165	-0.15714814	-0.11497068	BB	0	0.0180674285165352	ct3VSct6	-0.00335679642281872	0	-0.0033567964228187
179	4	39	-0.16271872	0.17347666	BA	0	0	-0.15714814	0.161061	BA	0	0	ct3VSct6	-0.0029174634885352	0	0
180	4	40	-0.16271872	0.17695382	BA	0	0	-0.15714814	0.17163917	BA	0	0	ct3VSct6	-0.00182092277286661	0	0
