k	i	j	iscore_ct1	jscore_ct1	AB_ct1	A0score_ct1	B0score_ct1	iscore_ct2	jscore_ct2	AB_ct2	A0score_ct2	B0score_ct2	CellTypeID	ABchange	A0change	B0change
36	1	37	0.18046829	0.1362983	AA	0.024597521130907	0	0.16765706	0.10484256	AA	0.0175775953724736	0	ct2VSct7	0.0070199257584334	0.0070199257584334	0
37	1	38	0.18046829	-0.11748793	AB	0	0	0.16765706	-0.12670288	AB	0	0	ct2VSct7	3.97865315930959e-05	0	0
38	1	39	0.18046829	0.18710115	AA	0.0337658245975335	0	0.16765706	0.15917461	AA	0.0266867471392466	0	ct2VSct7	0.0070790774582869	0.0070790774582869	0
39	1	40	0.18046829	0.18804056	AA	0.0339353583138424	0	0.16765706	0.16305368	AA	0.0273371006109808	0	ct2VSct7	0.0065982577028616	0.0065982577028616	0
40	1	41	0.18046829	0.18964921	AA	0.0342256686285509	0	0.16765706	0.16808114	AA	0.0281799897738484	0	ct2VSct7	0.0060456788547025	0.0060456788547025	0
41	1	42	0.18046829	0.15865292	AA	0.0286318211759068	0	0.16765706	0.16383915	AA	0.027468790201899	0	ct2VSct7	0.0011630309740078	0.0011630309740078	0
42	1	43	0.18046829	-0.1823701	AB	0	0	0.16765706	-0.1487899	AB	0	0	ct2VSct7	-0.007966342902435	0	0
43	1	44	0.18046829	-0.17777604	AB	0	0	0.16765706	-0.14516923	AB	0	0	ct2VSct7	-0.0077442916375078	0	0
44	1	45	0.18046829	0.088799464	AA	0.0160254874209966	0	0.16765706	0.12785814	AA	0.0214363198494684	0	ct2VSct7	-0.00541083242847184	-0.0054108324284718	0
45	1	46	0.18046829	-0.083378426	AB	0	0	0.16765706	0.029661138	AA	0.00497289919333428	0	ct2VSct7	-0.0200200611564458	-0.00497289919333428	0
46	1	47	0.18046829	0.15723078	AA	0.0283751700019662	0	0.16765706	0.18247796	AA	0.0305937182883976	0	ct2VSct7	-0.0022185482864314	-0.0022185482864314	0
47	1	48	0.18046829	0.14162452	AA	0.0255587349464708	0	0.16765706	0.14633107	AA	0.0245334369828542	0	ct2VSct7	0.0010252979636166	0.0010252979636166	0
48	1	49	0.18046829	0.047735823	AA	0.00861480234855267	0	0.16765706	0.07442628	AA	0.0124780912915368	0	ct2VSct7	-0.00386328894298413	-0.00386328894298413	0
49	1	50	0.18046829	0.0022084846	AA	0.000398561439253334	0	0.16765706	0.12836667	AA	0.0215215784941902	0	ct2VSct7	-0.0211230170549369	-0.0211230170549369	0
50	2	3	0.19012852	0.14061381	AA	0.0267346955868612	0	0.19364436	0.10585583	AA	0.0204983844526188	0	ct2VSct7	0.0062363111342424	0.0062363111342424	0
51	2	4	0.19012852	-0.18161297	AB	0	0	0.19364436	-0.13891174	AB	0	0	ct2VSct7	-0.007630330210118	0	0
52	2	5	0.19012852	-0.18328273	AB	0	0	0.19364436	-0.12533775	AB	0	0	ct2VSct7	-0.0105763258138696	0	0
53	2	6	0.19012852	0.042068575	AA	0.007998435903259	0	0.19364436	0.059538988	AA	0.0115293892263077	0	ct2VSct7	-0.00353095332304868	-0.0035309533230487	0
54	2	7	0.19012852	-0.00098194839	AB	0	0	0.19364436	0.0088799324	AA	0.00171954882644126	0	ct2VSct7	-0.00190624522054835	-0.00171954882644126	0
55	2	8	0.19012852	-0.044405686	AB	0	0	0.19364436	-0.040057191	AB	0	0	ct2VSct7	-0.00068593824417196	0	0
56	2	9	0.19012852	-0.17344142	AB	0	0	0.19364436	-0.13538413	AB	0	0	ct2VSct7	-0.0067597872832916	0	0
57	2	10	0.19012852	-0.19903151	AB	0	0	0.19364436	-0.1623234	AB	0	0	ct2VSct7	-0.0064085555236412	0	0
58	2	11	0.19012852	-0.1973125	AB	0	0	0.19364436	-0.16864965	AB	0	0	ct2VSct7	-0.004856680064026	0	0
59	2	12	0.19012852	-0.15190249	AB	0	0	0.19364436	-0.088391378	AB	0	0	ct2VSct7	-0.0117645037856867	0	0
60	2	13	0.19012852	-0.087703852	AB	0	0	0.19364436	-0.088008298	AB	0	0	ct2VSct7	0.000367306961840237	0	0
61	2	14	0.19012852	-0.1880073	AB	0	0	0.19364436	-0.18830947	AB	0	0	ct2VSct7	0.000719517101893205	0	0
62	2	15	0.19012852	-0.20745743	AB	0	0	0.19364436	-0.20101347	AB	0	0	ct2VSct7	-0.000518449379374404	0	0
63	2	16	0.19012852	-0.17437581	AB	0	0	0.19364436	-0.20302246	AB	0	0	ct2VSct7	0.0061603396532244	0	0
64	2	17	0.19012852	-0.14796277	AB	0	0	0.19364436	-0.2024971	AB	0	0	ct2VSct7	0.0110804788561556	0	0
65	2	18	0.19012852	-0.16760507	AB	0	0	0.19364436	-0.20235464	AB	0	0	ct2VSct7	0.007318330852234	0	0
66	2	19	0.19012852	-0.14024768	AB	0	0	0.19364436	-0.17403187	AB	0	0	ct2VSct7	0.0070352062539196	0	0
67	2	20	0.19012852	0.054948016	AA	0.0104471849590163	0	0.19364436	0.026111148	AA	0.00505627654332528	0	ct2VSct7	0.00539090841569104	0.00539090841569102	0
68	2	21	0.19012852	-0.0074197618	AB	0	0	0.19364436	-0.09638506	AB	0	0	ct2VSct7	0.0172537149274751	0	0
69	2	22	0.19012852	-0.15307954	AB	0	0	0.19364436	-0.17188705	AB	0	0	ct2VSct7	0.0041801714070572	0	0
70	2	23	0.19012852	-0.094298444	AB	0	0	0.19364436	-0.088189629	AB	0	0	ct2VSct7	-0.000851399329680442	0	0
71	2	24	0.19012852	-0.15181406	AB	0	0	0.19364436	-0.17973533	AB	0	0	ct2VSct7	0.0059405504042476	0	0
72	2	25	0.19012852	-0.14685121	AB	0	0	0.19364436	-0.18355494	AB	0	0	ct2VSct7	0.0076237756636292	0	0
73	2	26	0.19012852	0.022230333	AA	0.00422662031239716	0	0.19364436	0.022230364	AA	0.00430478460934704	0	ct2VSct7	-7.816429694988e-05	-7.816429694988e-05	0
74	2	27	0.19012852	-0.1369298	AB	0	0	0.19364436	-0.12914455	AB	0	0	ct2VSct7	-0.001026146485658	0	0
75	2	28	0.19012852	-0.19271408	AB	0	0	0.19364436	-0.19425153	AB	0	0	ct2VSct7	0.000975270392309199	0	0
76	2	29	0.19012852	-0.072474398	AB	0	0	0.19364436	-0.13361659	AB	0	0	ct2VSct7	0.0120946490263014	0	0
77	2	30	0.19012852	-0.19092902	AB	0	0	0.19364436	-0.18384934	AB	0	0	ct2VSct7	-0.000699664216928006	0	0
78	2	31	0.19012852	-0.061939482	AB	0	0	0.19364436	-0.071527926	AB	0	0	ct2VSct7	0.00207451741017072	0	0
79	2	32	0.19012852	0.093314979	AA	0.0177418388511011	0	0.19364436	0.092805165	AA	0.0179711967811194	0	ct2VSct7	-0.000229357930018315	-0.000229357930018301	0
80	2	33	0.19012852	-0.11083278	AB	0	0	0.19364436	-0.13429929	AB	0	0	ct2VSct7	0.0049338276316188	0	0
81	2	34	0.19012852	-0.17001925	AB	0	0	0.19364436	-0.18321423	AB	0	0	ct2VSct7	0.0031528939372328	0	0
82	2	35	0.19012852	0.0060066249	AA	0.00114203070243215	0	0.19364436	0.016333056	AA	0.00316280417596416	0	ct2VSct7	-0.00202077347353201	-0.00202077347353201	0
83	2	36	0.19012852	-0.02883865	AB	0	0	0.19364436	-0.090922245	AB	0	0	ct2VSct7	0.0121235300994902	0	0
84	2	37	0.19012852	0.1362983	AA	0.025914194057516	0	0.19364436	0.10484256	AA	0.0203021704319616	0	ct2VSct7	0.0056120236255544	0.0056120236255544	0
85	2	38	0.19012852	-0.11748793	AB	0	0	0.19364436	-0.12670288	AB	0	0	ct2VSct7	0.0021974918589932	0	0
86	2	39	0.19012852	0.18710115	AA	0.035573264739798	0	0.19364436	0.15917461	AA	0.0308232654816996	0	ct2VSct7	0.0047499992580984	0.0047499992580984	0
87	2	40	0.19012852	0.18804056	AA	0.0357518733727712	0	0.19364436	0.16305368	AA	0.0315744255092448	0	ct2VSct7	0.0041774478635264	0.0041774478635264	0
88	2	41	0.19012852	0.18964921	AA	0.0360577236164692	0	0.19364436	0.16808114	AA	0.0325479647833704	0	ct2VSct7	0.00350975883309881	0.0035097588330988	0
89	2	42	0.19012852	0.15865292	AA	0.0301644448732784	0	0.19364436	0.16383915	AA	0.031726527344694	0	ct2VSct7	-0.00156208247141559	-0.0015620824714156	0
90	2	43	0.19012852	-0.1823701	AB	0	0	0.19364436	-0.1487899	AB	0	0	ct2VSct7	-0.005861432245288	0	0
91	2	44	0.19012852	-0.17777604	AB	0	0	0.19364436	-0.14516923	AB	0	0	ct2VSct7	-0.005689092741618	0	0
92	2	45	0.19012852	0.088799464	AA	0.0168833106671133	0	0.19364436	0.12785814	AA	0.0247590076910904	0	ct2VSct7	-0.00787569702397712	-0.0078756970239771	0
93	2	46	0.19012852	-0.083378426	AB	0	0	0.19364436	0.029661138	AA	0.00574371208488168	0	ct2VSct7	-0.0215963288201912	-0.00574371208488168	0
94	2	47	0.19012852	0.15723078	AA	0.0298940554998456	0	0.19364436	0.18247796	AA	0.0353358277783056	0	ct2VSct7	-0.00544177227846	-0.00544177227846	0
95	2	48	0.19012852	0.14162452	AA	0.0269268603833104	0	0.19364436	0.14633107	AA	0.0283361863982652	0	ct2VSct7	-0.0014093260149548	-0.0014093260149548	0
96	2	49	0.19012852	0.047735823	AA	0.00907594137797196	0	0.19364436	0.07442628	AA	0.0144122293577808	0	ct2VSct7	-0.00533628797980884	-0.00533628797980884	0
97	2	50	0.19012852	0.0022084846	AA	0.000419895908440792	0	0.19364436	0.12836667	AA	0.0248574816574812	0	ct2VSct7	-0.0244375857490404	-0.0244375857490404	0
98	3	4	0.14061381	-0.18161297	AB	0	0	0.10585583	-0.13891174	AB	0	0	ct2VSct7	-0.0108326741226715	0	0
99	3	5	0.14061381	-0.18328273	AB	0	0	0.10585583	-0.12533775	AB	0	0	ct2VSct7	-0.0125043514159188	0	0
100	3	6	0.14061381	0.042068575	AA	0.00591542261202075	0	0.10585583	0.059538988	AA	0.00630254899210004	0	ct2VSct7	-0.00038712638007929	-0.00038712638007929	0
101	3	7	0.14061381	-0.00098194839	AB	0	0	0.10585583	0.0088799324	AA	0.000939992614545892	0	ct2VSct7	-0.00107806811888716	-0.000939992614545892	0
102	3	8	0.14061381	-0.044405686	AB	0	0	0.10585583	-0.040057191	AB	0	0	ct2VSct7	-0.00200376549335013	0	0
103	3	9	0.14061381	-0.17344142	AB	0	0	0.10585583	-0.13538413	AB	0	0	ct2VSct7	-0.0100570594280323	0	0
104	3	10	0.14061381	-0.19903151	AB	0	0	0.10585583	-0.1623234	AB	0	0	ct2VSct7	-0.0108037006957311	0	0
105	3	11	0.14061381	-0.1973125	AB	0	0	0.10585583	-0.16864965	AB	0	0	ct2VSct7	-0.0098923137056655	0	0
106	3	12	0.14061381	-0.15190249	AB	0	0	0.10585583	-0.088391378	AB	0	0	ct2VSct7	-0.0120028451843532	0	0
107	3	13	0.14061381	-0.087703852	AB	0	0	0.10585583	-0.088008298	AB	0	0	ct2VSct7	-0.00301618134971878	0	0
108	3	14	0.14061381	-0.1880073	AB	0	0	0.10585583	-0.18830947	AB	0	0	ct2VSct7	-0.0065027675171029	0	0
109	3	15	0.14061381	-0.20745743	AB	0	0	0.10585583	-0.20101347	AB	0	0	ct2VSct7	-0.0078929319370782	0	0
110	3	16	0.14061381	-0.17437581	AB	0	0	0.10585583	-0.20302246	AB	0	0	ct2VSct7	-0.0030285360039943	0	0
111	3	17	0.14061381	-0.14796277	AB	0	0	0.10585583	-0.2024971	AB	0	0	ct2VSct7	0.000629889765239304	0	0
112	3	18	0.14061381	-0.16760507	AB	0	0	0.10585583	-0.20235464	AB	0	0	ct2VSct7	-0.0021471690964655	0	0
113	3	19	0.14061381	-0.14024768	AB	0	0	0.10585583	-0.17403187	AB	0	0	ct2VSct7	-0.0012984725831587	0	0
114	3	20	0.14061381	0.054948016	AA	0.00772644988170096	0	0.10585583	0.026111148	AA	0.00276401724379284	0	ct2VSct7	0.00496243263790812	0.00496243263790812	0
115	3	21	0.14061381	-0.0074197618	AB	0	0	0.10585583	-0.09638506	AB	0	0	ct2VSct7	0.00915959954990934	0	0
116	3	22	0.14061381	-0.15307954	AB	0	0	0.10585583	-0.17188705	AB	0	0	ct2VSct7	-0.0033298510084459	0	0
117	3	23	0.14061381	-0.094298444	AB	0	0	0.10585583	-0.088189629	AB	0	0	ct2VSct7	-0.00392427711272457	0	0
118	3	24	0.14061381	-0.15181406	AB	0	0	0.10585583	-0.17973533	AB	0	0	ct2VSct7	-0.0023211208506947	0	0
119	3	25	0.14061381	-0.14685121	AB	0	0	0.10585583	-0.18355494	AB	0	0	ct2VSct7	-0.0012189476169099	0	0
120	3	26	0.14061381	0.022230333	AA	0.00312589182069873	0	0.10585583	0.022230364	AA	0.00235321363242212	0	ct2VSct7	0.000772678188276611	0.00077267818827661	0
121	3	27	0.14061381	-0.1369298	AB	0	0	0.10585583	-0.12914455	AB	0	0	ct2VSct7	-0.0055835173503115	0	0
122	3	28	0.14061381	-0.19271408	AB	0	0	0.10585583	-0.19425153	AB	0	0	ct2VSct7	-0.0065356040925249	0	0
123	3	29	0.14061381	-0.072474398	AB	0	0	0.10585583	-0.13361659	AB	0	0	ct2VSct7	0.00395319380598332	0	0
124	3	30	0.14061381	-0.19092902	AB	0	0	0.10585583	-0.18384934	AB	0	0	ct2VSct7	-0.007385732461114	0	0
125	3	31	0.14061381	-0.061939482	AB	0	0	0.10585583	-0.071527926	AB	0	0	ct2VSct7	-0.00113789857853784	0	0
126	3	32	0.14061381	0.093314979	AA	0.01312137472726	0	0.10585583	0.092805165	AA	0.00982396776936195	0	ct2VSct7	0.00329740695789804	0.00329740695789805	0
127	3	33	0.14061381	-0.11083278	AB	0	0	0.10585583	-0.13429929	AB	0	0	ct2VSct7	-0.0013682566573311	0	0
128	3	34	0.14061381	-0.17001925	AB	0	0	0.10585583	-0.18321423	AB	0	0	ct2VSct7	-0.0045127601313816	0	0
129	3	35	0.14061381	0.0060066249	AA	0.000844614412429869	0	0.10585583	0.016333056	AA	0.00172894919931648	0	ct2VSct7	-0.000884334786886611	-0.000884334786886611	0
130	3	36	0.14061381	-0.02883865	AB	0	0	0.10585583	-0.090922245	AB	0	0	ct2VSct7	0.00556953725818185	0	0
131	3	37	0.14061381	0.1362983	AA	0.019165423259523	0	0.10585583	0.10484256	AA	0.0110981962081248	0	ct2VSct7	0.0080672270513982	0.0080672270513982	0
132	3	38	0.14061381	-0.11748793	AB	0	0	0.10585583	-0.12670288	AB	0	0	ct2VSct7	-0.0031081869405229	0	0
133	3	39	0.14061381	0.18710115	AA	0.0263090055568815	0	0.10585583	0.15917461	AA	0.0168495604564763	0	ct2VSct7	0.0094594451004052	0.0094594451004052	0
134	3	40	0.14061381	0.18804056	AA	0.0264410995761336	0	0.10585583	0.16305368	AA	0.0172601826309544	0	ct2VSct7	0.0091809169451792	0.0091809169451792	0
135	3	41	0.14061381	0.18964921	AA	0.0266672979815901	0	0.10585583	0.16808114	AA	0.0177923685820462	0	ct2VSct7	0.0088749293995439	0.0088749293995439	0
136	3	42	0.14061381	0.15865292	AA	0.0223087915488252	0	0.10585583	0.16383915	AA	0.0173433292097445	0	ct2VSct7	0.0049654623390807	0.0049654623390807	0
137	3	43	0.14061381	-0.1823701	AB	0	0	0.10585583	-0.1487899	AB	0	0	ct2VSct7	-0.009893476230964	0	0
138	3	44	0.14061381	-0.17777604	AB	0	0	0.10585583	-0.14516923	AB	0	0	ct2VSct7	-0.0096307569790015	0	0
139	3	45	0.14061381	0.088799464	AA	0.0124864309589978	0	0.10585583	0.12785814	AA	0.0135345295319562	0	ct2VSct7	-0.00104809857295836	-0.0010480985729584	0
140	3	46	0.14061381	-0.083378426	AB	0	0	0.10585583	0.029661138	AA	0.00313980438173454	0	ct2VSct7	-0.0148639625333976	-0.00313980438173454	0
141	3	47	0.14061381	0.15723078	AA	0.0221088190250718	0	0.10585583	0.18247796	AA	0.0193163559125068	0	ct2VSct7	0.002792463112565	0.002792463112565	0
142	3	48	0.14061381	0.14162452	AA	0.0199143633466212	0	0.10585583	0.14633107	AA	0.0154899968696381	0	ct2VSct7	0.0044243664769831	0.0044243664769831	0
143	3	49	0.14061381	0.047735823	AA	0.00671231594551563	0	0.10585583	0.07442628	AA	0.0078784556432124	0	ct2VSct7	-0.00116613969769677	-0.00116613969769677	0
144	3	50	0.14061381	0.0022084846	AA	0.000310543433932326	0	0.10585583	0.12836667	AA	0.0135883603971861	0	ct2VSct7	-0.0132778169632538	-0.0132778169632538	0
145	4	5	-0.18161297	-0.18328273	BB	0	0.0332865209450081	-0.13891174	-0.12533775	BB	0	0.017410884940185	ct2VSct7	0.0158756360048231	0	0.0158756360048231
146	4	6	-0.18161297	0.042068575	BA	0	0	-0.13891174	0.059538988	BA	0	0	ct2VSct7	0.000630465571501372	0	0
147	4	7	-0.18161297	-0.00098194839	BB	0	0.000178334563494618	-0.13891174	0.0088799324	BA	0	0	ct2VSct7	0.00141186142426099	0	0.000178334563494618
148	4	8	-0.18161297	-0.044405686	BB	0	0.00806464851934742	-0.13891174	-0.040057191	BB	0	0.00556441410132234	ct2VSct7	0.00250023441802508	0	0.00250023441802508
149	4	9	-0.18161297	-0.17344142	BB	0	0.0314992114072174	-0.13891174	-0.13538413	BB	0	0.0188064450666862	ct2VSct7	0.0126927663405312	0	0.0126927663405312
150	4	10	-0.18161297	-0.19903151	BB	0	0.0361467036546847	-0.13891174	-0.1623234	BB	0	0.022548625936716	ct2VSct7	0.0135980777179687	0	0.0135980777179687
151	4	11	-0.18161297	-0.1973125	BB	0	0.035834509143125	-0.13891174	-0.16864965	BB	0	0.023427416331891	ct2VSct7	0.012407092811234	0	0.012407092811234
152	4	12	-0.18161297	-0.15190249	BB	0	0.0275874623592953	-0.13891174	-0.088391378	BB	0	0.0122786001189777	ct2VSct7	0.0153088622403176	0	0.0153088622403176
153	4	13	-0.18161297	-0.087703852	BB	0	0.0159281570421604	-0.13891174	-0.088008298	BB	0	0.0122253858096185	ct2VSct7	0.00370277123254192	0	0.0037027712325419
154	4	14	-0.18161297	-0.1880073	BB	0	0.034144564134681	-0.13891174	-0.18830947	BB	0	0.0261583961361778	ct2VSct7	0.0079861679985032	0	0.0079861679985032
155	4	15	-0.18161297	-0.20745743	BB	0	0.0376769600108671	-0.13891174	-0.20101347	BB	0	0.0279231308811378	ct2VSct7	0.0097538291297293	0	0.0097538291297293
156	4	16	-0.18161297	-0.17437581	BB	0	0.0316689087502557	-0.13891174	-0.20302246	BB	0	0.0282022031776804	ct2VSct7	0.0034667055725753	0	0.0034667055725753
157	4	17	-0.18161297	-0.14796277	BB	0	0.0268719581091269	-0.13891174	-0.2024971	BB	0	0.028129224505954	ct2VSct7	-0.0012572663968271	0	-0.0012572663968271
158	4	18	-0.18161297	-0.16760507	BB	0	0.0304392545497579	-0.13891174	-0.20235464	BB	0	0.0281094351394736	ct2VSct7	0.0023298194102843	0	0.0023298194102843
159	4	19	-0.18161297	-0.14024768	BB	0	0.0254707977004096	-0.13891174	-0.17403187	BB	0	0.0241750698771538	ct2VSct7	0.0012957278232558	0	0.0012957278232558
160	4	20	-0.18161297	0.054948016	BA	0	0	-0.13891174	0.026111148	BA	0	0	ct2VSct7	-0.00635212737929	0	0
161	4	21	-0.18161297	-0.0074197618	BB	0	0.00134752497719055	-0.13891174	-0.09638506	BB	0	0.0133890163946044	ct2VSct7	-0.0120414914174139	0	-0.0120414914174138
162	4	22	-0.18161297	-0.15307954	BB	0	0.0278012299056338	-0.13891174	-0.17188705	BB	0	0.023877129198967	ct2VSct7	0.0039241007066668	0	0.0039241007066668
163	4	23	-0.18161297	-0.094298444	BB	0	0.0171258204812187	-0.13891174	-0.088189629	BB	0	0.0122505748143445	ct2VSct7	0.00487524566687422	0	0.0048752456668742
164	4	24	-0.18161297	-0.15181406	BB	0	0.0275714023243582	-0.13891174	-0.17973533	BB	0	0.0249673474297742	ct2VSct7	0.002604054894584	0	0.002604054894584
165	4	25	-0.18161297	-0.14685121	BB	0	0.0266700843961937	-0.13891174	-0.18355494	BB	0	0.0254979361009956	ct2VSct7	0.0011721482951981	0	0.0011721482951981
166	4	26	-0.18161297	0.022230333	BA	0	0	-0.13891174	0.022230364	BA	0	0	ct2VSct7	-0.000949258256145651	0	0
167	4	27	-0.18161297	-0.1369298	BB	0	0.024868227659506	-0.13891174	-0.12914455	BB	0	0.017939694152017	ct2VSct7	0.006928533507489	0	0.006928533507489
168	4	28	-0.18161297	-0.19271408	BB	0	0.0349993764296176	-0.13891174	-0.19425153	BB	0	0.0269838180299622	ct2VSct7	0.0080155583996554	0	0.0080155583996554
169	4	29	-0.18161297	-0.072474398	BB	0	0.0131622906697421	-0.13891174	-0.13361659	BB	0	0.0185609130097666	ct2VSct7	-0.00539862234002454	0	-0.0053986223400245
170	4	30	-0.18161297	-0.19092902	BB	0	0.0346751863813894	-0.13891174	-0.18384934	BB	0	0.0255388317172516	ct2VSct7	0.0091363546641378	0	0.0091363546641378
171	4	31	-0.18161297	-0.061939482	BB	0	0.0112490132862815	-0.13891174	-0.071527926	BB	0	0.00993606865925124	ct2VSct7	0.0013129446270303	0	0.00131294462703026
172	4	32	-0.18161297	0.093314979	BA	0	0	-0.13891174	0.092805165	BA	0	0	ct2VSct7	-0.00405548353054053	0	0
173	4	33	-0.18161297	-0.11083278	BB	0	0.0201286703491566	-0.13891174	-0.13429929	BB	0	0.0186557480546646	ct2VSct7	0.001472922294492	0	0.001472922294492
174	4	34	-0.18161297	-0.17001925	BB	0	0.0308777009496725	-0.13891174	-0.18321423	BB	0	0.0254506074820602	ct2VSct7	0.0054270934676123	0	0.0054270934676123
175	4	35	-0.18161297	0.0060066249	BA	0	0	-0.13891174	0.016333056	BA	0	0	ct2VSct7	0.00117797224071249	0	0
176	4	36	-0.18161297	-0.02883865	BB	0	0.0052374728772905	-0.13891174	-0.090922245	BB	0	0.0126301672576563	ct2VSct7	-0.0073926943803658	0	-0.0073926943803658
177	4	37	-0.18161297	0.1362983	BA	0	0	-0.13891174	0.10484256	BA	0	0	ct2VSct7	-0.0101896766332966	0	0
178	4	38	-0.18161297	-0.11748793	BB	0	0.0213373319064521	-0.13891174	-0.12670288	BB	0	0.0176005175238112	ct2VSct7	0.0037368143826409	0	0.0037368143826409
179	4	39	-0.18161297	0.18710115	BA	0	0	-0.13891174	0.15917461	BA	0	0	ct2VSct7	-0.0118687735029941	0	0
180	4	40	-0.18161297	0.18804056	BA	0	0	-0.13891174	0.16305368	BA	0	0	ct2VSct7	-0.01150053417986	0	0
