k	i	j	iscore_ct1	jscore_ct1	AB_ct1	A0score_ct1	B0score_ct1	iscore_ct2	jscore_ct2	AB_ct2	A0score_ct2	B0score_ct2	CellTypeID	ABchange	A0change	B0change
54	2	7	0.18921714	0.0050526869	AA	0.000956054964533466	0	0.21577221	0.0989969	AA	0.021360779896149	0	ct4VSct5	-0.0204047249316155	-0.0204047249316155	0
55	2	8	0.18921714	-0.010054963	AB	0	0	0.21577221	0.0099884727	AA	0.00215523482900367	0	ct4VSct5	-0.00405780617066949	-0.00215523482900367	0
56	2	9	0.18921714	-0.14838386	AB	0	0	0.21577221	-0.1274323	AB	0	0	ct4VSct5	-0.000580420614977404	0	0
57	2	10	0.18921714	-0.18504188	AB	0	0	0.21577221	-0.18691438	AB	0	0	ct4VSct5	0.0053178335395566	0	0
58	2	11	0.18921714	-0.18540987	AB	0	0	0.21577221	-0.16241039	AB	0	0	ct4VSct5	-3.90765519099057e-05	0	0
59	2	12	0.18921714	-0.13463165	AB	0	0	0.21577221	0.017687445	AA	0.00381645909690345	0	ct4VSct5	-0.0292910748633844	-0.00381645909690345	0
60	2	13	0.18921714	-1.3994537e-05	AB	0	0	0.21577221	0.09036246	AA	0.0194977076952366	0	ct4VSct5	-0.0195003557015034	-0.0194977076952366	0
61	2	14	0.18921714	-0.19444767	AB	0	0	0.21577221	-0.19910875	AB	0	0	ct4VSct5	0.0061693030207737	0	0
62	2	15	0.18921714	-0.20818817	AB	0	0	0.21577221	-0.22389707	AB	0	0	ct4VSct5	0.0089179954971909	0	0
63	2	16	0.18921714	-0.18710877	AB	0	0	0.21577221	-0.10668783	AB	0	0	ct4VSct5	-0.0123839174691135	0	0
64	2	17	0.18921714	-0.18609775	AB	0	0	0.21577221	-0.16114704	AB	0	0	ct4VSct5	-0.000441831059676601	0	0
65	2	18	0.18921714	-0.19291348	AB	0	0	0.21577221	-0.12908324	AB	0	0	ct4VSct5	-0.0086499609842868	0	0
66	2	19	0.18921714	-0.15302515	AB	0	0	0.21577221	-0.082187458	AB	0	0	ct4VSct5	-0.0112212117841288	0	0
67	2	20	0.18921714	0.067270407	AA	0.012728714019176	0	0.21577221	0.10462359	AA	0.0225748632324339	0	ct4VSct5	-0.00984614921325792	-0.0098461492132579	0
68	2	21	0.18921714	-0.092687347	AB	0	0	0.21577221	0.021771407	AA	0.00469766460319947	0	ct4VSct5	-0.0222356993167271	-0.00469766460319947	0
69	2	22	0.18921714	-0.19244915	AB	0	0	0.21577221	-0.16762484	AB	0	0	ct4VSct5	-0.000245895580734609	0	0
70	2	23	0.18921714	-0.082904505	AB	0	0	0.21577221	0.045727801	AA	0.00986678868021021	0	ct4VSct5	-0.0255537420094259	-0.00986678868021021	0
71	2	24	0.18921714	-0.18756089	AB	0	0	0.21577221	-0.072285174	AB	0	0	ct4VSct5	-0.0198926034374401	0	0
72	2	25	0.18921714	-0.176658	AB	0	0	0.21577221	-0.023054218	AB	0	0	ct4VSct5	-0.0284522619504382	0	0
73	2	26	0.18921714	0.046911147	AA	0.00887639306945958	0	0.21577221	0.11066115	AA	0.0238776008966415	0	ct4VSct5	-0.0150012078271819	-0.0150012078271819	0
74	2	27	0.18921714	-0.12160587	AB	0	0	0.21577221	-0.057726404	AB	0	0	ct4VSct5	-0.010554161162179	0	0
75	2	28	0.18921714	-0.20294332	AB	0	0	0.21577221	-0.20989674	AB	0	0	ct4VSct5	0.0068895288690906	0	0
76	2	29	0.18921714	-0.11742039	AB	0	0	0.21577221	-0.061097665	AB	0	0	ct4VSct5	-0.00903477217059495	0	0
77	2	30	0.18921714	-0.18628952	AB	0	0	0.21577221	-0.17611978	AB	0	0	ct4VSct5	0.00275258396894101	0	0
78	2	31	0.18921714	-0.026242096	AB	0	0	0.21577221	0.0086151607	AA	0.00185891226374415	0	ct4VSct5	-0.00682436661646959	-0.00185891226374415	0
79	2	32	0.18921714	0.11104545	AA	0.021011702459013	0	0.21577221	0.13175122	AA	0.0284282519095962	0	ct4VSct5	-0.0074165494505832	-0.0074165494505832	0
80	2	33	0.18921714	-0.13439603	AB	0	0	0.21577221	-0.13591568	AB	0	0	ct4VSct5	0.0038967942232986	0	0
81	2	34	0.18921714	-0.19089042	AB	0	0	0.21577221	-0.20408624	AB	0	0	ct4VSct5	0.0079163997095916	0	0
82	2	35	0.18921714	-0.0071459731	AB	0	0	0.21577221	0.085631547	AA	0.0184769081419089	0	ct4VSct5	-0.0198290487344078	-0.0184769081419089	0
83	2	36	0.18921714	-0.09546514	AB	0	0	0.21577221	0.054590767	AA	0.0117791704411851	0	ct4VSct5	-0.0298428112016847	-0.0117791704411851	0
84	2	37	0.18921714	0.078333614	AA	0.014822062406944	0	0.21577221	0.13175867	AA	0.0284298594125607	0	ct4VSct5	-0.0136077970056167	-0.0136077970056167	0
85	2	38	0.18921714	-0.12562377	AB	0	0	0.21577221	-0.14552101	AB	0	0	ct4VSct5	0.0076292194537143	0	0
86	2	39	0.18921714	0.15790873	AA	0.0298790382716322	0	0.21577221	0.21221508	AA	0.0457901168069268	0	ct4VSct5	-0.0159110785352946	-0.0159110785352946	0
87	2	40	0.18921714	0.17291261	AA	0.0327180295341354	0	0.21577221	0.22661106	AA	0.0488963692266426	0	ct4VSct5	-0.0161783396925072	-0.0161783396925072	0
88	2	41	0.18921714	0.18335729	AA	0.0346943420119506	0	0.21577221	0.22850003	AA	0.0493039564581663	0	ct4VSct5	-0.0146096144462157	-0.0146096144462157	0
89	2	42	0.18921714	0.1628178	AA	0.030807918457092	0	0.21577221	0.1785571	AA	0.038527660078191	0	ct4VSct5	-0.007719741621099	-0.007719741621099	0
90	2	43	0.18921714	-0.17132332	AB	0	0	0.21577221	-0.20891748	AB	0	0	ct4VSct5	0.012661277741526	0	0
91	2	44	0.18921714	-0.16783001	AB	0	0	0.21577221	-0.20660961	AB	0	0	ct4VSct5	0.0128242976585667	0	0
92	2	45	0.18921714	0.14089042	AA	0.0266588823257988	0	0.21577221	0.11991098	AA	0.0258734571578658	0	ct4VSct5	0.000785425167933	0.000785425167933	0
93	2	46	0.18921714	-0.10152237	AB	0	0	0.21577221	-0.14745745	AB	0	0	ct4VSct5	0.0126074473700427	0	0
94	2	47	0.18921714	0.15886527	AA	0.0300600320347278	0	0.21577221	0.064093326	AA	0.0138295585972705	0	ct4VSct5	0.0162304734374573	0.0162304734374573	0
95	2	48	0.18921714	0.09525499	AA	0.0180238767785286	0	0.21577221	0.036016928	AA	0.00777145215197088	0	ct4VSct5	0.0102524246265577	0.0102524246265577	0
96	2	49	0.18921714	-0.01745302	AB	0	0	0.21577221	-0.058781142	AB	0	0	ct4VSct5	0.00938092638690102	0	0
97	2	50	0.18921714	0.053211025	AA	0.0100684379669685	0	0.21577221	-0.027794689	AB	0	0	ct4VSct5	0.0160657594387612	0.0100684379669685	0
98	3	4	0.042118739	-0.16005197	AB	0	0	0.16017422	-0.16747195	AB	0	0	ct4VSct5	0.0200835018122632	0	0
99	3	5	0.042118739	-0.15949981	AB	0	0	0.16017422	-0.14763435	AB	0	0	ct4VSct5	0.0169292859885174	0	0
100	3	6	0.042118739	0.07341805	AA	0.00309227568583895	0	0.16017422	0.12247223	AA	0.0196168939119106	0	ct4VSct5	-0.0165246182260717	-0.0165246182260716	0
101	3	7	0.042118739	0.0050526869	AA	0.000212812800789819	0	0.16017422	0.0989969	AA	0.015856751239918	0	ct4VSct5	-0.0156439384391282	-0.0156439384391282	0
102	3	8	0.042118739	-0.010054963	AB	0	0	0.16017422	0.0099884727	AA	0.00159989582371379	0	ct4VSct5	-0.00202339818596545	-0.00159989582371379	0
103	3	9	0.042118739	-0.14838386	AB	0	0	0.16017422	-0.1274323	AB	0	0	ct4VSct5	0.0141616281841535	0	0
104	3	10	0.042118739	-0.18504188	AB	0	0	0.16017422	-0.18691438	AB	0	0	ct4VSct5	0.0221451343754943	0	0
105	3	11	0.042118739	-0.18540987	AB	0	0	0.16017422	-0.16241039	AB	0	0	ct4VSct5	0.0182047276155919	0	0
106	3	12	0.042118739	-0.13463165	AB	0	0	0.16017422	0.017687445	AA	0.0028330727066679	0	ct4VSct5	-0.00850358803415725	-0.0028330727066679	0
107	3	13	0.042118739	-1.3994537e-05	AB	0	0	0.16017422	0.09036246	AA	0.0144737365477812	0	ct4VSct5	-0.0144743259800325	-0.0144737365477812	0
108	3	14	0.042118739	-0.19444767	AB	0	0	0.16017422	-0.19910875	AB	0	0	ct4VSct5	0.0237021980645369	0	0
109	3	15	0.042118739	-0.20818817	AB	0	0	0.16017422	-0.22389707	AB	0	0	ct4VSct5	0.0270939153524178	0	0
110	3	16	0.042118739	-0.18710877	AB	0	0	0.16017422	-0.10668783	AB	0	0	ct4VSct5	0.00920785450550157	0	0
111	3	17	0.042118739	-0.18609775	AB	0	0	0.16017422	-0.16114704	AB	0	0	ct4VSct5	0.0179733988765715	0	0
112	3	18	0.042118739	-0.19291348	AB	0	0	0.16017422	-0.12908324	AB	0	0	ct4VSct5	0.0125505347683711	0	0
113	3	19	0.042118739	-0.15302515	AB	0	0	0.16017422	-0.082187458	AB	0	0	ct4VSct5	0.00671908562564691	0	0
114	3	20	0.042118739	0.067270407	AA	0.00283334471485677	0	0.16017422	0.10462359	AA	0.0167580019218498	0	ct4VSct5	-0.013924657206993	-0.013924657206993	0
115	3	21	0.042118739	-0.092687347	AB	0	0	0.16017422	0.021771407	AA	0.00348721813452754	0	ct4VSct5	-0.00739109231142297	-0.00348721813452754	0
116	3	22	0.042118739	-0.19244915	AB	0	0	0.16017422	-0.16762484	AB	0	0	ct4VSct5	0.018743462480003	0	0
117	3	23	0.042118739	-0.082904505	AB	0	0	0.16017422	0.045727801	AA	0.00732441485749022	0	ct4VSct5	-0.0108162480655094	-0.00732441485749022	0
118	3	24	0.042118739	-0.18756089	AB	0	0	0.16017422	-0.072285174	AB	0	0	ct4VSct5	0.00367839319049657	0	0
119	3	25	0.042118739	-0.176658	AB	0	0	0.16017422	-0.023054218	AB	0	0	ct4VSct5	-0.00374792080840204	0	0
120	3	26	0.042118739	0.046911147	AA	0.00197583835668363	0	0.16017422	0.11066115	AA	0.017725063385553	0	ct4VSct5	-0.0157492250288694	-0.0157492250288694	0
121	3	27	0.042118739	-0.12160587	AB	0	0	0.16017422	-0.057726404	AB	0	0	ct4VSct5	0.00412439583470695	0	0
122	3	28	0.042118739	-0.20294332	AB	0	0	0.16017422	-0.20989674	AB	0	0	ct4VSct5	0.0250723298831693	0	0
123	3	29	0.042118739	-0.11742039	AB	0	0	0.16017422	-0.061097665	AB	0	0	ct4VSct5	0.00484067207550809	0	0
124	3	30	0.042118739	-0.18628952	AB	0	0	0.16017422	-0.17611978	AB	0	0	ct4VSct5	0.0203635687167563	0	0
125	3	31	0.042118739	-0.026242096	AB	0	0	0.16017422	0.0086151607	AA	0.00137992664529715	0	ct4VSct5	-0.0024852106375341	-0.00137992664529715	0
126	3	32	0.042118739	0.11104545	AA	0.00467709432568755	0	0.16017422	0.13175122	AA	0.0211031488975484	0	ct4VSct5	-0.0164260545718609	-0.0164260545718608	0
127	3	33	0.042118739	-0.13439603	AB	0	0	0.16017422	-0.13591568	AB	0	0	ct4VSct5	0.0161095967195634	0	0
128	3	34	0.042118739	-0.19089042	AB	0	0	0.16017422	-0.20408624	AB	0	0	ct4VSct5	0.0246492905271524	0	0
129	3	35	0.042118739	-0.0071459731	AB	0	0	0.16017422	0.085631547	AA	0.0137159662481183	0	ct4VSct5	-0.0140169456240183	-0.0137159662481183	0
130	3	36	0.042118739	-0.09546514	AB	0	0	0.16017422	0.054590767	AA	0.00874403352342674	0	ct4VSct5	-0.0127649048386852	-0.00874403352342674	0
131	3	37	0.042118739	0.078333614	AA	0.00329931304299275	0	0.16017422	0.13175867	AA	0.0211043421954874	0	ct4VSct5	-0.0178050291524947	-0.0178050291524946	0
132	3	38	0.042118739	-0.12562377	AB	0	0	0.16017422	-0.14552101	AB	0	0	ct4VSct5	0.0180175994895362	0	0
133	3	39	0.042118739	0.15790873	AA	0.00665091658469147	0	0.16017422	0.21221508	AA	0.0339913849112376	0	ct4VSct5	-0.0273404683265461	-0.0273404683265461	0
134	3	40	0.042118739	0.17291261	AA	0.00728286109039879	0	0.16017422	0.22661106	AA	0.0362972497788732	0	ct4VSct5	-0.0290143886884744	-0.0290143886884744	0
135	3	41	0.042118739	0.18335729	AA	0.00772277784125731	0	0.16017422	0.22850003	AA	0.0365998140752266	0	ct4VSct5	-0.0288770362339693	-0.0288770362339693	0
136	3	42	0.042118739	0.1628178	AA	0.0068576804227542	0	0.16017422	0.1785571	AA	0.028600244217962	0	ct4VSct5	-0.0217425637952078	-0.0217425637952078	0
137	3	43	0.042118739	-0.17132332	AB	0	0	0.16017422	-0.20891748	AB	0	0	ct4VSct5	0.0262472722036721	0	0
138	3	44	0.042118739	-0.16783001	AB	0	0	0.16017422	-0.20660961	AB	0	0	ct4VSct5	0.0260247447386968	0	0
139	3	45	0.042118739	0.14089042	AA	0.00593412682758038	0	0.16017422	0.11991098	AA	0.0192066476909356	0	ct4VSct5	-0.0132725208633552	-0.0132725208633552	0
140	3	46	0.042118739	-0.10152237	AB	0	0	0.16017422	-0.14745745	AB	0	0	ct4VSct5	0.0193428878322476	0	0
141	3	47	0.042118739	0.15886527	AA	0.00669120484329453	0	0.16017422	0.064093326	AA	0.0102660984992557	0	ct4VSct5	-0.00357489365596119	-0.00357489365596117	0
142	3	48	0.042118739	0.09525499	AA	0.00401202006225761	0	0.16017422	0.036016928	AA	0.00576898334919616	0	ct4VSct5	-0.00175696328693855	-0.00175696328693855	0
143	3	49	0.042118739	-0.01745302	AB	0	0	0.16017422	-0.058781142	AB	0	0	ct4VSct5	0.00868012437641746	0	0
144	3	50	0.042118739	0.053211025	AA	0.00224118127389748	0	0.16017422	-0.027794689	AB	0	0	ct4VSct5	0.00669317390461506	0.00224118127389748	0
145	4	5	-0.16005197	-0.15949981	BB	0	0.0255282588051257	-0.16747195	-0.14763435	BB	0	0.0247246124814825	ct4VSct5	0.000803646323643197	0	0.000803646323643201
146	4	6	-0.16005197	0.07341805	BA	0	0	-0.16747195	0.12247223	BA	0	0	ct4VSct5	0.00875995964289	0	0
147	4	7	-0.16005197	0.0050526869	BA	0	0	-0.16747195	0.0989969	BA	0	0	ct4VSct5	0.0157705113948168	0	0
148	4	8	-0.16005197	-0.010054963	BB	0	0.00160931663642711	-0.16747195	0.0099884727	BA	0	0	ct4VSct5	0.00328210563701788	0	0.00160931663642711
149	4	9	-0.16005197	-0.14838386	BB	0	0.0237491291092042	-0.16747195	-0.1274323	BB	0	0.021341335773985	ct4VSct5	0.0024077933352192	0	0.0024077933352192
150	4	10	-0.16005197	-0.18504188	BB	0	0.0296163174265036	-0.16747195	-0.18691438	BB	0	0.031302915701641	ct4VSct5	-0.00168659827513741	0	-0.0016865982751374
151	4	11	-0.16005197	-0.18540987	BB	0	0.0296752149509439	-0.16747195	-0.16241039	BB	0	0.0271991847135605	ct4VSct5	0.0024760302373834	0	0.0024760302373834
152	4	12	-0.16005197	-0.13463165	BB	0	0.0215480608068505	-0.16747195	0.017687445	BA	0	0	ct4VSct5	0.0245102117115182	0	0.0215480608068505
153	4	13	-0.16005197	-1.3994537e-05	BB	0	2.23985321608789e-06	-0.16747195	0.09036246	BA	0	0	ct4VSct5	0.0151354172362131	0	2.23985321608789e-06
154	4	14	-0.16005197	-0.19444767	BB	0	0.0311217326454099	-0.16747195	-0.19910875	BB	0	0.0333451306245625	ct4VSct5	-0.0022233979791526	0	-0.0022233979791526
155	4	15	-0.16005197	-0.20818817	BB	0	0.0333209267391949	-0.16747195	-0.22389707	BB	0	0.0374964789121865	ct4VSct5	-0.0041755521729916	0	-0.0041755521729916
156	4	16	-0.16005197	-0.18710877	BB	0	0.0299471272427769	-0.16747195	-0.10668783	BB	0	0.0178672189313685	ct4VSct5	0.0120799083114084	0	0.0120799083114084
157	4	17	-0.16005197	-0.18609775	BB	0	0.0297853115000675	-0.16747195	-0.16114704	BB	0	0.026987609025528	ct4VSct5	0.0027977024745395	0	0.0027977024745395
158	4	18	-0.16005197	-0.19291348	BB	0	0.0308761825135556	-0.16747195	-0.12908324	BB	0	0.021617821915118	ct4VSct5	0.0092583605984376	0	0.0092583605984376
159	4	19	-0.16005197	-0.15302515	BB	0	0.0244919767170455	-0.16747195	-0.082187458	BB	0	0.0137640938568031	ct4VSct5	0.0107278828602424	0	0.0107278828602424
160	4	20	-0.16005197	0.067270407	BA	0	0	-0.16747195	0.10462359	BA	0	0	ct4VSct5	0.00675475547024871	0	0
161	4	21	-0.16005197	-0.092687347	BB	0	0.0148347924814236	-0.16747195	0.021771407	BA	0	0	ct4VSct5	0.0184808924659572	0	0.0148347924814236
162	4	22	-0.16005197	-0.19244915	BB	0	0.0308018655823255	-0.16747195	-0.16762484	BB	0	0.028072458823238	ct4VSct5	0.0027294067590875	0	0.0027294067590875
163	4	23	-0.16005197	-0.082904505	BB	0	0.0132690293471248	-0.16747195	0.045727801	BA	0	0	ct4VSct5	0.0209271533498068	0	0.0132690293471248
164	4	24	-0.16005197	-0.18756089	BB	0	0.0300194899394533	-0.16747195	-0.072285174	BB	0	0.0121057390458693	ct4VSct5	0.017913750893584	0	0.017913750893584
165	4	25	-0.16005197	-0.176658	BB	0	0.02827446091626	-0.16747195	-0.023054218	BB	0	0.0038609348441851	ct4VSct5	0.0244135260720749	0	0.0244135260720749
166	4	26	-0.16005197	0.046911147	BA	0	0	-0.16747195	0.11066115	BA	0	0	ct4VSct5	0.0110244170874329	0	0
167	4	27	-0.16005197	-0.12160587	BB	0	0.0194632590570639	-0.16747195	-0.057726404	BB	0	0.0096675534443678	ct4VSct5	0.0097957056126961	0	0.0097957056126961
168	4	28	-0.16005197	-0.20294332	BB	0	0.0324814781643404	-0.16747195	-0.20989674	BB	0	0.035151816346443	ct4VSct5	-0.0026703381821026	0	-0.0026703381821026
169	4	29	-0.16005197	-0.11742039	BB	0	0.0187933647376683	-0.16747195	-0.061097665	BB	0	0.0102321450979968	ct4VSct5	0.00856121963967155	0	0.0085612196396715
170	4	30	-0.16005197	-0.18628952	BB	0	0.0298160046663544	-0.16747195	-0.17611978	BB	0	0.029495122990171	ct4VSct5	0.000320881676183393	0	0.0003208816761834
171	4	31	-0.16005197	-0.026242096	BB	0	0.00420009916172912	-0.16747195	0.0086151607	BA	0	0	ct4VSct5	0.00564289692372148	0	0.00420009916172912
172	4	32	-0.16005197	0.11104545	BA	0	0	-0.16747195	0.13175122	BA	0	0	ct4VSct5	0.0042915906962425	0	0
173	4	33	-0.16005197	-0.13439603	BB	0	0.0215103493616791	-0.16747195	-0.13591568	BB	0	0.022762063965176	ct4VSct5	-0.00125171460349691	0	-0.0012517146034969
174	4	34	-0.16005197	-0.19089042	BB	0	0.0305523877751274	-0.16747195	-0.20408624	BB	0	0.034178720580968	ct4VSct5	-0.0036263328058406	0	-0.0036263328058406
175	4	35	-0.16005197	-0.0071459731	BB	0	0.00114372707222201	-0.16747195	0.085631547	BA	0	0	ct4VSct5	0.0154846092298287	0	0.00114372707222201
176	4	36	-0.16005197	-0.09546514	BB	0	0.0152793837233258	-0.16747195	0.054590767	BA	0	0	ct4VSct5	0.0244218059248114	0	0.0152793837233258
177	4	37	-0.16005197	0.078333614	BA	0	0	-0.16747195	0.13175867	BA	0	0	ct4VSct5	0.00952843215638692	0	0
