k	i	j	iscore_ct1	jscore_ct1	AB_ct1	A0score_ct1	B0score_ct1	iscore_ct2	jscore_ct2	AB_ct2	A0score_ct2	B0score_ct2	CellTypeID	ABchange	A0change	B0change
21	1	22	0.16796124	-0.15076104	AB	0	0	0.12997185	-0.19244915	AB	0	0	ct3VSct4	-0.000309039165662103	0	0
22	1	23	0.16796124	-0.014486541	AB	0	0	0.12997185	-0.082904505	AB	0	0	ct3VSct4	0.00834207449851341	0	0
23	1	24	0.16796124	-0.15360689	AB	0	0	0.12997185	-0.18756089	AB	0	0	ct3VSct4	-0.0014223678559971	0	0
24	1	25	0.16796124	-0.17528898	AB	0	0	0.12997185	-0.176658	AB	0	0	ct3VSct4	-0.0064811873618352	0	0
25	1	26	0.16796124	0.034817162	AA	0.00584793370280088	0	0.12997185	0.046911147	AA	0.00609712856121195	0	ct3VSct4	-0.00024919485841107	-0.00024919485841107	0
26	1	27	0.16796124	-0.13150274	AB	0	0	0.12997185	-0.12160587	AB	0	0	ct3VSct4	-0.0062820233790381	0	0
27	1	28	0.16796124	-0.19158984	AB	0	0	0.12997185	-0.20294332	AB	0	0	ct3VSct4	-0.0058027483522596	0	0
28	1	29	0.16796124	-0.12514643	AB	0	0	0.12997185	-0.11742039	AB	0	0	ct3VSct4	-0.0057584042483517	0	0
29	1	30	0.16796124	-0.18395331	AB	0	0	0.12997185	-0.18628952	AB	0	0	ct3VSct4	-0.00668463249969241	0	0
30	1	31	0.16796124	-0.079477947	AB	0	0	0.12997185	-0.026242096	AB	0	0	ct3VSct4	-0.00993848076577668	0	0
31	1	32	0.16796124	0.11143501	AA	0.0187167624590124	0	0.12997185	0.11104545	AA	0.0144327825705825	0	ct3VSct4	0.0042839798884299	0.0042839798884299	0
32	1	33	0.16796124	-0.083578057	AB	0	0	0.12997185	-0.13439603	AB	0	0	ct3VSct4	0.00342982656124482	0	0
33	1	34	0.16796124	-0.14780161	AB	0	0	0.12997185	-0.19089042	AB	0	0	ct3VSct4	-1.45606549194002e-05	0	0
34	1	35	0.16796124	0.046479583	AA	0.00780676839536292	0	0.12997185	-0.0071459731	AB	0	0	ct3VSct4	0.00873554373922016	0.00780676839536292	0
35	1	36	0.16796124	-0.059539951	AB	0	0	0.12997185	-0.09546514	AB	0	0	ct3VSct4	0.00240737685680976	0	0
36	1	37	0.16796124	0.13002355	AA	0.021838916687202	0	0.12997185	0.078333614	AA	0.0101811647287659	0	ct3VSct4	0.0116577519584361	0.0116577519584361	0
37	1	38	0.16796124	-0.090405284	AB	0	0	0.12997185	-0.12562377	AB	0	0	ct3VSct4	0.00114297018768234	0	0
38	1	39	0.16796124	0.17347666	AA	0.0291373549246584	0	0.12997185	0.15790873	AA	0.0205236897692505	0	ct3VSct4	0.0086136651554079	0.0086136651554079	0
39	1	40	0.16796124	0.17695382	AA	0.0297213830299368	0	0.12997185	0.17291261	AA	0.0224737718100285	0	ct3VSct4	0.0072476112199083	0.0072476112199083	0
40	1	41	0.16796124	0.17829669	AA	0.0299469331402956	0	0.12997185	0.18335729	AA	0.0238312861922865	0	ct3VSct4	0.0061156469480091	0.0061156469480091	0
41	1	42	0.16796124	0.14756948	AA	0.0247859528469552	0	0.12997185	0.1628178	AA	0.02116173067893	0	ct3VSct4	0.0036242221680252	0.0036242221680252	0
42	1	43	0.16796124	-0.16357241	AB	0	0	0.12997185	-0.17132332	AB	0	0	ct3VSct4	-0.0052066159648464	0	0
43	1	44	0.16796124	-0.17446408	AB	0	0	0.12997185	-0.16783001	AB	0	0	ct3VSct4	-0.0074900263270407	0	0
44	1	45	0.16796124	0.066227762	AA	0.0111236970279449	0	0.12997185	0.14089042	AA	0.018311788534677	0	ct3VSct4	-0.00718809150673212	-0.0071880915067321	0
45	1	46	0.16796124	-0.032986415	AB	0	0	0.12997185	-0.10152237	AB	0	0	ct3VSct4	0.0076546110787299	0	0
46	1	47	0.16796124	0.17300806	AA	0.0290586482875944	0	0.12997185	0.15886527	AA	0.0206480130426495	0	ct3VSct4	0.0084106352449449	0.0084106352449449	0
47	1	48	0.16796124	0.15073365	AA	0.025317410763726	0	0.12997185	0.09525499	AA	0.0123804672720315	0	ct3VSct4	0.0129369434916945	0.0129369434916945	0
48	1	49	0.16796124	0.083039757	AA	0.0139474605550187	0	0.12997185	-0.01745302	AB	0	0	ct3VSct4	0.0162158618525057	0.0139474605550187	0
49	1	50	0.16796124	0.088158697	AA	0.0148072440649043	0	0.12997185	0.053211025	AA	0.00691593535964625	0	ct3VSct4	0.00789130870525803	0.00789130870525805	0
50	2	3	0.19104093	0.1009407	AA	0.019283805202851	0	0.18921714	0.042118739	AA	0.00796958733398646	0	ct3VSct4	0.0113142178688645	0.0113142178688645	0
51	2	4	0.19104093	-0.16271872	AB	0	0	0.18921714	-0.16005197	AB	0	0	ct3VSct4	-0.000801359582443803	0	0
52	2	5	0.19104093	-0.15626544	AB	0	0	0.18921714	-0.15949981	AB	0	0	ct3VSct4	0.000327002894284199	0	0
53	2	6	0.19104093	0.077304897	AA	0.0147683994164342	0	0.18921714	0.07341805	AA	0.013891953445377	0	ct3VSct4	0.00087644597105721	0.0008764459710572	0
54	2	7	0.19104093	0.051912599	AA	0.00991743119167707	0	0.18921714	0.0050526869	AA	0.000956054964533466	0	ct3VSct4	0.0089613762271436	0.0089613762271436	0
55	2	8	0.19104093	0.009518961	AA	0.00181851116207373	0	0.18921714	-0.010054963	AB	0	0	ct3VSct4	0.00372108250373955	0.00181851116207373	0
56	2	9	0.19104093	-0.15743553	AB	0	0	0.18921714	-0.14838386	AB	0	0	ct3VSct4	-0.0019998604548825	0	0
57	2	10	0.19104093	-0.19242186	AB	0	0	0.18921714	-0.18504188	AB	0	0	ct3VSct4	-0.0017473557729066	0	0
58	2	11	0.19104093	-0.19638166	AB	0	0	0.18921714	-0.18540987	AB	0	0	ct3VSct4	-0.002434209632172	0	0
59	2	12	0.19104093	-0.16028141	AB	0	0	0.18921714	-0.13463165	AB	0	0	ct3VSct4	-0.0051456938616303	0	0
60	2	13	0.19104093	-0.11455982	AB	0	0	0.18921714	-1.3994537e-05	AB	0	0	ct3VSct4	-0.0218829665471658	0	0
61	2	14	0.19104093	-0.19694965	AB	0	0	0.18921714	-0.19444767	AB	0	0	ct3VSct4	-0.000832612302110701	0	0
62	2	15	0.19104093	-0.20676996	AB	0	0	0.18921714	-0.20818817	AB	0	0	ct3VSct4	-0.000108755345229	0	0
63	2	16	0.19104093	-0.19555677	AB	0	0	0.18921714	-0.18710877	AB	0	0	ct3VSct4	-0.0019551608802783	0	0
64	2	17	0.19104093	-0.19100095	AB	0	0	0.18921714	-0.18609775	AB	0	0	ct3VSct4	-0.0012761151034485	0	0
65	2	18	0.19104093	-0.18987862	AB	0	0	0.18921714	-0.19291348	AB	0	0	ct3VSct4	0.000227948801130598	0	0
66	2	19	0.19104093	-0.15944314	AB	0	0	0.18921714	-0.15302515	AB	0	0	ct3VSct4	-0.0015051845166492	0	0
67	2	20	0.19104093	0.054914255	AA	0.0104908703454572	0	0.18921714	0.067270407	AA	0.012728714019176	0	ct3VSct4	-0.00223784367371883	-0.0022378436737188	0
68	2	21	0.19104093	-0.01455958	AB	0	0	0.18921714	-0.092687347	AB	0	0	ct3VSct4	0.0147565590099182	0	0
69	2	22	0.19104093	-0.15076104	AB	0	0	0.18921714	-0.19244915	AB	0	0	ct3VSct4	0.0076131484690638	0	0
70	2	23	0.19104093	-0.014486541	AB	0	0	0.18921714	-0.082904505	AB	0	0	ct3VSct4	0.0129194310640926	0	0
71	2	24	0.19104093	-0.15360689	AB	0	0	0.18921714	-0.18756089	AB	0	0	ct3VSct4	0.0061445320616469	0	0
72	2	25	0.19104093	-0.17528898	AB	0	0	0.18921714	-0.176658	AB	0	0	ct3VSct4	-6.06482398313943e-05	0	0
73	2	26	0.19104093	0.034817162	AA	0.00665150300844066	0	0.18921714	0.046911147	AA	0.00887639306945958	0	ct3VSct4	-0.00222489006101892	-0.00222489006101892	0
74	2	27	0.19104093	-0.13150274	AB	0	0	0.18921714	-0.12160587	AB	0	0	ct3VSct4	-0.0021124908185364	0	0
75	2	28	0.19104093	-0.19158984	AB	0	0	0.18921714	-0.20294332	AB	0	0	ct3VSct4	0.0017988533803536	0	0
76	2	29	0.19104093	-0.12514643	AB	0	0	0.18921714	-0.11742039	AB	0	0	ct3VSct4	-0.0016901399998953	0	0
77	2	30	0.19104093	-0.18395331	AB	0	0	0.18921714	-0.18628952	AB	0	0	ct3VSct4	0.000106558767394495	0	0
78	2	31	0.19104093	-0.079477947	AB	0	0	0.18921714	-0.026242096	AB	0	0	ct3VSct4	-0.0102180865566453	0	0
79	2	32	0.19104093	0.11143501	AA	0.0212886479449593	0	0.18921714	0.11104545	AA	0.021011702459013	0	ct3VSct4	0.000276945485946298	0.000276945485946298	0
80	2	33	0.19104093	-0.083578057	AB	0	0	0.18921714	-0.13439603	AB	0	0	ct3VSct4	0.00946320268708119	0	0
81	2	34	0.19104093	-0.14780161	AB	0	0	0.18921714	-0.19089042	AB	0	0	ct3VSct4	0.0078835822959015	0	0
82	2	35	0.19104093	0.046479583	AA	0.00887950276233219	0	0.18921714	-0.0071459731	AB	0	0	ct3VSct4	0.0102316433548311	0.00887950276233219	0
83	2	36	0.19104093	-0.059539951	AB	0	0	0.18921714	-0.09546514	AB	0	0	ct3VSct4	0.00668907314930517	0	0
84	2	37	0.19104093	0.13002355	AA	0.0248398199139015	0	0.18921714	0.078333614	AA	0.014822062406944	0	ct3VSct4	0.0100177575069575	0.0100177575069575	0
85	2	38	0.19104093	-0.090405284	AB	0	0	0.18921714	-0.12562377	AB	0	0	ct3VSct4	0.00649906094314368	0	0
86	2	39	0.19104093	0.17347666	AA	0.0331411424596938	0	0.18921714	0.15790873	AA	0.0298790382716322	0	ct3VSct4	0.0032621041880616	0.0032621041880616	0
87	2	40	0.19104093	0.17695382	AA	0.0338054223398526	0	0.18921714	0.17291261	AA	0.0327180295341354	0	ct3VSct4	0.0010873928057172	0.0010873928057172	0
88	2	41	0.19104093	0.17829669	AA	0.0340619654735217	0	0.18921714	0.18335729	AA	0.0346943420119506	0	ct3VSct4	-0.000632376538428903	-0.000632376538428903	0
89	2	42	0.19104093	0.14756948	AA	0.0281918106988164	0	0.18921714	0.1628178	AA	0.030807918457092	0	ct3VSct4	-0.0026161077582756	-0.0026161077582756	0
90	2	43	0.19104093	-0.16357241	AB	0	0	0.18921714	-0.17132332	AB	0	0	ct3VSct4	0.0011682832969635	0	0
91	2	44	0.19104093	-0.17446408	AB	0	0	0.18921714	-0.16783001	AB	0	0	ct3VSct4	-0.001573465596423	0	0
92	2	45	0.19104093	0.066227762	AA	0.0126522132442987	0	0.18921714	0.14089042	AA	0.0266588823257988	0	ct3VSct4	-0.0140066690815001	-0.0140066690815001	0
93	2	46	0.19104093	-0.032986415	AB	0	0	0.18921714	-0.10152237	AB	0	0	ct3VSct4	0.0129080170984559	0	0
94	2	47	0.19104093	0.17300806	AA	0.0330516206798958	0	0.18921714	0.15886527	AA	0.0300600320347278	0	ct3VSct4	0.002991588645168	0.002991588645168	0
95	2	48	0.19104093	0.15073365	AA	0.0287962966782945	0	0.18921714	0.09525499	AA	0.0180238767785286	0	ct3VSct4	0.0107724198997659	0.0107724198997659	0
96	2	49	0.19104093	0.083039757	AA	0.015863992404254	0	0.18921714	-0.01745302	AB	0	0	ct3VSct4	0.0191664029330168	0.015863992404254	0
97	2	50	0.19104093	0.088158697	AA	0.0168419194624682	0	0.18921714	0.053211025	AA	0.0100684379669685	0	ct3VSct4	0.00677348149549971	0.0067734814954997	0
98	3	4	0.1009407	-0.16271872	AB	0	0	0.042118739	-0.16005197	AB	0	0	ct3VSct4	-0.00968375434903817	0	0
99	3	5	0.1009407	-0.15626544	AB	0	0	0.042118739	-0.15949981	AB	0	0	ct3VSct4	-0.00905561203146841	0	0
100	3	6	0.1009407	0.077304897	AA	0.0078032104166079	0	0.042118739	0.07341805	AA	0.00309227568583895	0	ct3VSct4	0.00471093473076895	0.00471093473076895	0
101	3	7	0.1009407	0.051912599	AA	0.0052400940818793	0	0.042118739	0.0050526869	AA	0.000212812800789819	0	ct3VSct4	0.00502728128108948	0.00502728128108948	0
102	3	8	0.1009407	0.009518961	AA	0.0009608505866127	0	0.042118739	-0.010054963	AB	0	0	ct3VSct4	0.00138435294886436	0.0009608505866127	0
103	3	9	0.1009407	-0.15743553	AB	0	0	0.042118739	-0.14838386	AB	0	0	ct3VSct4	-0.00964191153191846	0	0
104	3	10	0.1009407	-0.19242186	AB	0	0	0.042118739	-0.18504188	AB	0	0	ct3VSct4	-0.0116294665959127	0	0
105	3	11	0.1009407	-0.19638166	AB	0	0	0.042118739	-0.18540987	AB	0	0	ct3VSct4	-0.0120136723050081	0	0
106	3	12	0.1009407	-0.16028141	AB	0	0	0.042118739	-0.13463165	AB	0	0	ct3VSct4	-0.0105084023948977	0	0
107	3	13	0.1009407	-0.11455982	AB	0	0	0.042118739	-1.3994537e-05	AB	0	0	ct3VSct4	-0.0115631589904227	0	0
108	3	14	0.1009407	-0.19694965	AB	0	0	0.042118739	-0.19444767	AB	0	0	ct3VSct4	-0.0116903448738669	0	0
109	3	15	0.1009407	-0.20676996	AB	0	0	0.042118739	-0.20818817	AB	0	0	ct3VSct4	-0.0121028813062544	0	0
110	3	16	0.1009407	-0.19555677	AB	0	0	0.042118739	-0.18710877	AB	0	0	ct3VSct4	-0.011858851805298	0	0
111	3	17	0.1009407	-0.19100095	AB	0	0	0.042118739	-0.18609775	AB	0	0	ct3VSct4	-0.0114415670329277	0	0
112	3	18	0.1009407	-0.18987862	AB	0	0	0.042118739	-0.19291348	AB	0	0	ct3VSct4	-0.0110412083041323	0	0
113	3	19	0.1009407	-0.15944314	AB	0	0	0.042118739	-0.15302515	AB	0	0	ct3VSct4	-0.00964907580851215	0	0
114	3	20	0.1009407	0.054914255	AA	0.0055430833396785	0	0.042118739	0.067270407	AA	0.00283334471485677	0	ct3VSct4	0.00270973862482173	0.00270973862482173	0
115	3	21	0.1009407	-0.01455958	AB	0	0	0.042118739	-0.092687347	AB	0	0	ct3VSct4	0.00243421997998943	0	0
116	3	22	0.1009407	-0.15076104	AB	0	0	0.042118739	-0.19244915	AB	0	0	ct3VSct4	-0.00711220939070615	0	0
117	3	23	0.1009407	-0.014486541	AB	0	0	0.042118739	-0.082904505	AB	0	0	ct3VSct4	0.0020295516189005	0	0
118	3	24	0.1009407	-0.15360689	AB	0	0	0.042118739	-0.18756089	AB	0	0	ct3VSct4	-0.00760535882890529	0	0
119	3	25	0.1009407	-0.17528898	AB	0	0	0.042118739	-0.176658	AB	0	0	ct3VSct4	-0.010253180149224	0	0
120	3	26	0.1009407	0.034817162	AA	0.0035144687042934	0	0.042118739	0.046911147	AA	0.00197583835668363	0	ct3VSct4	0.00153863034760977	0.00153863034760977	0
121	3	27	0.1009407	-0.13150274	AB	0	0	0.042118739	-0.12160587	AB	0	0	ct3VSct4	-0.00815209272812007	0	0
122	3	28	0.1009407	-0.19158984	AB	0	0	0.042118739	-0.20294332	AB	0	0	ct3VSct4	-0.0107914958356145	0	0
123	3	29	0.1009407	-0.12514643	AB	0	0	0.042118739	-0.11742039	AB	0	0	ct3VSct4	-0.00768676948701279	0	0
124	3	30	0.1009407	-0.18395331	AB	0	0	0.042118739	-0.18628952	AB	0	0	ct3VSct4	-0.0107220962074017	0	0
125	3	31	0.1009407	-0.079477947	AB	0	0	0.042118739	-0.026242096	AB	0	0	ct3VSct4	-0.00691727561250595	0	0
126	3	32	0.1009407	0.11143501	AA	0.011248327913907	0	0.042118739	0.11104545	AA	0.00467709432568755	0	ct3VSct4	0.00657123358821945	0.00657123358821945	0
127	3	33	0.1009407	-0.083578057	AB	0	0	0.042118739	-0.13439603	AB	0	0	ct3VSct4	-0.00277583626801373	0	0
128	3	34	0.1009407	-0.14780161	AB	0	0	0.042118739	-0.19089042	AB	0	0	ct3VSct4	-0.00687913419694662	0	0
129	3	35	0.1009407	0.046479583	AA	0.0046916816437281	0	0.042118739	-0.0071459731	AB	0	0	ct3VSct4	0.00499266101962802	0.0046916816437281	0
130	3	36	0.1009407	-0.059539951	AB	0	0	0.042118739	-0.09546514	AB	0	0	ct3VSct4	-0.00198913301664724	0	0
131	3	37	0.1009407	0.13002355	AA	0.013124668153485	0	0.042118739	0.078333614	AA	0.00329931304299275	0	ct3VSct4	0.00982535511049225	0.00982535511049225	0
132	3	38	0.1009407	-0.090405284	AB	0	0	0.042118739	-0.12562377	AB	0	0	ct3VSct4	-0.00383445786983277	0	0
133	3	39	0.1009407	0.17347666	AA	0.017510855494062	0	0.042118739	0.15790873	AA	0.00665091658469147	0	ct3VSct4	0.0108599389093705	0.0108599389093705	0
134	3	40	0.1009407	0.17695382	AA	0.017861842458474	0	0.042118739	0.17291261	AA	0.00728286109039879	0	ct3VSct4	0.0105789813680752	0.0105789813680752	0
135	3	41	0.1009407	0.17829669	AA	0.017997392696283	0	0.042118739	0.18335729	AA	0.00772277784125731	0	ct3VSct4	0.0102746148550257	0.0102746148550257	0
136	3	42	0.1009407	0.14756948	AA	0.014895766609836	0	0.042118739	0.1628178	AA	0.0068576804227542	0	ct3VSct4	0.0080380861870818	0.0080380861870818	0
137	3	43	0.1009407	-0.16357241	AB	0	0	0.042118739	-0.17132332	AB	0	0	ct3VSct4	-0.00929519136639352	0	0
138	3	44	0.1009407	-0.17446408	AB	0	0	0.042118739	-0.16783001	AB	0	0	ct3VSct4	-0.0105417379724986	0	0
139	3	45	0.1009407	0.066227762	AA	0.0066850766557134	0	0.042118739	0.14089042	AA	0.00593412682758038	0	ct3VSct4	0.00075094982813302	0.00075094982813302	0
140	3	46	0.1009407	-0.032986415	AB	0	0	0.042118739	-0.10152237	AB	0	0	ct3VSct4	0.000946322384100931	0	0
141	3	47	0.1009407	0.17300806	AA	0.017463554682042	0	0.042118739	0.15886527	AA	0.00669120484329453	0	ct3VSct4	0.0107723498387475	0.0107723498387475	0
142	3	48	0.1009407	0.15073365	AA	0.015215160144555	0	0.042118739	0.09525499	AA	0.00401202006225761	0	ct3VSct4	0.0112031400822974	0.0112031400822974	0
143	3	49	0.1009407	0.083039757	AA	0.0083820911994099	0	0.042118739	-0.01745302	AB	0	0	ct3VSct4	0.00911719039355168	0.0083820911994099	0
144	3	50	0.1009407	0.088158697	AA	0.0088988005862679	0	0.042118739	0.053211025	AA	0.00224118127389748	0	ct3VSct4	0.00665761931237042	0.00665761931237042	0
145	4	5	-0.16271872	-0.15626544	BB	0	0.0254273123770368	-0.16005197	-0.15949981	BB	0	0.0255282588051257	ct3VSct4	-0.000100946428088895	0	-0.000100946428088899
146	4	6	-0.16271872	0.077304897	BA	0	0	-0.16005197	0.07341805	BA	0	0	ct3VSct4	-0.000828250353513341	0	0
147	4	7	-0.16271872	0.051912599	BA	0	0	-0.16005197	0.0050526869	BA	0	0	ct3VSct4	-0.00763845916901509	0	0
148	4	8	-0.16271872	0.009518961	BA	0	0	-0.16005197	-0.010054963	BB	0	0.00160931663642711	ct3VSct4	-0.00315822978607703	0	-0.00160931663642711
149	4	9	-0.16271872	-0.15743553	BB	0	0.0256177079241216	-0.16005197	-0.14838386	BB	0	0.0237491291092042	ct3VSct4	0.0018685788149174	0	0.0018685788149174
150	4	10	-0.16271872	-0.19242186	BB	0	0.0313106387592192	-0.16005197	-0.18504188	BB	0	0.0296163174265036	ct3VSct4	0.00169432133271561	0	0.0016943213327156
151	4	11	-0.16271872	-0.19638166	BB	0	0.0319549723466752	-0.16005197	-0.18540987	BB	0	0.0296752149509439	ct3VSct4	0.00227975739573131	0	0.0022797573957313
152	4	12	-0.16271872	-0.16028141	BB	0	0.0260807858749952	-0.16005197	-0.13463165	BB	0	0.0215480608068505	ct3VSct4	0.00453272506814471	0	0.0045327250681447
153	4	13	-0.16271872	-0.11455982	BB	0	0.0186410272738304	-0.16005197	-1.3994537e-05	BB	0	2.23985321608789e-06	ct3VSct4	0.0186387874206143	0	0.0186387874206143
154	4	14	-0.16271872	-0.19694965	BB	0	0.032047394952448	-0.16005197	-0.19444767	BB	0	0.0311217326454099	ct3VSct4	0.000925662307038107	0	0.000925662307038104
155	4	15	-0.16271872	-0.20676996	BB	0	0.0336453432256512	-0.16005197	-0.20818817	BB	0	0.0333209267391949	ct3VSct4	0.0003244164864563	0	0.0003244164864563
156	4	16	-0.16271872	-0.19555677	BB	0	0.0318207473017344	-0.16005197	-0.18710877	BB	0	0.0299471272427769	ct3VSct4	0.0018736200589575	0	0.0018736200589575
157	4	17	-0.16271872	-0.19100095	BB	0	0.031079430102784	-0.16005197	-0.18609775	BB	0	0.0297853115000675	ct3VSct4	0.0012941186027165	0	0.0012941186027165
158	4	18	-0.16271872	-0.18987862	BB	0	0.0308968060017664	-0.16005197	-0.19291348	BB	0	0.0308761825135556	ct3VSct4	2.0623488210806e-05	0	2.0623488210799e-05
159	4	19	-0.16271872	-0.15944314	BB	0	0.0259443836535808	-0.16005197	-0.15302515	BB	0	0.0244919767170455	ct3VSct4	0.0014524069365353	0	0.0014524069365353
160	4	20	-0.16271872	0.054914255	BA	0	0	-0.16005197	0.067270407	BA	0	0	ct3VSct4	0.00183118387969819	0	0
161	4	21	-0.16271872	-0.01455958	BB	0	0.0023691162213376	-0.16005197	-0.092687347	BB	0	0.0148347924814236	ct3VSct4	-0.012465676260086	0	-0.012465676260086
162	4	22	-0.16271872	-0.15076104	BB	0	0.0245316434546688	-0.16005197	-0.19244915	BB	0	0.0308018655823255	ct3VSct4	-0.0062702221276567	0	-0.0062702221276567
163	4	23	-0.16271872	-0.014486541	BB	0	0.00235723140874752	-0.16005197	-0.082904505	BB	0	0.0132690293471248	ct3VSct4	-0.0109117979383773	0	-0.0109117979383773
164	4	24	-0.16271872	-0.15360689	BB	0	0.0249947165239808	-0.16005197	-0.18756089	BB	0	0.0300194899394533	ct3VSct4	-0.0050247734154725	0	-0.0050247734154725
165	4	25	-0.16271872	-0.17528898	BB	0	0.0285227984557056	-0.16005197	-0.176658	BB	0	0.02827446091626	ct3VSct4	0.000248337539445604	0	0.000248337539445601
166	4	26	-0.16271872	0.034817162	BA	0	0	-0.16005197	0.046911147	BA	0	0	ct3VSct4	0.00184281745763695	0	0
167	4	27	-0.16271872	-0.13150274	BB	0	0.0213979575292928	-0.16005197	-0.12160587	BB	0	0.0194632590570639	ct3VSct4	0.0019346984722289	0	0.0019346984722289
168	4	28	-0.16271872	-0.19158984	BB	0	0.0311752535298048	-0.16005197	-0.20294332	BB	0	0.0324814781643404	ct3VSct4	-0.00130622463453559	0	-0.0013062246345356
169	4	29	-0.16271872	-0.12514643	BB	0	0.0203636669021696	-0.16005197	-0.11742039	BB	0	0.0187933647376683	ct3VSct4	0.0015703021645013	0	0.0015703021645013
170	4	30	-0.16271872	-0.18395331	BB	0	0.0299326471429632	-0.16005197	-0.18628952	BB	0	0.0298160046663544	ct3VSct4	0.000116642476608808	0	0.000116642476608801
171	4	31	-0.16271872	-0.079477947	BB	0	0.0129325498040678	-0.16005197	-0.026242096	BB	0	0.00420009916172912	ct3VSct4	0.00873245064233872	0	0.00873245064233868
172	4	32	-0.16271872	0.11143501	BA	0	0	-0.16005197	0.11104545	BA	0	0	ct3VSct4	-0.0003595191583507	0	0
173	4	33	-0.16271872	-0.083578057	BB	0	0.013599714455127	-0.16005197	-0.13439603	BB	0	0.0215103493616791	ct3VSct4	-0.00791063490655206	0	-0.0079106349065521
174	4	34	-0.16271872	-0.14780161	BB	0	0.0240500887931392	-0.16005197	-0.19089042	BB	0	0.0305523877751274	ct3VSct4	-0.0065022989819882	0	-0.0065022989819882
175	4	35	-0.16271872	0.046479583	BA	0	0	-0.16005197	-0.0071459731	BB	0	0.00114372707222201	ct3VSct4	-0.00870682532411577	0	-0.00114372707222201
176	4	36	-0.16271872	-0.059539951	BB	0	0.00968826461558272	-0.16005197	-0.09546514	BB	0	0.0152793837233258	ct3VSct4	-0.00559111910774308	0	-0.00559111910774308
177	4	37	-0.16271872	0.13002355	BA	0	0	-0.16005197	0.078333614	BA	0	0	ct3VSct4	-0.00861981638793642	0	0
178	4	38	-0.16271872	-0.090405284	BB	0	0.0147106320937165	-0.16005197	-0.12562377	BB	0	0.0201063318673269	ct3VSct4	-0.00539569977361042	0	-0.0053956997736104
179	4	39	-0.16271872	0.17347666	BA	0	0	-0.16005197	0.15790873	BA	0	0	ct3VSct4	-0.00295429674837711	0	0
180	4	40	-0.16271872	0.17695382	BA	0	0	-0.16005197	0.17291261	BA	0	0	ct3VSct4	-0.00111869522116871	0	0
