k	i	j	iscore_ct1	jscore_ct1	AB_ct1	A0score_ct1	B0score_ct1	iscore_ct2	jscore_ct2	AB_ct2	A0score_ct2	B0score_ct2	CellTypeID	ABchange	A0change	B0change
46	1	47	0.14062496	0.185089	AA	0.02602813322144	0	0.16765706	0.18247796	AA	0.0305937182883976	0	ct6VSct7	-0.0045655850669576	-0.0045655850669576	0
47	1	48	0.14062496	0.11803528	AA	0.0165987065285888	0	0.16765706	0.14633107	AA	0.0245334369828542	0	ct6VSct7	-0.0079347304542654	-0.0079347304542654	0
48	1	49	0.14062496	0.02267619	AA	0.0031888383117024	0	0.16765706	0.07442628	AA	0.0124780912915368	0	ct6VSct7	-0.0092892529798344	-0.0092892529798344	0
49	1	50	0.14062496	0.11017408	AA	0.0154932255930368	0	0.16765706	0.12836667	AA	0.0215215784941902	0	ct6VSct7	-0.0060283529011534	-0.0060283529011534	0
50	2	3	0.19167472	0.041218938	AA	0.00790062839984736	0	0.19364436	0.10585583	AA	0.0204983844526188	0	ct6VSct7	-0.0125977560527714	-0.0125977560527714	0
51	2	4	0.19167472	-0.15714814	AB	0	0	0.19364436	-0.13891174	AB	0	0	ct6VSct7	-0.0032218507442344	0	0
52	2	5	0.19167472	-0.15474943	AB	0	0	0.19364436	-0.12533775	AB	0	0	ct6VSct7	-0.0053906052828196	0	0
53	2	6	0.19167472	0.066833416	AA	0.0128102762984435	0	0.19364436	0.059538988	AA	0.0115293892263077	0	ct6VSct7	0.00128088707213584	0.0012808870721358	0
54	2	7	0.19167472	-0.022246194	AB	0	0	0.19364436	0.0088799324	AA	0.00171954882644126	0	ct6VSct7	-0.00598358183245694	-0.00171954882644126	0
55	2	8	0.19167472	-0.04551244	AB	0	0	0.19364436	-0.040057191	AB	0	0	ct6VSct7	-0.00096673507892404	0	0
56	2	9	0.19167472	-0.15332964	AB	0	0	0.19364436	-0.13538413	AB	0	0	ct6VSct7	-0.003173042606694	0	0
57	2	10	0.19167472	-0.1707854	AB	0	0	0.19364436	-0.1623234	AB	0	0	ct6VSct7	-0.001302232819064	0	0
58	2	11	0.19167472	-0.17414729	AB	0	0	0.19364436	-0.16864965	AB	0	0	ct6VSct7	-0.000721579511034798	0	0
59	2	12	0.19167472	-0.13429048	AB	0	0	0.19364436	-0.088391378	AB	0	0	ct6VSct7	-0.00862359833033751	0	0
60	2	13	0.19167472	-0.0037838305	AB	0	0	0.19364436	-0.088008298	AB	0	0	ct6VSct7	0.0163170458892843	0	0
61	2	14	0.19167472	-0.19145065	AB	0	0	0.19364436	-0.18830947	AB	0	0	ct6VSct7	-0.000231182932478799	0	0
62	2	15	0.19167472	-0.20129436	AB	0	0	0.19364436	-0.20101347	AB	0	0	ct6VSct7	0.000342084658949991	0	0
63	2	16	0.19167472	-0.19265948	AB	0	0	0.19364436	-0.20302246	AB	0	0	ct6VSct7	0.00238620244798	0	0
64	2	17	0.19167472	-0.19542643	AB	0	0	0.19364436	-0.2024971	AB	0	0	ct6VSct7	0.0017541150805064	0	0
65	2	18	0.19167472	-0.19695558	AB	0	0	0.19364436	-0.20235464	AB	0	0	ct6VSct7	0.0014334291068928	0	0
66	2	19	0.19167472	-0.16507629	AB	0	0	0.19364436	-0.17403187	AB	0	0	ct6VSct7	0.0020593384213644	0	0
67	2	20	0.19167472	0.079750339	AA	0.0152861238977301	0	0.19364436	0.026111148	AA	0.00505627654332528	0	ct6VSct7	0.0102298473544048	0.0102298473544048	0
68	2	21	0.19167472	-0.089629813	AB	0	0	0.19364436	-0.09638506	AB	0	0	ct6VSct7	0.00148465394683424	0	0
69	2	22	0.19167472	-0.17799514	AB	0	0	0.19364436	-0.17188705	AB	0	0	ct6VSct7	-0.000832210831322795	0	0
70	2	23	0.19167472	-0.074110683	AB	0	0	0.19364436	-0.088189629	AB	0	0	ct6VSct7	0.00287227985330868	0	0
71	2	24	0.19167472	-0.17513926	AB	0	0	0.19364436	-0.17973533	AB	0	0	ct6VSct7	0.0012349643257316	0	0
72	2	25	0.19167472	-0.1783839	AB	0	0	0.19364436	-0.18355494	AB	0	0	ct6VSct7	0.0013526947961304	0	0
73	2	26	0.19167472	0.04886867	AA	0.0093668886390224	0	0.19364436	0.022230364	AA	0.00430478460934704	0	ct6VSct7	0.00506210402967536	0.00506210402967536	0
74	2	27	0.19167472	-0.12618619	AB	0	0	0.19364436	-0.12914455	AB	0	0	ct6VSct7	0.000821411096121199	0	0
75	2	28	0.19167472	-0.19431832	AB	0	0	0.19364436	-0.19425153	AB	0	0	ct6VSct7	0.000369803629000402	0	0
76	2	29	0.19167472	-0.1142804	AB	0	0	0.19364436	-0.13361659	AB	0	0	ct6VSct7	0.0039694353844444	0	0
77	2	30	0.19167472	-0.18324422	AB	0	0	0.19364436	-0.18384934	AB	0	0	ct6VSct7	0.000478103220603994	0	0
78	2	31	0.19167472	-0.015912322	AB	0	0	0.19364436	-0.071527926	AB	0	0	ct6VSct7	0.0108009895884975	0	0
79	2	32	0.19167472	0.10504568	AA	0.0201346013012096	0	0.19364436	0.092805165	AA	0.0179711967811194	0	ct6VSct7	0.0021634045200902	0.0021634045200902	0
80	2	33	0.19167472	-0.13406649	AB	0	0	0.19364436	-0.13429929	AB	0	0	ct6VSct7	0.000309143128371596	0	0
81	2	34	0.19167472	-0.17995195	AB	0	0	0.19364436	-0.18321423	AB	0	0	ct6VSct7	0.000986162681538803	0	0
82	2	35	0.19167472	0.01603256	AA	0.0030730364488832	0	0.19364436	0.016333056	AA	0.00316280417596416	0	ct6VSct7	-8.97677270809594e-05	-8.97677270809598e-05	0
83	2	36	0.19167472	-0.1121982	AB	0	0	0.19364436	-0.090922245	AB	0	0	ct6VSct7	-0.0038989786267158	0	0
84	2	37	0.19167472	0.063258421	AA	0.0121250401328171	0	0.19364436	0.10484256	AA	0.0203021704319616	0	ct6VSct7	-0.00817713029914448	-0.0081771302991445	0
85	2	38	0.19167472	-0.11497068	AB	0	0	0.19364436	-0.12670288	AB	0	0	ct6VSct7	0.0024983252105472	0	0
86	2	39	0.19167472	0.161061	AA	0.03087132207792	0	0.19364436	0.15917461	AA	0.0308232654816996	0	ct6VSct7	4.80565962204041e-05	4.80565962204006e-05	0
87	2	40	0.19167472	0.17163917	AA	0.0328988898507824	0	0.19364436	0.16305368	AA	0.0315744255092448	0	ct6VSct7	0.0013244643415376	0.0013244643415376	0
88	2	41	0.19167472	0.17122226	AA	0.0328189787432672	0	0.19364436	0.16808114	AA	0.0325479647833704	0	ct6VSct7	0.000271013959896801	0.000271013959896801	0
89	2	42	0.19167472	0.17797488	AA	0.0341132852910336	0	0.19364436	0.16383915	AA	0.031726527344694	0	ct6VSct7	0.00238675794633961	0.0023867579463396	0
90	2	43	0.19167472	-0.15757896	AB	0	0	0.19364436	-0.1487899	AB	0	0	ct6VSct7	-0.0013915780759272	0	0
91	2	44	0.19167472	-0.15268602	AB	0	0	0.19364436	-0.14516923	AB	0	0	ct6VSct7	-0.0011548474963716	0	0
92	2	45	0.19167472	0.17675116	AA	0.0338787291026752	0	0.19364436	0.12785814	AA	0.0247590076910904	0	ct6VSct7	0.0091197214115848	0.0091197214115848	0
93	2	46	0.19167472	-0.03783293	AB	0	0	0.19364436	0.029661138	AA	0.00574371208488168	0	ct6VSct7	-0.0129953283494113	-0.00574371208488168	0
94	2	47	0.19167472	0.185089	AA	0.03547688225008	0	0.19364436	0.18247796	AA	0.0353358277783056	0	ct6VSct7	0.000141054471774406	0.000141054471774399	0
95	2	48	0.19167472	0.11803528	AA	0.0226243792441216	0	0.19364436	0.14633107	AA	0.0283361863982652	0	ct6VSct7	-0.0057118071541436	-0.0057118071541436	0
96	2	49	0.19167472	0.02267619	AA	0.0043464523689168	0	0.19364436	0.07442628	AA	0.0144122293577808	0	ct6VSct7	-0.010065776988864	-0.010065776988864	0
97	2	50	0.19167472	0.11017408	AA	0.0211175859352576	0	0.19364436	0.12836667	AA	0.0248574816574812	0	ct6VSct7	-0.0037398957222236	-0.0037398957222236	0
98	3	4	0.041218938	-0.15714814	AB	0	0	0.10585583	-0.13891174	AB	0	0	ct6VSct7	0.00822713809496888	0	0
99	3	5	0.041218938	-0.15474943	AB	0	0	0.10585583	-0.12533775	AB	0	0	ct6VSct7	0.00688912439587716	0	0
100	3	6	0.041218938	0.066833416	AA	0.00275480243043221	0	0.10585583	0.059538988	AA	0.00630254899210004	0	ct6VSct7	-0.00354774656166783	-0.00354774656166783	0
101	3	7	0.041218938	-0.022246194	AB	0	0	0.10585583	0.0088799324	AA	0.000939992614545892	0	ct6VSct7	-0.00185695710576786	-0.000939992614545892	0
102	3	8	0.041218938	-0.04551244	AB	0	0	0.10585583	-0.040057191	AB	0	0	ct6VSct7	0.00236431275818481	0	0
103	3	9	0.041218938	-0.15332964	AB	0	0	0.10585583	-0.13538413	AB	0	0	ct6VSct7	0.00801111452525558	0	0
104	3	10	0.041218938	-0.1707854	AB	0	0	0.10585583	-0.1623234	AB	0	0	ct6VSct7	0.0101432854215168	0	0
105	3	11	0.041218938	-0.17414729	AB	0	0	0.10585583	-0.16864965	AB	0	0	ct6VSct7	0.0106743823305815	0	0
106	3	12	0.041218938	-0.13429048	AB	0	0	0.10585583	-0.088391378	AB	0	0	ct6VSct7	0.0038214317139235	0	0
107	3	13	0.041218938	-0.0037838305	AB	0	0	0.10585583	-0.088008298	AB	0	0	ct6VSct7	0.00916022595689533	0	0
108	3	14	0.041218938	-0.19145065	AB	0	0	0.10585583	-0.18830947	AB	0	0	ct6VSct7	0.0120422627713004	0	0
109	3	15	0.041218938	-0.20129436	AB	0	0	0.10585583	-0.20101347	AB	0	0	ct6VSct7	0.0129813079634404	0	0
110	3	16	0.041218938	-0.19265948	AB	0	0	0.10585583	-0.20302246	AB	0	0	ct6VSct7	0.0135498918507096	0	0
111	3	17	0.041218938	-0.19542643	AB	0	0	0.10585583	-0.2024971	AB	0	0	ct6VSct7	0.0133802286913617	0	0
112	3	18	0.041218938	-0.19695558	AB	0	0	0.10585583	-0.20235464	AB	0	0	ct6VSct7	0.0133021185307772	0	0
113	3	19	0.041218938	-0.16507629	AB	0	0	0.10585583	-0.17403187	AB	0	0	ct6VSct7	0.0116180186825221	0	0
114	3	20	0.041218938	0.079750339	AA	0.00328722427871998	0	0.10585583	0.026111148	AA	0.00276401724379284	0	ct6VSct7	0.000523207034927142	0.00052320703492714	0
115	3	21	0.041218938	-0.089629813	AB	0	0	0.10585583	-0.09638506	AB	0	0	ct6VSct7	0.0065084748209012	0	0
116	3	22	0.041218938	-0.17799514	AB	0	0	0.10585583	-0.17188705	AB	0	0	ct6VSct7	0.0108584757040402	0	0
117	3	23	0.041218938	-0.074110683	AB	0	0	0.10585583	-0.088189629	AB	0	0	ct6VSct7	0.00628062272747242	0	0
118	3	24	0.041218938	-0.17513926	AB	0	0	0.10585583	-0.17973533	AB	0	0	ct6VSct7	0.011806978238168	0	0
119	3	25	0.041218938	-0.1783839	AB	0	0	0.10585583	-0.18355494	AB	0	0	ct6VSct7	0.012077565610002	0	0
120	3	26	0.041218938	0.04886867	AA	0.00201431467887246	0	0.10585583	0.022230364	AA	0.00235321363242212	0	ct6VSct7	-0.00033889895354966	-0.00033889895354966	0
121	3	27	0.041218938	-0.12618619	AB	0	0	0.10585583	-0.12914455	AB	0	0	ct6VSct7	0.00846944278816028	0	0
122	3	28	0.041218938	-0.19431832	AB	0	0	0.10585583	-0.19425153	AB	0	0	ct6VSct7	0.0125530621525757	0	0
123	3	29	0.041218938	-0.1142804	AB	0	0	0.10585583	-0.13361659	AB	0	0	ct6VSct7	0.0094335783140045	0	0
124	3	30	0.041218938	-0.18324422	AB	0	0	0.10585583	-0.18384934	AB	0	0	ct6VSct7	0.0119083923376138	0	0
125	3	31	0.041218938	-0.015912322	AB	0	0	0.10585583	-0.071527926	AB	0	0	ct6VSct7	0.00691575896095455	0	0
126	3	32	0.041218938	0.10504568	AA	0.00432987137108784	0	0.10585583	0.092805165	AA	0.00982396776936195	0	ct6VSct7	-0.00549409639827411	-0.00549409639827411	0
127	3	33	0.041218938	-0.13406649	AB	0	0	0.10585583	-0.13429929	AB	0	0	ct6VSct7	0.00869028447217308	0	0
128	3	34	0.041218938	-0.17995195	AB	0	0	0.10585583	-0.18321423	AB	0	0	ct6VSct7	0.0119768661144318	0	0
129	3	35	0.041218938	0.01603256	AA	0.00066084509662128	0	0.10585583	0.016333056	AA	0.00172894919931648	0	ct6VSct7	-0.0010681041026952	-0.0010681041026952	0
130	3	36	0.041218938	-0.1121982	AB	0	0	0.10585583	-0.090922245	AB	0	0	ct6VSct7	0.00499995906042675	0	0
131	3	37	0.041218938	0.063258421	AA	0.0026074449331769	0	0.10585583	0.10484256	AA	0.0110981962081248	0	ct6VSct7	-0.0084907512749479	-0.0084907512749479	0
132	3	38	0.041218938	-0.11497068	AB	0	0	0.10585583	-0.12670288	AB	0	0	ct6VSct7	0.00867326919505256	0	0
133	3	39	0.041218938	0.161061	AA	0.006638763373218	0	0.10585583	0.15917461	AA	0.0168495604564763	0	ct6VSct7	-0.0102107970832583	-0.0102107970832583	0
134	3	40	0.041218938	0.17163917	AA	0.00707478430660146	0	0.10585583	0.16305368	AA	0.0172601826309544	0	ct6VSct7	-0.0101853983243529	-0.0101853983243529	0
135	3	41	0.041218938	0.17122226	AA	0.00705759971915988	0	0.10585583	0.16808114	AA	0.0177923685820462	0	ct6VSct7	-0.0107347688628863	-0.0107347688628863	0
136	3	42	0.041218938	0.17797488	AA	0.00733593554427744	0	0.10585583	0.16383915	AA	0.0173433292097445	0	ct6VSct7	-0.0100073936654671	-0.0100073936654671	0
137	3	43	0.041218938	-0.15757896	AB	0	0	0.10585583	-0.1487899	AB	0	0	ct6VSct7	0.00925504097777252	0	0
138	3	44	0.041218938	-0.15268602	AB	0	0	0.10585583	-0.14516923	AB	0	0	ct6VSct7	0.00907345374026414	0	0
139	3	45	0.041218938	0.17675116	AA	0.00728549510546808	0	0.10585583	0.12785814	AA	0.0135345295319562	0	ct6VSct7	-0.00624903442648812	-0.00624903442648812	0
140	3	46	0.041218938	-0.03783293	AB	0	0	0.10585583	0.029661138	AA	0.00313980438173454	0	ct6VSct7	-0.00469923757776288	-0.00313980438173454	0
141	3	47	0.041218938	0.185089	AA	0.007629172015482	0	0.10585583	0.18247796	AA	0.0193163559125068	0	ct6VSct7	-0.0116871838970248	-0.0116871838970248	0
142	3	48	0.041218938	0.11803528	AA	0.00486528888813264	0	0.10585583	0.14633107	AA	0.0154899968696381	0	ct6VSct7	-0.0106247079815055	-0.0106247079815055	0
143	3	49	0.041218938	0.02267619	AA	0.00093468846968622	0	0.10585583	0.07442628	AA	0.0078784556432124	0	ct6VSct7	-0.00694376717352618	-0.00694376717352618	0
144	3	50	0.041218938	0.11017408	AA	0.00454125857272704	0	0.10585583	0.12836667	AA	0.0135883603971861	0	ct6VSct7	-0.00904710182445906	-0.00904710182445906	0
145	4	5	-0.15714814	-0.15474943	BB	0	0.0243185850905602	-0.13891174	-0.12533775	BB	0	0.017410884940185	ct6VSct7	0.0069077001503752	0	0.0069077001503752
146	4	6	-0.15714814	0.066833416	BA	0	0	-0.13891174	0.059538988	BA	0	0	ct6VSct7	-0.00223208259332712	0	0
147	4	7	-0.15714814	-0.022246194	BB	0	0.00349594800917916	-0.13891174	0.0088799324	BA	0	0	ct6VSct7	0.00472947486994554	0	0.00349594800917916
148	4	8	-0.15714814	-0.04551244	BB	0	0.0071521952928616	-0.13891174	-0.040057191	BB	0	0.00556441410132234	ct6VSct7	0.00158778119153926	0	0.00158778119153926
149	4	9	-0.15714814	-0.15332964	BB	0	0.0240954677328696	-0.13891174	-0.13538413	BB	0	0.0188064450666862	ct6VSct7	0.0052890226661834	0	0.0052890226661834
150	4	10	-0.15714814	-0.1707854	BB	0	0.026838607949156	-0.13891174	-0.1623234	BB	0	0.022548625936716	ct6VSct7	0.00428998201244	0	0.00428998201244
151	4	11	-0.15714814	-0.17414729	BB	0	0.0273669227095406	-0.13891174	-0.16864965	BB	0	0.023427416331891	ct6VSct7	0.0039395063776496	0	0.0039395063776496
152	4	12	-0.15714814	-0.13429048	BB	0	0.0211034991517072	-0.13891174	-0.088391378	BB	0	0.0122786001189777	ct6VSct7	0.00882489903272948	0	0.0088248990327295
153	4	13	-0.15714814	-0.0037838305	BB	0	0.00059462192515027	-0.13891174	-0.088008298	BB	0	0.0122253858096185	ct6VSct7	-0.0116307638844682	0	-0.0116307638844682
154	4	14	-0.15714814	-0.19145065	BB	0	0.030086113549291	-0.13891174	-0.18830947	BB	0	0.0261583961361778	ct6VSct7	0.0039277174131132	0	0.0039277174131132
155	4	15	-0.15714814	-0.20129436	BB	0	0.0316330342664904	-0.13891174	-0.20101347	BB	0	0.0279231308811378	ct6VSct7	0.00370990338535259	0	0.0037099033853526
156	4	16	-0.15714814	-0.19265948	BB	0	0.0302760789353672	-0.13891174	-0.20302246	BB	0	0.0282022031776804	ct6VSct7	0.0020738757576868	0	0.0020738757576868
157	4	17	-0.15714814	-0.19542643	BB	0	0.0307108999813402	-0.13891174	-0.2024971	BB	0	0.028129224505954	ct6VSct7	0.0025816754753862	0	0.0025816754753862
158	4	18	-0.15714814	-0.19695558	BB	0	0.0309512030596212	-0.13891174	-0.20235464	BB	0	0.0281094351394736	ct6VSct7	0.0028417679201476	0	0.0028417679201476
159	4	19	-0.15714814	-0.16507629	BB	0	0.0259414319316006	-0.13891174	-0.17403187	BB	0	0.0241750698771538	ct6VSct7	0.00176636205444679	0	0.0017663620544468
160	4	20	-0.15714814	0.079750339	BA	0	0	-0.13891174	0.026111148	BA	0	0	ct6VSct7	-0.00890547243614194	0	0
161	4	21	-0.15714814	-0.089629813	BB	0	0.0140851584014978	-0.13891174	-0.09638506	BB	0	0.0133890163946044	ct6VSct7	0.00069614200689342	0	0.000696142006893401
162	4	22	-0.15714814	-0.17799514	BB	0	0.0279716051800396	-0.13891174	-0.17188705	BB	0	0.023877129198967	ct6VSct7	0.0040944759810726	0	0.0040944759810726
163	4	23	-0.15714814	-0.074110683	BB	0	0.0116463559875796	-0.13891174	-0.088189629	BB	0	0.0122505748143445	ct6VSct7	-0.000604218826764842	0	-0.0006042188267649
164	4	24	-0.15714814	-0.17513926	BB	0	0.0275228089499764	-0.13891174	-0.17973533	BB	0	0.0249673474297742	ct6VSct7	0.0025554615202022	0	0.0025554615202022
165	4	25	-0.15714814	-0.1783839	BB	0	0.028032698090946	-0.13891174	-0.18355494	BB	0	0.0254979361009956	ct6VSct7	0.0025347619899504	0	0.0025347619899504
166	4	26	-0.15714814	0.04886867	BA	0	0	-0.13891174	0.022230364	BA	0	0	ct6VSct7	-0.00459156205070044	0	0
167	4	27	-0.15714814	-0.12618619	BB	0	0.0198299250521866	-0.13891174	-0.12914455	BB	0	0.017939694152017	ct6VSct7	0.0018902309001696	0	0.0018902309001696
168	4	28	-0.15714814	-0.19431832	BB	0	0.0305367625559248	-0.13891174	-0.19425153	BB	0	0.0269838180299622	ct6VSct7	0.0035529445259626	0	0.0035529445259626
169	4	29	-0.15714814	-0.1142804	BB	0	0.017958952298456	-0.13891174	-0.13361659	BB	0	0.0185609130097666	ct6VSct7	-0.000601960711310603	0	-0.000601960711310599
170	4	30	-0.15714814	-0.18324422	BB	0	0.0287964883387508	-0.13891174	-0.18384934	BB	0	0.0255388317172516	ct6VSct7	0.0032576566214992	0	0.0032576566214992
171	4	31	-0.15714814	-0.015912322	BB	0	0.00250059180538108	-0.13891174	-0.071527926	BB	0	0.00993606865925124	ct6VSct7	-0.00743547685387016	0	-0.00743547685387016
172	4	32	-0.15714814	0.10504568	BA	0	0	-0.13891174	0.092805165	BA	0	0	ct6VSct7	-0.0036160062758981	0	0
173	4	33	-0.15714814	-0.13406649	BB	0	0.0210682995398286	-0.13891174	-0.13429929	BB	0	0.0186557480546646	ct6VSct7	0.002412551485164	0	0.002412551485164
174	4	34	-0.15714814	-0.17995195	BB	0	0.028279114231873	-0.13891174	-0.18321423	BB	0	0.0254506074820602	ct6VSct7	0.0028285067498128	0	0.0028285067498128
175	4	35	-0.15714814	0.01603256	BA	0	0	-0.13891174	0.016333056	BA	0	0	ct6VSct7	-0.00025063375496096	0	0
176	4	36	-0.15714814	-0.1121982	BB	0	0.017631738441348	-0.13891174	-0.090922245	BB	0	0.0126301672576563	ct6VSct7	0.0050015711836917	0	0.0050015711836917
177	4	37	-0.15714814	0.063258421	BA	0	0	-0.13891174	0.10484256	BA	0	0	ct6VSct7	0.00462291923616746	0	0
178	4	38	-0.15714814	-0.11497068	BB	0	0.0180674285165352	-0.13891174	-0.12670288	BB	0	0.0176005175238112	ct6VSct7	0.000466910992724001	0	0.000466910992724001
179	4	39	-0.15714814	0.161061	BA	0	0	-0.13891174	0.15917461	BA	0	0	ct6VSct7	-0.0031992145376186	0	0
180	4	40	-0.15714814	0.17163917	BA	0	0	-0.13891174	0.16305368	BA	0	0	ct6VSct7	-0.0043227059144406	0	0
