pgreat	pless
0.908287982935304	0.0917625911713465
0.999924236239971	7.58353162949694e-05
0.97759855781226	0.0224162158163233
0.93925338443096	0.0607838653636245
0.997233692104502	0.00276817753804334
0.981974460993463	0.0180356068052341
0.999966918326965	3.3118386915436e-05
0.994150108291927	0.00585510133148486
0.999814041042423	0.00018614756070485
0.993203609749085	0.00680201056237719
0.948745087900027	0.0512788266716323
0.99629236948092	0.00371081340596973
0.999891276220399	0.000108840123817061
0.994714120123266	0.00529259162518815
0.999995318294353	4.68722051195095e-06
0.999872182485159	0.000127940869682256
0.99998937880484	1.06329716888112e-05
0.999642073976864	0.0003582298568922
0.982862611964065	0.0171470998159873
0.737179903472518	0.262901490948858
0.984389670243476	0.0156227906947723
0.719068590152996	0.281008309587069
0.986000350536217	0.0140078838809105
0.990993287653414	0.0090128393402414
0.990287323667666	0.00971991803364951
0.998055433976623	0.00194602165768729
0.70995072186887	0.290145790954056
0.970730003294195	0.0292854741457982
0.987171605631118	0.0128378208222489
0.967989700868994	0.0320271114005996
0.997988179795291	0.00201367076094171
0.999194925240983	0.000805764640289094
0.999949666506729	5.04044277196528e-05
0.994765154697447	0.00523929264882016
0.989244547578255	0.0107621049091667
0.999644739494329	0.000355612581936825
0.766169200029901	0.2411910947151
0.993770653351475	0.00623356630719152
0.906076243806419	0.0939669932091997
0.52398543069259	0.47611116884015
0.558924615836638	0.441169807524721
0.995342655678592	0.004661153616725
0.999358310291549	0.000642225321205945
0.0690401892984201	0.930993369553579
0.807748959302811	0.192325528013622
0.547913999430011	0.452180517191897
0.324728188515206	0.675361757623815
0.96241944048212	0.0376000914601823
0.967835110482093	0.0321829822571574
0.909378728572585	0.0906597571980745
0.835480646595884	0.164589550559149
0.496073138840426	0.504055606340873
0.89358449843635	0.106458182756877
0.506539409477439	0.493556047989866
0.992716372846459	0.00728924866058091
0.972397278868477	0.0276236447420664
0.991317588240816	0.00868894652319872
0.999635920439723	0.000364500834968224
0.871155248121266	0.128894339686124
0.989465879412702	0.0105425189331254
0.956709332033578	0.0433168474732503
0.87604381400186	0.124054574335486
0.973111871549167	0.0269048703179645
0.939898870980831	0.0601327845564217
0.972600394543675	0.0274158482289556
0.947608841773105	0.0524172068071778
0.992557296272387	0.00744764972683225
0.748106617251916	0.251975791812821
0.954405851316373	0.0456268698706591
0.933544134580367	0.0664877496046388
0.765458959690926	0.234616650948526
0.771050911188976	0.229029606677136
0.278494607855968	0.721604522875012
0.998927175438979	0.00107371316571188
0.248124447133373	0.751971404033915
0.984603187671329	0.0154063847251808
0.884323078060233	0.11573663555383
0.898115466517281	0.101928842441725
0.919648976761077	0.0803975077402092
0.980397241857319	0.0196150552136664
0.964666657345922	0.0353622360734812
0.900696856084121	0.0993560302898013
0.908983540665815	0.0910576397348202
0.993853726787825	0.00615127327373735
0.5	0.527590700514407
0.976495068830578	0.023519069840031
0.914557034440279	0.0854856203339418
0.457626935044861	0.542470329498418
0.823103300044183	0.176961980421816
0.874590971299304	0.125469365955109
0.799231389979275	0.200838302282241
0.369540833126427	0.630559566547543
0.732418423592392	0.267676991936378
0.98464530949721	0.0153641887034691
0.769401450017691	0.23067956905233
0.81605240688595	0.184015103099063
0.96384942985504	0.0361714417058082
0.899416832797884	0.10061627901695
0.978335585771666	0.0216757390326582
0.999171446824452	0.000829006813589857
0.936855563342694	0.06316482746339
0.969590215718312	0.0304231367411784
0.916523342726724	0.0835113040900503
0.983970836847554	0.0160367049603968
0.996623435623336	0.00337875546485981
0.923606233579213	0.0764171859610095
0.952710801020865	0.0473101144938272
0.950699255905922	0.0493211289189476
0.909520097488133	0.0905331954441569
0.913948257439326	0.0860808888627723
0.679865145276347	0.320200380394215
0.987560273039351	0.0124454849273517
0.949691096641864	0.050326326765619
0.880094963366906	0.119938207424886
0.633915227181183	0.366151649936699
0.793006312321061	0.207061741937098
0.967690310504207	0.032321903307665
0.995091162532643	0.00491126655566015
0.9969581467364	0.00304352948591669
0.286371902541276	0.713698991493174
0.993930474698175	0.00607243875003366
0.738531222639307	0.261535250192398
0.82187879838091	0.178166451527311
0.969913374966231	0.0301008123109565
0.772585551980005	0.227466998842631
0.890769123389345	0.109271795331012
0.984566762063151	0.0154403886195891
0.996306080447063	0.00369676676418898
0.879431048038608	0.120614304837401
0.976487865218598	0.0235217873149391
0.994927456759618	0.00507551460157005
0.921516995281207	0.0820274993781702
0.971801721860442	0.0282098601073177
0.954690844771038	0.0453277206487763
0.756466939670706	0.243588049631617
0.928375707563079	0.0716482275478581
0.623227577703725	0.376847863711246
0.830084361452356	0.169959318084337
0.00446598817863737	0.995536468109995
0.862141528249673	0.13790213019662
0.783032272001522	0.217018711051497
0.425110363648015	0.574963527886705
0.987936707407486	0.0120688097704576
0.805532376603241	0.19451844545772
0.472884108799292	0.527210720888363
0.744313010092073	0.255745864229509
0.586525055434556	0.413547604238564
0.566796936549165	0.433289278980405
0.634744709444603	0.365352189485318
0.669877786387539	0.330197407318088
0.999122449647648	0.000878273581415308
0.954025607878521	0.0459922385303575
0.554242070347402	0.445848606563275
0.998073946757211	0.00192740344372378
0.948915182556402	0.0511219881561342
0.993629654211433	0.00637408922391706
0.791711922808154	0.208347803385072
0.697441502882748	0.302627790536925
0.982338227681135	0.0176699385672501
0.938169254455847	0.0618536730705972
0.970638685697629	0.0293747946731201
0.999210957275039	0.000789743518344181
0.999492100252994	0.00050824483757976
0.989096747055898	0.0109086743459959
0.999677727901851	0.000322513712886894
0.456221220876655	0.543872446268694
0.960192826323281	0.0398236720209769
0.999902838731951	9.72481303184322e-05
0.965998829286854	0.0340157503718816
0.998292123372839	0.00170918054281853
0.998808577445804	0.00119220111708293
0.990087821275416	0.00991871131727484
0.98905783352828	0.0109482170654452
0.999314914409926	0.000685769099697782
0.999996908529857	3.09505947174309e-06
0.999837525286805	0.000162596082962205
0.99998298156302	1.70355689439594e-05
0.640737968248478	0.367991221595034
0.999998451819521	1.54973685233743e-06
0.999970194954767	2.98336623080021e-05
0.999333459187807	0.000667011856392387
0.99959215698443	0.000408140418584642
0.978009450726303	0.022002072130909
0.992864187668832	0.00713962401029171
0.802600595278211	0.19745884185514
0.999578684501772	0.000421654536197187
0.999087831745038	0.000912781391462738
0.998852343902983	0.00114847601140119
0.999999816326365	1.83867447402421e-07
0.979816655146717	0.020193735785017
0.293250122634175	0.706817744646385
0.884800688949565	0.11523926459159
0.465392377094534	0.534700669616551
0.613951415468464	0.386155179074529
0.763969419151412	0.236102173073535
0.989170435975217	0.0108372348495314
0.906832805028521	0.0932014807637491
0.780471447782206	0.219604281494991
0.994959973048329	0.00504354629269634
0.982547127759549	0.0174695602076086
0.979533606163405	0.0204780131745273
0.449012864113554	0.551079415873089
0.186043120210402	0.81401674278517
0.560387932905911	0.439693988527448
0.471248834585364	0.528834236675823
0.283140987114699	0.716934199694835
0.898124191912838	0.101925942243138
0.994666406371081	0.00533678643109712
0.852522100222211	0.147526754552449
0.997540091784407	0.00246164509257633
0.886678387360349	0.113371111051039
0.89939800328042	0.100640184232128
0.952990420581979	0.0470343376240141
0.928203022889862	0.0718266833715322
0.985437615171772	0.0145722515204983
0.990975827668786	0.00902969447037426
0.998866412908915	0.00113464165725807
0.729238615311846	0.270836902586783
0.999878298037143	0.000121848348322311
0.999950620865947	4.94355702799639e-05
0.975351075831059	0.024661213543854
0.999894797312459	0.000105308121960714
0.944511651633766	0.0582248563473012
0.998341644525329	0.0016595932016876
0.998914532213681	0.00108637791127246
0.998871612954082	0.00112924189888082
0.895189707391113	0.104851001201228
0.999958585550951	4.14568721277927e-05
0.995787294166284	0.00421538664974874
0.476865835868395	0.523230648695255
0.999462554828184	0.000537928846100981
0.98082227390993	0.0191881393387795
0.957398772879989	0.0426229953170199
0.999985621764626	1.439258107178e-05
0.999959641417279	4.03986315474844e-05
0.951292555011855	0.0487221036958379
0.81583651448201	0.184209340109426
0.394699679627327	0.605378836831947
0.997241586331299	0.00275987080241864
0.986811268406395	0.0131955323254929
0.878109000309143	0.121921416981459
0.846813443967952	0.153232165892722
0.989835499565772	0.0101693906268243
0.984739065238085	0.0152724084969651
0.966895227111919	0.0331175108959952
0.924277954315085	0.0757460770668677
0.410503584346797	0.589559823302545
0.751077061844391	0.248971976007776
0.587270124108122	0.412789237102825
0.559345899109435	0.440719371717129
0.49494154916799	0.505144915323363
0.996076350743844	0.0039254405599886
0.968533156224731	0.0314777581974153
0.973164772475549	0.0268454225067245
0.433123338356837	0.566952937502007
0.965101835565601	0.0349100988121637
0.5031043049868	0.49697049608737
0.676511452674894	0.323545366158564
0.61819665660674	0.38187636417996
0.994282461028158	0.00572014266130556
0.998691135957008	0.00130972181921329
0.941293243214509	0.0587264993158262
0.942687306639603	0.0573395324067002
0.934080211637762	0.0659456830554053
0.925180185298588	0.0748418735145813
0.998099714295982	0.00190139718005141
0.984569342567611	0.0161840288472369
0.995801963513115	0.0042000808398016
0.984305898355926	0.0157010777606288
0.995147991376038	0.00485429761927191
0.997911683415325	0.00208936699770154
0.910944656557516	0.0890848220320584
0.700749881017247	0.29930468576366
0.500373632514954	0.49969430065481
0.968493043407056	0.0315198841098585
0.964483997297101	0.0355284021311903
0.92059640180124	0.0794290132914042
0.972913231507347	0.0270968638205297
0.999528910156958	0.000471374230304533
0.377264816462191	0.622801174735863
0.392496730878315	0.607583436953303
0.972574842166225	0.027436174432281
0.980069017817651	0.0199407462418284
0.332142106223034	0.66791366289159
0.846311269915752	0.153735422814825
0.787774037310619	0.212280115052183
0.960965847809238	0.0390606052039113
0.70879883181159	0.291261471721585
0.334876664910706	0.665186012851571
0.0604024276580775	0.939617589951684
0.0192413434807303	0.980766009818766
0.190990925214067	0.809051334225293
0.101263683629435	0.89876591263067
0.162762353926855	0.837292673986448
0.80456347668492	0.195480212705775
0.578410101983566	0.421652011790871
0.82305954142767	0.176984201515382
0.283271698045443	0.716794268815107
0.938560058814899	0.0614591794639753
0.530860448136808	0.469214671482884
0.769395986097953	0.230653301846002
0.652545026238974	0.347527436009841
0.975502558696914	0.0245067844756555
0.969546428025722	0.0304678458801653
0.904301232540702	0.0957279230782115
0.897801136962447	0.102241305011367
0.767084440774992	0.232978773998672
0.980580300249057	0.0194270393465979
0.997610335988699	0.00239106325526263
0.921674349316603	0.0813286876101023
0.963557493996532	0.0364557689484658
0.983709648835066	0.0162976139914377
0.971051405835851	0.0289593521985693
0.878294784445494	0.121738063340173
0.847034461997837	0.153009151320323
0.73539346777912	0.264658545756317
0.20865525917655	0.791394673357014
0.956916981693207	0.0431000398684657
0.997083909920099	0.00291752131602579
0.738908410909337	0.261148378596524
0.955418554079031	0.0445968036913653
0.999597579779642	0.000402669250340007
0.321119955177781	0.678962263121182
0.173479178519887	0.826571961789919
0.795056589438504	0.205007776002479
0.316837024777092	0.683225759164929
0.502021107758901	0.498068718534575
0.53190216920173	0.46818398602492
0.987585206830944	0.0124257552086361
0.523263639130117	0.476814469727391
0.419095938721489	0.580981072974767
0.0116599304927497	0.988345945134415
0.0350293715266381	0.964984712380935
0.176035201009861	0.824011707675075
0.420555299511828	0.579518718075371
0.14264608011542	0.857410619112449
0.0686714561194526	0.931352814081055
0.0120000650551853	0.988005634111909
0.855212011290331	0.144832187195307
0.203479777328313	0.796583708666565
0.850268011403596	0.149774410463955
0.417403742514595	0.582683181090315
0.835620445818767	0.164425244025465
0.330743993109217	0.669336629483999
0.928317556711809	0.0717079440144038
0.966597799344694	0.0334199112795502
0.956772912664629	0.0432452673332635
0.532913748981646	0.467194631674253
0.993069866588076	0.00693458502310073
0.889300116380201	0.110734483573452
0.999996580281347	3.42321685137251e-06
0.761229906626208	0.246849752008818
0.996737627183232	0.00326432658413802
0.999315656454766	0.000684848480397797
0.996169264226948	0.00383292678937533
0.966637946034184	0.0333763944157565
0.721780888100415	0.27829061373685
0.489877120565432	0.510197023629932
0.613978166233966	0.386100268553558
0.92496917023285	0.0750617026953154
0.996892715399344	0.00310906942138231
0.884466236928855	0.115573455847537
0.995931023680139	0.0040713015215782
0.999996502552148	3.50073665057158e-06
0.0423206006565068	0.957699996287293
0.75014790976034	0.249934836317228
0.792599332418057	0.20745904160465
0.0664763903662666	0.933557274176238
0.234516679520241	0.765559465516875
0.841893361467165	0.158199901081174
0.380425372214932	0.619664560684671
0.0450915119322578	0.954929880894746
0.0119605343151292	0.988046386539161
0.10210706942459	0.897929903725264
0.406137063071306	0.593944197767849
0.955131846596658	0.0448890076535307
0.946259551048751	0.0537708798016422
0.67600811215252	0.324068277346588
0.288478416148004	0.711595108756019
0.911154039589102	0.0888817138921103
0.670475671679718	0.329622760930992
0.941677879856991	0.0583468914329431
0.153437754316957	0.846622051631667
0.838416136191761	0.161637412927162
0.838604052004075	0.161458007561253
0.885157848905693	0.114884614358532
0.970978777615546	0.029039236436374
0.89143491114829	0.108608450794878
0.90010490004855	0.0999512730153185
0.890249373115132	0.109802358898579
0.909206467411206	0.0908282823405387
0.99204540144351	0.00796021256096988
0.214545368246928	0.793750267801425
0.98471119369135	0.0152977566717077
0.998798148428888	0.0012028291720982
0.990755469074758	0.00925017446875077
0.86672741018976	0.133320594477792
0.581190123781916	0.418907097657206
0.422072886501699	0.578012969172479
0.132306732800163	0.867743767872571
0.862318385550801	0.137736841761418
0.977592340067486	0.0224192252522775
0.989537151075954	0.0104693365991249
0.99260708848072	0.00739757340443019
0.998480057423907	0.00152110497976785
0.806248272050661	0.193812438489054
0.852766348144567	0.147272452228945
0.10536969152815	0.894669400692593
0.668133783545299	0.331939395973978
0.986973731659354	0.0130372363998299
0.278802428717812	0.721261255526663
0.391388602926121	0.608685055845075
0.171946391031611	0.828099962235952
0.134015033409324	0.866021820293215
0.841659089029486	0.158382443817758
0.943326068950439	0.056695167797914
0.912205812731244	0.0878327449281456
0.730031767982984	0.270026558297092
0.0914067223760539	0.908622145785412
0.955263081830002	0.0447547743795371
0.866334013747804	0.133713138328633
0.743375625481512	0.256679902774806
0.485041944191099	0.515042286710531
0.511971296958514	0.488101015643333
0.974095143250588	0.0259175586904836
0.994765485757863	0.00523723469942474
0.888900720894074	0.11114289129006
0.849980788389447	0.150064004311024
0.643909870342776	0.356187998057105
0.986713226286225	0.0132946047576808
0.990234035881059	0.00977055630276062
0.993466010488879	0.00653785144422632
0.766495647147183	0.242692816501444
0.999220390615653	0.000780113146940581
0.995438110844765	0.00456459572919976
0.999897419087221	0.00010265771511488
0.997736939480471	0.00226435402922733
