NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.225970644289956	NA	NA	0.366405022266423	NA	NA	NA	NA	NA	0.412424257363737	0.489758425308155	0.472579121943526	0.437454182085616	0.495169895269763	0.541154977036213	0.284027426291819	0.282755672621089	0.351150135777511	NA	NA	0.297508145118427	0.342769278855301	0.148792146139774	NA	NA	0.235659644204225	0.389560586820929	0.339735329707589	0.286661665619493	0.255781166763804	NA	0.367281184983254	0.351646401103651	0.308844053981698	0.2513068072216	NA	0.152177880820459	0.250076597346455	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.14587350741673	NA	NA	0.230434739939706	0.136752893176629	NA	0.18352632577705	0.141926417634029	0.0794317422300455	0.119064769274121	NA	NA	0.159618039861592	0.222296030495769	NA	NA	0.267887380460933	0.0783770647669134	0.202340742166699	0.145554523707372	0.0730005540205493	0.149334950029989	0.223437060775079	0.264012390356651	NA	NA	0.248179417075285	NA	0.0126719709472175	0.0767274307304519	0.0632228809103943	NA	0.118517538855964	NA	0.0714521582484662	0.0672669297445813
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.155573410362574	NA	NA	0.164818818896113	0.0735786547313911	0.224470747423345	NA	NA	NA	NA	0.303650469191833	0.340875967425769	0.355410351967323	NA	NA	0.188279017898355	0.13370657343601	0.0529843095183227	NA	NA	0.100872427292162	0.156544288960028	0.108316143934863	NA	0.197513090101339	NA	0.244868000721356	0.261642523328142	0.207601130774951	0.136777162438128	0.0966966707139114	0.128438740358744	NA	0.167141970471056	0.164938219524148	NA	0.0592067558034118	NA	0.212861764441932
NA	NA	NA	NA	NA	NA	0.122980411889542	NA	NA	NA	0.184729042436896	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.267206827816328	NA	0.125979930799144	0.0703312839367142	0.233965427998115	0.198355696186174	NA	NA	0.148157577058483	0.278789717449917	NA	0.205821740994757	0.211100101905963	NA	0.20916062773578	NA	0.392836309732738	0.508870431856077	0.190588466228494
NA	NA	NA	NA	NA	NA	NA	0.249337897785137	NA	0.241787147078209	NA	0.349774356444419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.282356559859054	NA	0.292538490743294	NA	0.339493757275792	NA	NA	0.362296584266885	0.378224544792258	0.389456681646656	0.425494887381313	NA	NA	NA
0.164295929500999	0.22438168866786	0.111979064495004	NA	0.0630740295326021	NA	0.173730127062026	0.28234412976812	NA	0.14789853792894	0.177610238708749	NA	0.138621376669003	NA	0.514256319128476	NA	0.136512607304495	0.139939898272215	NA	NA	NA	NA	NA	0.048544167295741	NA	NA	NA	0.0966055565571115	0.0785058885927688	NA	0.0879832619373647	NA	NA	NA	0.124197429562781	NA	NA	NA	0.0744319503236116
0.299292489886831	0.231470439951307	NA	0.160648034101135	NA	NA	0.253821529103296	0.27089125063258	0.312459342695266	NA	0.20265123143458	0.192128759941215	0.132073301697109	0.201431985846667	0.203880759218824	0.315386501099173	0.106585881056121	0.109795805736637	NA	NA	0.070348590087369	0.0711234559003438	0.140460991728441	NA	NA	0.235137735179257	0.156449576499695	0.368389681769046	NA	0.210535229806103	0.0916641620677298	0.0967219938421512	0.224735936511099	0.139951454667449	0.138760445343591	0.123435820919677	NA	0.119087918314813	0.0509153869603794
0.257781724442047	0.457399718055868	0.632515642671884	0.379373714574327	0.263899125136678	NA	0.462902177819527	0.749835816099048	NA	0.354004850412583	0.67478952248124	0.639089526345407	0.68739384117652	NA	0.59535446723508	0.207974020626443	0.180637855181704	0.718631566879641	NA	NA	NA	NA	0.35019475184223	NA	0.394568372547854	0.610833846550751	NA	0.201810462754041	0.660253041478117	0.25537730388208	NA	NA	0.46966959416848	0.178820268581196	0.432300547723465	0.429086043461114	NA	NA	NA
0.225797346737747	0.191155893354076	0.272270463822266	0.232948921875858	0.194331564532541	0.30866572113929	0.334162476256752	0.183092334735531	0.341600385196528	NA	0.355344530065009	0.345937405870295	0.513781364328598	0.190304886327292	0.298783607025102	0.199144471081868	NA	0.179323433054755	NA	NA	0.248407709211925	0.268410976531888	0.153551315723163	NA	0.337065249220448	0.205973151609928	0.201223302593652	0.133187133382106	NA	0.262682011096511	0.238287781834762	0.156350614345025	NA	NA	NA	NA	0.336143865540729	NA	0.500800730394869
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	0.140711704650576	NA	NA	NA	0.134125055714831	0.15098510343151	NA	NA	NA	0.0760338833691281	NA	NA	NA	0.172636953878787	0.198474075424655	0.190356675716211	NA	NA	NA	0.0576609952631445	NA	NA	NA	0.0726917416479243	NA	NA	NA	NA	NA	NA	0.361129192884431	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	0.0932483326744577	NA	0.179307677807259	NA	0.0851449769854804	0.0705209753278952	0.106894538222848	0.0733912594778318	NA	0.0700357462660987	0.0705134406023268	0.188839897120757	0.119632505467532	0.108485541683956	0.149905894283526	0.114929802846026	0.247292536581139	NA	NA	0.110343116855859	0.195102806498933	0.123353857023616	0.115669310893571	NA	0.199357342637651	0.209356728739585	0.121719402521786	0.13554072128149	NA	NA	NA	0.173111384082886	NA	NA	NA	NA	0.186372586886473	NA
NA	NA	NA	NA	NA	NA	0.188923382494347	0.158748276482071	NA	0.138357765047026	0.0863613532955094	0.0768734150652646	0.1566861005626	0.125495841548298	NA	NA	NA	0.184491569238753	NA	NA	0.10452412106087	NA	0.179506080044766	0.474781100483062	0.110081501614486	NA	NA	0.107885693861661	0.257476245566931	NA	NA	NA	NA	0.161760079407597	0.110507716161533	0.243265838340764	NA	0.27855010911162	0.0656601284272739
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	0.27583500731699	0.174759076478287	NA	NA	NA	NA	0.128148812981129	NA	NA	0.269569324762666	0.116491640286021	0.144533652623934	0.0912508572961722	NA	NA	NA	0.100527864844806	NA	NA	NA	NA	0.370954934148436	NA	0.242610774161303	0.267688148586032	NA	0.325562275669572	NA	0.129103379375335	NA	NA	NA	NA	0.149523846433253	NA	0.142821846067711	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	0.454344814508675	0.462054364326592	NA	NA	0.425279345878857	NA	0.447767384231016	0.447624232200052	0.401933530769382	0.455137374428364	NA	NA	0.345519183218987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.409433988591342	0.44468983656616	NA	NA	NA	0.521590273610041	NA	NA	0.186992597216608	NA	0.523477483665094	0.612698226504496	NA
NA	0.246929278538705	NA	NA	0.223660099937346	NA	NA	NA	0.318939905192263	0.26086000234757	0.22196991050694	0.371260742908088	0.216167317667747	0.201447384625315	0.301374339459333	0.237799874956784	0.132562572005904	NA	NA	NA	0.147304185419559	NA	NA	NA	NA	0.173585428716825	NA	NA	NA	NA	0.166911571841817	0.052248285787758	NA	NA	NA	0.107565084061381	0.260083120190076	0.056282987408408	0.086042995496439
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	0.417437756494388	NA	NA	NA	NA	0.182695310419447	NA	NA	NA	NA	NA	NA	NA	0.0923991164265987	NA	0.113401002875844	NA	NA	0.203407226657568	NA	0.152037360652813	NA	0.20877657149015	NA	0.282836870331209	0.306459785287352	0.345271603093734	NA	0.413006201529389	NA	0.295353927295579	NA
0.253470096051285	NA	0.608889278108457	0.49094044145424	0.526718674959598	0.368054277799193	0.332063487103014	NA	0.412459447174559	NA	0.470855569905996	0.442741529327463	0.436849187953031	0.509133735549378	0.333227964808988	0.476574061808609	0.520607254194043	0.37837351776584	NA	0.222691004567542	0.574107618226876	NA	0.297845346426204	NA	0.475895375790752	0.367116049774455	0.173113915186715	NA	0.446507235615891	0.384046567978215	0.221921319588994	0.249705144520866	NA	0.379452291445807	0.316496492065944	0.343396035033122	NA	0.436152349604993	0.354140662005969
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	0.28646274758525	NA	NA	NA	NA	NA	NA	0.176471832740635	NA	0.142301602915724	0.178676720159021	0.242709542413851	NA	0.251677022084533	0.207289739107137	0.18661226690375	0.143187204841673	NA	NA	NA	NA	NA	0.103490871475618	NA	NA	NA	0.0693911308070252	0.0870200995078177	0.0608124864230331	NA	0.22534545268216	NA	NA	0.298638032296521	0.220874013623087	NA	NA	0.525148062218664
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.188945172335856	0.193129457580513	0.220448753918205	NA	0.330365640456947	0.0986075777358194	NA	0.0999195005151901	0.0794595944471682	0.308526770543821	NA	0.23434006519394	0.263809364454999	NA	NA	0.261625426302536	0.261571933260848	NA	NA	NA	NA	NA	NA	0.605350685735877	NA	0.25802687323665	NA	NA	NA	NA	NA	NA	0.472595716593832	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.435205953642128	0.390031760527532	0.478069946511001	NA	0.402528467504719	0.528972806269862	0.429711941329775	0.48444129222645	0.391692271620718	0.360508395692853	NA	0.279550734411377	NA	NA	NA	NA	NA	0.62838785434194	NA	0.383904002892853	NA	NA	0.463781206205431	NA	0.58230900301925	0.514242948440422	0.565463762611062	NA	NA	0.38542769832729	NA	NA	NA	NA	NA	NA
NA	0.177476506321572	0.236541997365897	0.0924883358662698	0.357212827640972	0.262773220429968	0.177106430011425	0.279168156079695	NA	NA	NA	NA	0.124283265861202	NA	0.151221924244906	NA	0.151448500827348	NA	NA	0.149899501994155	NA	0.297716877080455	NA	NA	0.188674017097175	NA	0.13645398802381	NA	0.103320071282521	0.0771532203458911	NA	NA	0.158171261010769	NA	NA	NA	0.242226677598644	0.225835948830811	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	0.152396374088273	0.187180267352093	NA	0.572902570238108	0.165015211537512	0.305579104414732	0.202223631751969	NA	NA	0.466517485541051	NA	0.268778508753292	0.410876950107931	NA	NA	0.494879463964459	0.459346274727212	NA	NA	NA	NA	NA	NA	0.159456161130495	0.335340701312889	NA	NA	NA	0.442803152880017	0.407880660140887	0.388130171012459	0.424384089945867	NA	0.488897231219424	0.311835748555412	NA	0.425407767885343	0.315467950281903
0.203223636420327	NA	NA	NA	0.150163654763221	NA	0.168790448382916	NA	0.0780316655906488	0.0928089034669536	0.0778130601297707	0.148539731083006	NA	0.222862491044492	NA	0.093277512081615	NA	0.0661437948672196	NA	NA	0.279959773808943	0.330072654895759	0.324251113151783	0.246233827251141	NA	0.302636087768473	0.325373368889959	0.253578450545625	0.103333508709679	NA	0.304602062518998	NA	NA	NA	0.193007391483796	NA	0.234402798940839	0.256376054065507	0.196011830220342
NA	0.117795072466872	NA	NA	0.174776553196018	NA	NA	NA	NA	0.101837869771221	NA	0.209131739681892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.189794571766374	NA	NA	NA	NA	NA	0.215709513742782	0.142984817356946	NA	NA	0.169095627970712
0.302462136316184	0.399384740728143	0.317946463152022	0.386471699356692	0.14398785790683	0.215610058086325	NA	0.0815318611150357	0.0523227408418562	0.295834392954596	0.282538431105149	0.0553702429253303	0.0235693240035997	0.0756569638324498	0.154055555438326	0.359935590749569	0.114049328177736	0.34543068803419	NA	0.481413595535792	0.254302390555524	0.253898655918765	NA	0.236680651486197	0.167135592858532	0.245038315306672	NA	0.316837752260209	0.160070814766361	0.134394843244117	0.391753538199688	0.292966273105462	0.282410447660482	NA	0.292148691043921	0.263068368955121	0.201330335072225	0.326828438143535	0.0980960572018792
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.303270212760248	NA	0.376757908893576	0.195980124963167	0.135599920875378	NA	NA	0.106901919628414	0.111381121379877	0.179693468672988	NA	NA	0.158903226971176	NA	0.163389063325488	0.165789093287307	NA	0.153617392061317	NA	0.314714466953881	NA	NA	NA	NA	NA	0.322911354407663	NA	0.216620415605113	NA	0.204193474962453	0.421771313489924	0.304203709382284	0.279793803213469	NA	0.38661147583906	0.472983240351087	NA	0.340550302607336	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.456990500454755	0.651208100961794	NA	0.439603833166262	0.441704130343117	0.522847264939097	0.629061991643915	0.615006061828397	0.664894837159413	NA	0.717400494584641	0.627740731757903	0.668555132523804	0.194173058357459	0.528223658111862	0.551405343481413	0.530901181464255	NA	NA	0.485684656856353	0.085893517066935	0.424601875201604	0.374383724720089	0.475007776787616	0.408827894119153	0.444513905313567	NA	0.127740889576049	0.439297193105449	0.162408007385114	NA	0.399095847530391	NA	NA	NA	NA	NA	NA	0.180029223431327
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
