0.318486943025744	NA	NA	0.165407151609119	0.0868473142641308	NA	NA	0.159842808008158	0.106453951183175	NA	0.161652568543805	0.141859870618257	0.249216354365242	0.207209693651571	0.134258310856979	0.232619978284142	0.350644135396127	0.276917041979032	NA	0.191398667929306
NA	NA	0.114587911586295	0.201466555071564	NA	NA	0.194877175307101	NA	0.105453716910423	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.213291935818895	0.142971033305398
0.126021370635368	0.0913449655685047	NA	NA	NA	NA	NA	NA	NA	0.0399397528927842	NA	NA	0.171076553088871	NA	NA	0.215757054059722	NA	0.215669778173491	NA	NA
NA	NA	0.145330668489233	0.132464936103366	NA	NA	NA	NA	NA	0.0940416433881919	NA	0.15707691397162	NA	NA	0.249428727181807	NA	0.279743706571332	0.164094398366198	0.271598048017217	NA
0.152865550665312	0.113437943378277	NA	NA	0.128737096095052	NA	0.127463274008032	0.102908423228865	NA	NA	NA	0.10768423083224	0.229793376969786	0.224604320670562	NA	0.298192533989597	0.274605394342443	0.258595675778794	0.271750385821641	NA
NA	NA	0.101032006618523	NA	NA	NA	NA	0.0856339805291116	0.253163141769396	NA	0.348478141567227	0.347979118044704	NA	0.465008930335406	0.397629955241851	0.527259601471476	0.499236530086997	0.314265200667102	0.407319658216244	NA
0.175598499864304	NA	NA	NA	0.185769699078585	NA	NA	0.17409341431649	NA	0.206058998559129	0.188582842343977	0.352770752307234	0.325189327314501	0.392113602708035	0.395591010681408	NA	NA	0.0779506053698513	NA	NA
0.0778767303914512	NA	0.12826224159587	0.310143602402998	NA	NA	0.129104963979613	0.0881165062269278	NA	NA	NA	NA	NA	0.327751635066888	NA	NA	NA	NA	0.163562638213406	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	0.286802106247665	NA	0.191954137272239	NA	0.171601979616105	NA	0.271710481329911	0.302395968576991	0.280592615321608	0.33372151792897	NA	0.365518973121619	NA	NA	NA	0.422059254532051	NA	NA
