NA	NA	1.95159523875004	NA	0.586764768073568	0.53487244837395	1.26242766026296	1.31512371910543	1.23745205354416	1.73449410534951	1.16937612793369	NA	NA	1.47534566234555	2.02009743371264	0.190746235911708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66176561400782	NA	NA	NA	0.872561242066081	NA	1.66176561400782	NA	NA	0.303271901860733	1.22565473035017	0.308890644623047	NA	NA	NA	1.03584646469404	0.911314604810894	NA	NA	0.846973020894449	1.27377943069698	NA	0.349612609221458	0.878746996515708	NA	NA	0.894428046444036	NA	1.02461560217609	NA	NA	0.400911346370736	0.700777930926089	NA	NA	0.57983055885329	NA	NA	0.838769184703909	0.933857193532603	0.661297145071912	1.77669791301932	NA	NA	1.77049781599331	0.851028542921327	1.77485157581815	1.89446636661609	2.00470726972721
1.70052965136238	NA	1.79799528823156	NA	1.42508701109044	1.21725291835084	1.25822202264571	2.52255128328118	1.30353991951499	0.871694510134156	1.12990504698494	1.5927197929981	NA	1.03930748555393	1.31876763998238	0.689072774392166	NA	0.588271912959751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.77954775675956	NA	NA	NA	0.700854718348613	NA	1.77954775675956	NA	0.809279805524306	1.56948877634126	1.22575769951335	1.5696780679533	1.08376642725987	0.0143623978005418	NA	1.3119192305494	1.56922101649318	NA	NA	2.42249398582107	0.672236373481181	NA	NA	2.20867841697468	0.901200769219831	NA	0.656548988716335	NA	1.16479496188919	0.904398438730605	NA	2.36895454967755	0.718325573976554	1.01995699424384	0.0727566394214617	2.31698288968124	0.0743580391747048	NA	0.909393340263984	1.06603574616706	NA	NA	NA	NA	NA	0.892781688556311	NA	0.714682161600557	NA
2.19406152514844	NA	0.609192155941366	NA	1.61974421618195	1.89182039416248	2.65582756756509	NA	1.44327235235646	1.72360872125442	0.83593954568209	2.72602470733571	NA	NA	NA	1.51749284893534	NA	1.77339140051019	NA	NA	NA	NA	NA	NA	NA	NA	1.71656202463418	NA	NA	NA	NA	NA	NA	1.00320520999765	NA	NA	NA	1.61235225936854	1.54091290054468	1.09388811102184	1.57568915500597	1.07915013343406	0.0323988275644313	NA	NA	1.63528057392965	NA	NA	3.06950616315507	0.835294730227956	NA	NA	3.33165260422273	1.63291760291056	NA	1.17207776462834	NA	1.1548481740308	1.00424610977002	NA	1.8254326092662	1.33066192872267	NA	0.104978980336342	NA	NA	NA	1.96849691206595	1.51863039078911	0.470480126316826	NA	NA	NA	1.13671033378849	NA	2.31235810732746	NA	1.45805583895399
1.63159970581438	NA	1.33120146554197	NA	NA	1.86722348004738	1.22303960925504	2.825240313264	1.19782341979387	1.45173350599424	0.950431714181673	2.24228870171635	NA	1.5707593729872	1.81945365857842	1.52527599213662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.42416628725103	NA	NA	0.800065067434484	NA	NA	NA	0.815395512377212	NA	0.800065067434484	NA	1.42900422198115	2.46075817316216	1.23503380806622	NA	1.0249022115849	0.0198553017408542	NA	1.79056199142631	NA	NA	NA	3.37253886160314	NA	NA	NA	2.84809545975756	1.55781578084482	NA	1.54651177678946	NA	1.25214415020841	2.94017992681079	NA	2.09374888105294	1.21331996097503	NA	0.093992039230806	NA	0.09225302179149	NA	NA	NA	0.390342343926126	NA	NA	NA	1.73061652975745	1.61038263194684	NA	NA	NA
1.43842583104816	NA	1.6777744405785	NA	NA	1.28960651660336	0.727367668845071	2.43011148564716	0.831359770056334	2.15745009953162	0.623274439684453	1.61348399213698	NA	1.59640141582256	1.7392787797022	NA	NA	1.02596057569595	NA	NA	NA	NA	NA	NA	NA	NA	2.04096604954729	NA	NA	0.551107809642926	0.414869660107174	NA	NA	0.82653342361007	NA	0.551107809642926	NA	1.68093743559016	3.13438638361214	1.1456908572531	0.653927424986414	1.07803957438741	0.0203068718308614	NA	1.53066971132967	1.48764912367837	NA	NA	2.68976811877738	1.75658514822454	NA	NA	1.80266481728835	1.50849078807606	NA	1.65825187088382	NA	0.275151364824412	2.01371717561035	NA	2.5606229653013	1.05899520992495	0.546085013485917	0.176636046049776	1.34049189482529	0.127322386277379	NA	NA	0.29960274203323	0.598647305101646	0.371900577059527	NA	NA	2.0673881778389	1.34093853756985	0.837375714405639	2.02099873321608	0.371900577059527
1.73799765501626	NA	1.47822988490192	NA	NA	1.69728541713016	0.988044679191035	2.06155808211715	0.931126880139064	2.02282945941374	0.655341932707472	1.53628445469724	NA	1.17593732969332	1.61966627075525	0.442342783255354	NA	0.867609006659992	NA	NA	NA	NA	NA	NA	NA	NA	1.96166332950666	NA	NA	0.279311719116813	1.10550642326278	NA	NA	0.975001044787693	NA	0.279311719116813	NA	1.19272438621231	NA	0.754010342706428	0.816374261172941	1.07474625142187	NA	NA	1.56120619325497	1.99008038153796	NA	NA	2.45538244968946	1.66246144317421	NA	NA	1.51600842116768	NA	NA	1.98716679348392	NA	0.533876929033155	2.39517109744543	NA	2.1280410934383	1.26860475991184	0.549593477013891	0.119914905937926	1.03040679896393	0.150877958140395	NA	1.35659532397298	0.745236795547775	0.297594017287259	0.822030137107803	NA	NA	1.69198609383087	1.43849972183559	1.24029279152774	1.14676277219922	0.822030137107803
2.23001804841001	NA	0.425436717528503	NA	NA	NA	NA	1.81682639759806	0.823367720170021	2.10542730356099	0.694509683303818	1.92959974749702	NA	0.995006676075537	2.28237014325271	0.946508484759074	NA	1.60563346873348	NA	NA	NA	NA	NA	NA	NA	NA	2.01957792830781	NA	NA	0.43941130742427	1.35480768953376	NA	NA	0.789334351823249	NA	0.365309680537801	NA	0.625941910979677	2.93954818569117	0.905432337745598	0.799640760210549	1.02851671231679	NA	NA	0.954531293393483	1.92409730904027	NA	NA	2.29677005939372	1.35090023651296	1.95087871923767	NA	2.11531313675221	1.98780394766559	NA	1.63316114593125	NA	0.374801841436126	3.13455908184244	NA	NA	0.996222144485284	0.279612677459532	0.11281986112213	NA	0.160447216312393	NA	1.04183349678642	1.30580100607594	1.37719640127176	1.20371906965766	NA	NA	NA	1.06599066101699	NA	1.01596193007744	NA
2.02456329182442	NA	0.920913510504458	NA	1.03406222377246	2.85913313817013	1.06581110652463	1.96959376222361	1.05898469325097	2.02135304646226	0.819954126390794	NA	NA	NA	NA	1.40352413885983	NA	0.886583479206807	NA	NA	NA	NA	NA	NA	NA	NA	1.94087661851003	NA	NA	NA	1.05698535320876	NA	NA	NA	NA	NA	NA	0.430172998195952	NA	NA	1.47879943667571	1.01982195573598	NA	NA	1.8861113914532	2.28869377327396	NA	NA	2.57937254779931	1.92122847125839	1.67419375413351	NA	2.43840299711664	2.19067255388264	NA	1.89736514389737	NA	NA	3.3774813001844	NA	2.68286417407275	2.01056436952739	1.03977919521499	0.0973494714908405	2.92337723123553	NA	NA	1.36105065223583	NA	1.23312285614205	1.47356722849463	NA	NA	2.02330673531093	1.3822593627672	1.0638236833096	NA	NA
1.79090257822027	NA	NA	NA	0.903416300352965	2.59706507945064	NA	2.9290110056607	1.05569151281928	NA	1.48031765205916	1.76547011855034	NA	0.635228488920556	2.34708696572798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15151849275378	NA	NA	NA	0.946300713190401	2.80851216147307	NA	1.11435824502775	1.03976579684583	0.069048826706196	NA	2.01971960337845	NA	NA	NA	2.83201376225241	2.48475632049928	1.16305686664014	1.12010286301466	2.76100050542675	NA	NA	0.64642036443769	NA	1.22694381065036	NA	NA	1.09047239160434	1.63863024962231	1.30999331252995	0.0824696509575449	NA	NA	NA	1.73626572268343	NA	0.588228532586261	NA	NA	NA	1.82061187128122	1.31741358027369	1.55296123224088	2.43587091633446	NA
1.88665830313579	NA	0.891087863537834	NA	NA	NA	NA	2.60428143637985	1.79057069206709	NA	2.06291626499852	NA	NA	NA	2.02185754293193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06485648376254	NA	NA	NA	NA	3.05140743823895	NA	NA	1.17534901430618	NA	NA	1.44949251009697	1.0347720066368	NA	NA	2.539077992437	0.559679344802007	1.7060824540969	1.40812014597718	2.68257737898214	NA	NA	2.18677186197729	NA	1.27762030453622	3.62100996432297	NA	1.86317852871947	1.70863347849472	0.623281530107025	0.0933003470175496	NA	0.194948196530304	NA	1.5887528581122	NA	0.41617678151266	NA	NA	NA	1.47561372763832	1.09467123926934	1.75369224265866	2.41949705110526	NA
