NA	-8.73941640437826	-7.69880904614244	-12.8687115231792	-7.16822257953154	-11.3516346025648	-7.12922947676707	-7.8185969724913	-7.5144772194032	-21.3167318535744	-11.1139566426408	-1.50425855576847	-9.57856952346871	-10.6305759032726	-8.86436837105929	-19.357671707638	-17.6643106107215	-10.4819305236212	-9.60389459763755	-11.9400617332815	-4.15656214737469	-4.80731923811795	-5.37068686972736	-8.37379894817042	-5.75892354418502	-7.3486815922695	-6.83506358167143	-5.39295131849337	-5.82793924392546	-5.31453795880795	-7.3833874252749	-3.86020220607878	-5.13595523235375	-2.97410157272796	-3.88634562650631	-6.88358405394553	-2.55800490831207	-1.57462115728333	-2.1795936823795	-1.61566623957742	-1.4791754276912	-4.21404053427528	-7.99672341976295	-8.19318450423194	-0.889223115010565	-5.64912199138317	-2.30411630188311	-2.43504627180125	-5.20038708398788	-2.84983048088291
-8.73941640437826	NA	-1.45472880435374	-5.23456919585296	-6.31710617180897	-18.5117809639669	-8.70828040094268	-10.945016243363	-9.63027641998959	-15.3181505699944	-20.4974331691273	-8.11469059770603	-20.9668855780086	-13.8954308132274	-9.95706135330062	-20.0971459665315	-15.9922565505833	-13.0323747292609	-9.85612991920548	-17.7526422940165	-7.37259333148293	-9.76449496113595	-8.82607587735968	-14.6656711675789	-7.8813874482894	-11.0853879348562	-14.176370087819	-8.25192908973455	-6.70188428217327	-7.11918549387917	-10.2957061969291	-7.4462836542722	-7.4204564577937	-5.60563619934258	-4.74103863034177	-6.7953718934247	-5.05403857192476	-1.69453685008866	-2.37064424158093	-0.834417917600897	-1.69132543793888	-5.36010203013796	-10.0697602930019	-10.0249639458223	-8.44720330897119	-9.99903652291093	-8.50733248972169	-5.76558232550558	-11.409422199506	-8.01321388466632
-7.69880904614244	-1.45472880435374	NA	-2.74790447783999	-6.98153288951867	-8.10085345305443	-11.1575855723564	-9.47320096093777	-8.5094837697224	-19.0306765979229	-12.1947925811643	-4.80944382618811	-9.11057608454377	-9.17140793625936	-8.60587230669463	-13.0595460869337	-12.1154745494867	-11.4396578156885	-6.62246278329487	-4.01190916092443	-4.71183457812293	-5.55475901533039	-2.46556078864889	-12.1971451508331	-6.17266703377896	-4.42083070394284	-9.93971837922961	-6.31082692937297	-2.71640451837886	-3.51713563074949	-4.17530054369672	-0.712605438061326	-8.21009200262971	-3.93997374185908	-2.34356992050357	-4.79817518282262	-1.21120054861521	-1.79489252731577	-1.1823822645147	-0.427947443019415	-0.453302929104187	-1.08988957200777	-6.49608681380592	-7.88090791096897	-1.76379629578632	-6.10968384036862	-2.78504178698598	-3.70592017725096	-6.40265160773119	-3.74546119650408
-12.8687115231792	-5.23456919585296	-2.74790447783999	NA	-2.38700583194407	-1.45043164419234	-6.71209753889596	-6.46646610202925	-9.44477986201504	-5.0627805547846	-8.00486967535807	-15.1293708995084	-3.04975940905906	-9.13833660327987	-3.40936921440025	-13.1704825651278	-10.5828610079431	-9.84617860517773	-6.23496635256043	-1.27424356000954	-5.05133849690463	-5.06828825286257	-4.44357832332436	-9.69920395792117	-6.19828411336711	-1.75020472275833	-12.2083158292071	-9.62671211671747	-4.60763788160885	-6.27478872669459	-2.87260202850892	-1.72313348848249	-6.19179922246529	-5.7482698576707	-3.90459208238845	-11.4991018835055	-7.55251538190145	-2.028355220598	-7.13664009088805	-8.12443752193309	-7.82254346114576	-5.81724489807241	-9.7726045777744	-12.7744884667031	-2.23191241090417	-12.8891982325079	-6.1079695362729	-10.6585752966645	-12.7563846146946	-6.95689456863118
-7.16822257953154	-6.31710617180897	-6.98153288951867	-2.38700583194407	NA	9.31179082884145	-0.430269648995172	-1.65749395506148	-2.88500749080725	-7.66999595045943	-7.8093288282244	-11.4564668381308	-2.51047987765599	-9.78555750513701	-4.49683062447753	-7.6824620736886	-5.60017903554456	-7.01024650976592	-4.24434993534271	-0.51116813661975	-1.39495536427571	-0.553908637613097	-1.83940496366809	-5.51225062211797	-4.05553440375342	-1.10745457440178	-7.25628775636751	-7.8713872874661	-1.933602391051	-5.39883738603704	-1.09941244646221	-1.08626436826607	-4.73813217643593	-2.55352376127417	-5.06747697636151	-6.46476496891225	-5.1341840076706	-0.477825329828494	-2.61976205516059	-2.56264003177036	-3.53781388141455	-2.59841830978958	-9.0882024303683	-8.82109280918493	-0.333487756483856	-10.3398096664463	-3.64296048098979	-5.06052680610703	-12.8187654090919	-7.30499350379848
-11.3516346025648	-18.5117809639669	-8.10085345305443	-1.45043164419234	9.31179082884145	NA	6.24210908775851	1.62857396554929	0.511353108105136	-5.6667962471766	-5.83064497722869	-0.749501300427414	-4.78710706119178	-7.43152394553733	-4.66249071465675	-4.91147193628774	-5.34397672083891	-3.30077453192364	-3.2685463635636	-5.8855398647985	-1.73284077867611	-1.87229126143768	-4.57659046936823	-7.55229824565421	-2.22147633708312	-0.565500381069236	-3.64604513204174	-2.57185455561998	-1.56886024726485	-1.70516097778049	-4.22130511317025	-2.82243568602867	-4.28231724882238	-1.4252003202643	-3.63078414531957	-3.26321993954651	-4.99821310784362	-0.31407836745511	-3.329219149072	-3.48816743478816	-5.40190074814004	-3.57652860762616	-6.07444826403223	-7.12585724708533	-1.35396457498432	-5.45745388541947	-4.84731679928907	-5.91960893705757	-8.35786394509221	-7.98709931906727
-7.12922947676707	-8.70828040094268	-11.1575855723564	-6.71209753889596	-0.430269648995172	6.24210908775851	NA	3.83298343427378	1.03134672550023	-10.623352941629	-6.93519626436744	-2.92753291289242	-3.6924467723288	-10.0336568678752	-6.95926612620899	-7.88868482651887	-7.79765052391319	-7.12013297249749	-3.52492854062375	-2.9032397851364	-3.70293752007862	-4.2655103129563	-4.22337966037418	-12.5068111143286	-3.90850515228615	-0.324096312230344	-5.47639163069423	-6.54744997313733	-2.47689721426587	-3.67393375376118	-3.63380141405315	-2.27388732657619	-4.23914227379158	-2.75536288883126	-1.1812424563426	-5.62368275741243	-4.13006967869054	0.322068922861841	-1.60640249105149	-2.70106008775994	-3.79067906145277	-2.08011026393433	-9.7337631126315	-7.82563478156453	0.346217341430354	-9.54760430470079	-5.32168459642231	-5.64835022818319	-8.17628236909438	-7.38727650454141
-7.8185969724913	-10.945016243363	-9.47320096093777	-6.46646610202925	-1.65749395506148	1.62857396554929	3.83298343427378	NA	8.23694052761768	-0.784409748254215	-3.33549595159313	-1.69300672087548	-1.50432570756418	-4.7791202037795	-2.74772815375213	-3.63550659789349	-5.41886881346361	-3.55209831283443	-3.41583077358803	-2.15341367505985	-3.92200491755856	-2.25992645418135	-2.90477443079044	-7.08731040546972	-2.92797106549813	-0.47847174462726	-3.85007958385359	-5.68177207572974	-1.06828835531215	-1.8653230622406	-2.21931440544157	-2.97721786608769	-4.97811903483122	-2.10070491849209	-4.02083690305177	-6.38094134431908	-5.49579551662449	0.67206376837326	-2.59672740984764	-5.01216546726042	-4.53897985202442	-5.2903228887981	-6.95185020322665	-6.05602517712542	-0.721785415477576	-7.47191892454116	-3.844969461413	-6.35923346741342	-9.34673211488439	-6.9435465169021
-7.5144772194032	-9.63027641998959	-8.5094837697224	-9.44477986201504	-2.88500749080725	0.511353108105136	1.03134672550023	8.23694052761768	NA	0.340422859952823	-1.18217961070156	-3.53930699059012	0.305073053549429	-6.67043670034932	-3.51513398136831	-4.92786555963951	-2.72813232514805	-2.02522888106953	-1.5034099978152	0.424347818789824	-1.37216010763851	-1.70698073213225	-1.00872566368643	-4.49684905095503	-2.37310655355101	-0.526613544949362	-4.47283365700661	-5.91636863881038	-1.44582252396965	-5.15615600026653	-1.18747311400228	-1.01306745376909	-4.1492513290688	-3.61632655672193	-2.06035886299001	-5.3673746248181	-3.47407672132906	0.868667311629844	-5.38436973219635	-6.23501616429673	-8.14231422988526	-3.53100835617613	-10.3415789217304	-7.31502695461485	0.695403314474104	-7.7266602164847	-2.54809935928377	-4.75021814447394	-6.71836525056765	-7.23157861640705
-21.3167318535744	-15.3181505699944	-19.0306765979229	-5.0627805547846	-7.66999595045943	-5.6667962471766	-10.623352941629	-0.784409748254215	0.340422859952823	NA	1.94288875441223	-5.733495482144	0.821345392797057	-3.64443549646025	-0.888724072025247	-0.557026867548536	-4.54767065114524	-2.4741120440465	-1.52784408254746	0.320890760173294	-2.0442026358799	-3.20373418765232	-5.81276530126614	-9.52043654326884	-6.37881012375798	-3.64669974821429	-9.44819581228893	-9.45293336854749	-1.79163388333236	-5.46412252659191	-3.01264414031576	-3.67025031981941	-7.06800453972942	-6.72437678645891	-8.17525197261508	-12.4974630133854	-12.2143529331134	-1.4881185370673	-15.2796072656829	-13.681033280724	-17.1949644532205	-8.78741898559476	-12.2642675916651	-13.274959499202	-2.42471330229067	-21.1103271345398	-9.58011549228693	-15.40024289668	-23.1473870977094	-17.9520240179566
