NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.903882311641517	NA	NA	1.46561965853525	NA	NA	NA	NA	NA	1.64969654485134	1.9590331257604	1.89031593248778	1.74981621432838	1.98067899924829	2.16461927228105	1.13610937143153	1.13102235824294	1.40460013050428	NA	NA	1.19003223089795	1.37107671266305	0.595168409726481	NA	NA	0.942638299913898	1.5582418895452	1.35894091963713	1.14664632564696	1.02312436650918	NA	1.46912430837307	1.40658519122573	1.2353758530312	1.00522693359779	NA	0.608711344470941	1.00030609554272	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.583493858263742	NA	NA	0.92173868899515	0.547011412020172	NA	0.734105087462493	0.567705503770817	0.317726875586901	0.476258937193905	NA	NA	0.638471971893194	0.889183860782486	NA	NA	1.07154920707274	0.313508166973631	0.809362730913917	0.582217923801119	0.292002130305642	0.59733962464954	0.893747980559001	1.05604925120877	NA	NA	0.99271737668725	NA	0.0506878688991471	0.306909632766126	0.252891449353909	NA	0.47407001616428	NA	0.285808549036694	0.269067639938849
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.622293458649611	NA	NA	0.659275081920298	0.294314532469733	0.897882725937471	NA	NA	NA	NA	1.21460151997427	1.36350346916959	1.42164099025773	NA	NA	0.753115850363241	0.53482613663716	0.211937175816071	NA	NA	0.403489590642296	0.626176971898633	0.433264448466641	NA	0.790052128325028	NA	0.97947171516249	1.04656978587936	0.830404279165903	0.547108489037652	0.38678656923586	0.513754810517865	NA	0.668567685490338	0.659752684292141	NA	0.236826953644976	NA	0.851446807652518
NA	NA	NA	NA	NA	NA	0.49192150305466	NA	NA	NA	0.73891595268867	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06882699729398	NA	0.503919575168597	0.281325053106727	0.935861437080184	0.793422551674296	NA	NA	0.592630134146943	1.1151585422183	NA	0.823286722135932	0.844400159578617	NA	0.836642265176791	NA	1.57134477734342	2.03548112949525	0.762353640970167
NA	NA	NA	NA	NA	NA	NA	0.997351298165429	NA	0.967148304209943	NA	1.39909701478847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12942590766376	NA	1.17015361923683	NA	1.3579746301938	NA	NA	1.44918591136456	1.51289773475051	1.5578262689702	1.70197904956349	NA	NA	NA
0.657183524954243	0.897526491020176	0.447916126403228	NA	0.252296044017642	NA	0.694920304113052	1.12937618731463	NA	0.591593977933146	0.710440746140765	NA	0.554485343794177	NA	2.05702467225636	NA	0.546050268813975	0.559759428657746	NA	NA	NA	NA	NA	0.194176612142966	NA	NA	NA	0.38642211271572	0.314023462125683	NA	0.351932944368036	NA	NA	NA	0.496789572317606	NA	NA	NA	0.297727713835983
1.19716960787494	0.925881487824593	NA	0.64259194764111	NA	NA	1.01528581816974	1.08356468422974	1.24983700363747	NA	0.810604687620612	0.768514814011187	0.52829305160067	0.805727706701589	0.815522797312878	1.26154563381365	0.426343398984753	0.439183093935116	NA	NA	0.281394277689011	0.284493740030433	0.561843801870359	NA	NA	0.940550664427276	0.625798122168589	1.47355829421374	NA	0.842140671842909	0.366656540564393	0.386887861719064	0.898943481976886	0.559805654225103	0.555041618329122	0.493743138640089	NA	0.476351533329473	0.203661488015307
1.03112659487147	1.82959833477314	2.53006182747382	1.51749441252849	1.05559619046197	NA	1.85160816736231	2.99934238332982	NA	1.41601898569025	2.69915729703891	2.55635735444352	2.7495745570098	NA	2.38141716939145	0.831895838133721	0.722551208475098	2.87452542311757	NA	NA	NA	NA	1.40077859588575	NA	1.57827302656869	2.44333466846567	NA	0.80724161388637	2.64101139010696	1.02150891545682	NA	NA	1.87867782480633	0.715280864208753	1.72920168293536	1.71634366966304	NA	NA	NA
0.903189121636308	0.764623348805761	1.0890815353679	0.931795413785563	0.777326029788168	1.23466252187111	1.33664951238196	0.732369123806362	1.36640113940143	NA	1.42137770272581	1.38374921700044	2.05512485361492	0.761219321698569	1.19513407702597	0.796577650330251	NA	0.717293521511765	NA	NA	0.993630544965564	1.07364359074133	0.614205082467954	NA	1.34826060082595	0.823892364418707	0.804892973934734	0.532748377031892	NA	1.05072773573143	0.953150847347952	0.625402273666191	NA	NA	NA	NA	1.34457506718971	NA	2.00320233313241
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	0.562846653264308	NA	NA	NA	0.536500065260722	0.603940236316673	NA	NA	NA	0.304135444135757	NA	NA	NA	0.690547612664588	0.793896068489123	0.761426479193392	NA	NA	NA	0.230643913300194	NA	NA	NA	0.290766881178	NA	NA	NA	NA	NA	NA	1.44451634720645	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	0.372993221129885	NA	0.717230500540293	NA	0.340579807895519	0.282083818448561	0.427578027288985	0.293564951675688	NA	0.280142902771525	0.282053679555141	0.755359366593809	0.478529881300452	0.433942039263968	0.599623400992821	0.459719076340162	0.989169855752762	NA	NA	0.441372337768907	0.780410996747517	0.493415283152154	0.462677107661411	NA	0.797429136303257	0.83742666896159	0.486877467065338	0.542162725863933	NA	NA	NA	0.692445332923523	NA	NA	NA	NA	0.745490128555793	NA
NA	NA	NA	NA	NA	NA	0.755693307990073	0.634992919397092	NA	0.553430897616016	0.345445311706378	0.307493569933843	0.626744218142291	0.501983218734023	NA	NA	NA	0.737966060175133	NA	NA	0.418096361426343	NA	0.718024109257196	1.89912384405857	0.440325877110816	NA	NA	0.431542648679617	1.02990467972995	NA	NA	NA	NA	0.647040127560291	0.442030734798196	0.973063067522682	NA	1.11420010914665	0.262640436557631
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1.10333970515841	0.699036100569068	NA	NA	NA	NA	0.512595101348073	NA	NA	1.07827698230337	0.465966424264963	0.578134440666904	0.365003321963801	NA	NA	NA	0.402111341257737	NA	NA	NA	NA	1.4838193007171	NA	0.970442811574547	1.07075227980724	NA	1.30224872013858	NA	0.51641336580327	NA	NA	NA	NA	0.59809521004064	NA	0.571287216453405	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	1.81737872417391	1.84821691438677	NA	NA	1.70111688380693	NA	1.79106901079184	1.79049640283619	1.60773365080065	1.8205489629214	NA	NA	1.38207632688663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.63773547327536	1.77875882374857	NA	NA	NA	2.08636048156513	NA	NA	0.747970169147814	NA	2.09390931956785	2.45079218608998	NA
NA	0.987716824009858	NA	NA	0.894640136945996	NA	NA	NA	1.27575924601071	1.04343970287655	0.887879381210365	1.48504253539638	0.864669016671712	0.805789301798087	1.20549700371875	0.951199220409337	0.530250132260952	NA	NA	NA	0.589216568593993	NA	NA	NA	NA	0.694341510902271	NA	NA	NA	NA	0.667646091244103	0.208993081758649	NA	NA	NA	0.430260209855218	1.04033217515942	0.225131883500425	0.34417188088417
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	1.66975053548302	NA	NA	NA	NA	0.730781027008535	NA	NA	NA	NA	NA	NA	NA	0.369596357136288	NA	0.453603878255793	NA	NA	0.813628667624261	NA	0.60814926396547	NA	0.835106040645542	NA	1.13134714898801	1.22583878105536	1.38108600667652	NA	1.65202432083015	NA	1.18141536213779	NA
1.01388008637464	NA	2.43555639698138	1.96376118895586	2.10687408093742	1.47221667872844	1.32825355823334	NA	1.64983730405328	NA	1.88342172636286	1.77096559708307	1.74739623850892	2.03653434395907	1.33291146768896	1.90629568725401	2.0824284050562	1.51349362646979	NA	0.890763756605479	2.29642979832394	NA	1.19138103573284	NA	1.90358094398005	1.46846376773191	0.692455457335865	NA	1.78602841781203	1.53618582065338	0.887685017595676	0.998820284676826	NA	1.51780871992208	1.26598559637648	1.37358373663789	NA	1.74460888593556	1.41656223190421
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1.14585065374372	NA	NA	NA	NA	NA	NA	0.70588712360595	NA	0.56920624445675	0.714706670688724	0.970837884468685	NA	1.00670779261451	0.829158712860536	0.746448848343274	0.572748651119952	NA	NA	NA	NA	NA	0.413963364299416	NA	NA	NA	0.277564441692662	0.348080295781576	0.243249874236707	NA	0.901381545944941	NA	NA	1.1945517782827	0.883495794962646	NA	NA	2.10059163181918
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.755780467330506	0.772517603392547	0.881794756642803	NA	1.32146217364407	0.394430195078152	NA	0.399677884654109	0.317838284422665	1.23410671965251	NA	0.93735998542328	1.05523714784072	NA	NA	1.04650139779703	1.04628742569313	NA	NA	NA	NA	NA	NA	2.42140203164895	NA	1.03210718976183	NA	NA	NA	NA	NA	NA	1.89038231106951	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	1.74082330319612	1.56012658381798	1.91227922430589	NA	1.61011339704294	2.11589060352985	1.71884726040225	1.93776459968128	1.5667686262396	1.44203315916958	NA	1.11820260916993	NA	NA	NA	NA	NA	2.51355067900425	NA	1.53561556047945	NA	NA	1.85512427987306	NA	2.32923532785671	2.05697118951985	2.26185438601732	NA	NA	1.54171034042684	NA	NA	NA	NA	NA	NA
NA	0.709905816749194	0.946167711523811	0.369953234790139	1.42885089083439	1.05109257295808	0.708425511943451	1.11667229629274	NA	NA	NA	NA	0.497132917410431	NA	0.604887519291989	NA	0.605793825355527	NA	NA	0.599597831842848	NA	1.1908671585008	NA	NA	0.754695846694392	NA	0.545815791760114	NA	0.41328016372772	0.308612790727575	NA	NA	0.632684858189885	NA	NA	NA	0.968906425775229	0.903343529963206	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	0.609585317285464	0.748720849469239	NA	2.29160960778481	0.66006065225513	1.22231605859969	0.808894289392603	NA	NA	1.86606939400038	NA	1.07511371919509	1.64350731764622	NA	NA	1.97951727436833	1.83738455917128	NA	NA	NA	NA	NA	NA	0.637824457159015	1.34136241122208	NA	NA	NA	1.77121209122088	1.63152216129872	1.55252022799208	1.6975358611269	NA	1.95558835041739	1.24734262781078	NA	1.70163057168197	1.26187143044886
0.812894306891017	NA	NA	NA	0.600654442608729	NA	0.675161595200796	NA	0.312126570674421	0.371235504816203	0.311252149087773	0.594158749796	NA	0.89144970231178	NA	0.373109938724228	NA	0.2645751017491	NA	NA	1.11983876627957	1.32029023174358	1.29700407160806	0.984935019676766	NA	1.21054399547274	1.3014930932421	1.01431350422468	0.413333913420563	NA	1.21840789216479	NA	NA	NA	0.772029339149108	NA	0.937610920337163	1.02550391501699	0.784047090565039
NA	0.471180151456818	NA	NA	0.699106007419457	NA	NA	NA	NA	0.407351359424125	NA	0.836526712995183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.759178064054523	NA	NA	NA	NA	NA	0.862837801509777	0.571939101418852	NA	NA	0.67638231319339
1.20984818986798	1.59753849363055	1.27178547901705	1.54588634331773	0.575951262439803	0.86243997900081	NA	0.326127348659196	0.209290901887556	1.18333722420931	1.13015339243444	0.2214809066406	0.0942772683201511	0.302627766431929	0.616222040736118	1.4397419400695	0.45619717870157	1.38172234625142	NA	1.92565381647623	1.01720926341364	1.01559432534099	NA	0.94672232784209	0.668542175047736	0.980152973303632	NA	1.26735063675255	0.640283070980254	0.537579215060862	1.56701369248349	1.17186474818285	1.12964145880615	NA	1.16859442089735	1.05227316671189	0.805321103723262	1.30731336854668	0.392384113543434
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1.21308049469473	NA	1.50703119287909	0.783920269573593	0.542399524169925	NA	NA	0.427607552902576	0.44552435464531	0.7187736635499	NA	NA	0.635612721171444	NA	0.653556061317778	0.663156178344989	NA	0.614469387742929	NA	1.25885749802213	NA	NA	NA	NA	NA	1.29164503820581	NA	0.86648140788878	NA	0.816773659919949	1.68708475837318	1.21681448008601	1.11917488409269	NA	1.54644544908297	1.89193240564318	NA	1.36220081027852	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1.82796146484952	2.60483163866959	NA	1.7584148161251	1.76681600236464	2.09138844540437	2.51624722742003	2.46002352467385	2.65957856737798	NA	2.86960113538409	2.51096218942848	2.67421974453465	0.776692005274087	2.11289401177811	2.20562072601754	2.12360410204155	NA	NA	1.94273805673992	0.343573967341793	1.69840700189395	1.49753445897484	1.90003054901044	1.63531109609877	1.77805509894492	NA	0.510963408207068	1.75718825624215	0.649631838709035	NA	1.596382921179	NA	NA	NA	NA	NA	NA	0.72011668218874
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.877737071969841	NA	1.08730011432011	NA	0.843667490508305	0.716348440363133	0.468386450537981	0.81787739895231	0.909716007029663	0.634483086928321	NA	0.795863529850538	0.427960416143541	NA	NA	0.709937561563553	0.685436285839689	NA	NA	NA	0.380531718740231	NA	NA	NA	0.643803620788893	0.241083977543885	1.22484936391554	0.946269019856915	NA	NA	NA	NA	0.395381584970048	NA	2.13045004127138	0.766345238154299	0.900312143834206	1.59162581546066	1.37473956469987
